,Name,"knot_uniformity(5, 8)",expected_gradient_norm,"max_knots_countable(2, 3)","expected_gradient_norm(2, 3)",_runtime,"num_knots(3, 5)","knot_uniformity(0, 2)",_step,_wandb,"knot_entropy(3, 5)","knot_entropy(9, 4)","knot_uniformity(1, 7)","num_knots(7, 9)","smoothness(3, 5)","knot_entropy(7, 9)","expected_gradient_norm(5, 8)","knot_uniformity(4, 6)","max_knots_countable(4, 6)","max_knots_countable(6, 0)","max_knots_countable(0, 2)","max_knots_countable(7, 9)","max_knots_countable(8, 1)",total_max_knots_countable,"expected_gradient_norm(6, 0)",val_loss,"num_knots(9, 4)",total_smoothness,"max_knots_countable(5, 8)",test_accuracy,expected_knot_entropy,"knot_uniformity(7, 9)","max_knots_countable(1, 7)","max_knots_countable(9, 4)","expected_gradient_norm(1, 7)","expected_gradient_norm(8, 1)","num_knots(2, 3)","num_knots(8, 1)","knot_uniformity(6, 0)","knot_uniformity(8, 1)",expected_knot_uniformity,total_num_knots,"smoothness(2, 3)",trainer/global_step,"knot_uniformity(9, 4)",epoch,test_loss,"smoothness(8, 1)","smoothness(9, 4)","knot_entropy(0, 2)","knot_uniformity(2, 3)","knot_entropy(8, 1)","expected_gradient_norm(4, 6)","expected_gradient_norm(9, 4)",_timestamp,"smoothness(1, 7)","knot_entropy(5, 8)","expected_gradient_norm(7, 9)",val_accuracy,"smoothness(7, 9)","knot_entropy(1, 7)","knot_uniformity(3, 5)","expected_gradient_norm(0, 2)","num_knots(1, 7)","num_knots(6, 0)","knot_entropy(6, 0)","smoothness(5, 8)","smoothness(6, 0)","knot_entropy(2, 3)","knot_entropy(4, 6)","max_knots_countable(3, 5)","num_knots(0, 2)","num_knots(4, 6)","smoothness(4, 6)","expected_gradient_norm(3, 5)","num_knots(5, 8)","smoothness(0, 2)",cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,plot_knots,log_results,min_step_eps,weight_decay,hidden_layers,learning_rate,evaluate_batch_size,random_init_weights,hidden_group_channels,sanity_check_equivariance,ctrl_points_per_interpolation
1081,lively-sweep-1319,0.0005858378017484159,3.2374565601348877,2197344.0,3.138864040374756,32.16998600959778,628.0,4.218093481483681e-05,13,{'runtime': 31},-0.4059183598891316,-0.9853796573994772,0.00017454499919415583,487.0,3837.1296478286386,-0.4198150737134751,2.6532657146453857,0.0002879039653039649,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,4.212331295013428,0.07521366328001022,373.0,39846.930484079734,2160384.0,0.9623000025749208,-0.2277157981608113,0.00023922493105592185,3824192.0,1416688.0,2.8245906829833984,3.434723138809204,812.0,906.0,0.00019311236114837832,0.0007583619868806714,0.0003051446076085931,7411.0,3770.7566750725673,0.0,0.00035052358426043755,0.0,0.132060244679451,2571.7359187039765,4660.113057172217,0.14993316945620982,0.0004353597142810067,-0.16550900645733613,2.5098705291748047,2.5402116775512695,1715974773.883939,1733.515925111693,-0.5569366794720718,2.2757253646850586,0.975677728652954,2949.443984361089,-0.07656178523605206,0.00012680525455374423,4.312943935394287,896.0,915.0,-0.08464195167359101,3398.8395175013284,4635.618494760798,-0.21695212709369296,-0.3078394864263645,1628464.0,1088.0,706.0,4958.83010819224,2.879302740097046,600.0,7330.947155375186,False,0.9,0.999,translateH_and_or_W,28,trivial,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,931,False,1000
1082,whole-sweep-1318,0.002146273229123083,2.2496426105499268,2197344.0,2.476931571960449,15.430617094039915,148.0,0.00040617308575393256,13,{'runtime': 14},-0.46368676807737774,-0.9263592830555912,0.0017145658034097818,150.0,1868.3269759139512,-0.5737649360903943,2.5292694568634033,0.002013774729290389,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,1.9111686944961548,0.11402983218431471,112.0,18718.438092578785,2160384.0,0.930299997329712,-0.2897004824172835,0.002578535288532544,3824192.0,1416688.0,2.4543986320495605,1.8641250133514404,213.0,182.0,0.0012653810775951045,0.0005781659280545058,0.0013265987058967445,1888.0,1413.4348444951756,0.0,0.002453429090822439,0.0,0.23384712636470795,1041.1109209703573,4549.694706245209,0.0795945013700381,0.0005439585515732051,-0.25276877675333953,2.664390563964844,2.1405563354492188,1715974728.7979832,1395.4859057309804,-0.6935842535475913,1.9329785108566284,0.9666466116905212,1549.272169623815,-0.17823960333827582,0.0012293610610758278,2.388751745223999,218.0,255.0,-0.06858690025594072,3653.110993953596,584.7804843818885,-0.2238137008876402,-0.3862502513707255,1628464.0,263.0,195.0,2060.0932526577963,2.0940253734588623,152.0,603.1278386060148,False,0.9,0.999,translateH_and_or_W,28,trivial,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,343,False,1000
1083,spring-sweep-1317,0.000774406105083738,3.928973913192749,2197344.0,4.4621992111206055,19.72508668899536,175.0,0.00031179536649123863,13,{'runtime': 18},-0.5110527895586632,-1.0463059631035172,0.0002756496737758726,178.0,7887.240249320283,-0.6478491647051383,3.9164650440216064,0.001350175932099874,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,3.742696046829224,0.05382015183568001,103.0,64920.635494033035,2160384.0,0.9649999737739564,-0.20354219856280004,0.00020246689912854088,3824192.0,1416688.0,3.6381664276123047,2.798882246017456,210.0,204.0,0.0007190307329799616,0.0030655983533250677,0.001027168141947091,2088.0,12936.320645692642,0.0,0.0003583769181914466,0.0,0.12445580959320068,3748.9550770425703,7217.934132380877,0.24934240385412745,0.0006807132113696417,-0.18226975733772832,3.913664340972901,3.1650912761688232,1715974695.9329436,3849.284212456085,-0.3464988069914625,3.5714993476867676,0.9814369678497314,4076.845900407294,-0.1375621758293235,0.0024985576757196614,5.458709239959717,265.0,239.0,0.12337084566357516,9416.23703781946,4677.348684914876,-0.17498797663821009,-0.3200692303147843,1628464.0,321.0,249.0,4406.901754627281,3.5391035079956055,144.0,6703.567799371667,False,0.9,0.999,translateH_and_or_W,28,trivial,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,343,False,1000
1084,smart-sweep-1316,0.013478371416951029,3.245375156402588,2197344.0,3.350623607635498,12.086005687713625,83.0,0.001442636972047294,13,{'runtime': 11},-0.6116752597863728,-0.865452180944736,0.000479854835336139,64.0,4914.799075802788,-0.28747923326092195,2.501112461090088,0.006200222589933671,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,3.192075729370117,0.3060663640499115,38.0,41172.86958590109,2160384.0,0.8870999813079834,-0.2991555126237275,0.0011742928407309956,3824192.0,1416688.0,3.760417461395264,4.0835676193237305,131.0,119.0,0.002318787286938317,0.0023042034103638712,0.00364316776290915,1072.0,2943.6871578563005,0.0,0.003744010337870309,0.0,0.3616708517074585,1425.827950656414,8909.00329943467,-0.03920101170747081,0.006475924502837214,-0.16316314044365932,4.189751625061035,3.429875373840332,1715974661.6675286,3432.5956611421425,-0.7998178019528108,2.4960155487060547,0.9013421535491944,6181.651966288453,-0.2512769897963256,0.002045647543887209,2.62060022354126,126.0,155.0,0.1241048905546096,5438.113234592602,1673.8452634782298,-0.3337501445105042,-0.5037426915554901,1628464.0,175.0,101.0,4765.39017150132,2.605327844619751,80.0,1487.9558051481729,False,0.9,0.999,translateH_and_or_W,28,trivial,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,147,False,1000
1085,copper-sweep-1315,0.0009691147065813684,9.17379093170166,2197344.0,8.74473762512207,16.982853651046753,122.0,0.0008096547511167113,13,{'runtime': 15},-0.6048990006028792,-1.4409971291686805,0.004883546290275553,121.0,20836.5854948014,-0.6543167905682319,10.529584884643556,0.002582258747738281,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,7.119479179382324,0.12414921820163728,68.0,231072.1331001988,2160384.0,0.9520000219345092,-0.28907083586596743,0.0022257551601211874,3824192.0,1416688.0,10.185160636901855,8.126141548156738,159.0,160.0,0.003987377276924015,0.002086392436032808,0.0023880980651219607,1509.0,19505.724211219,0.0,0.00687115181619656,0.0,0.16069938242435455,8530.294144825079,56492.06257910654,0.20509403338395416,0.0007649576985883032,-0.31349839500665677,9.721639633178713,9.24732494354248,1715974634.8946846,27396.877931281924,-0.3965094062708667,9.999170303344728,0.9590010643005372,30443.65833877027,-0.3914058037023605,0.00040889774653181165,10.217540740966797,194.0,178.0,0.08820138822093782,20715.004820870236,7311.614451214671,-0.11613889045192582,-0.3804882758733852,1628464.0,237.0,143.0,30762.93391342275,8.547660827636719,127.0,9077.377214686943,False,0.9,0.999,translateH_and_or_W,28,trivial,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,147,False,1000
1086,dauntless-sweep-1314,0.010687733281785333,10.460837364196776,2197344.0,10.153365135192873,11.238536596298218,34.0,0.0005468733984214461,13,{'runtime': 10},-1.077346043625949,-0.9831493806185644,0.00524126790025982,47.0,20668.68080830574,-0.3595969408027777,10.041097640991213,0.0013340243294563889,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,11.559647560119627,0.3378007709980011,22.0,202010.19283765927,2160384.0,0.8804000020027161,-0.23812118578913388,0.0020409547718437033,3824192.0,1416688.0,10.154194831848145,7.660565853118896,61.0,44.0,0.00040948770494796664,0.015910667668842582,0.004099951113672766,512.0,15653.16963455081,0.0,0.0006879305167365715,0.0,0.394108533859253,7903.11428912729,52107.52633565664,0.2200346970253673,0.0004907884939094426,-0.2345671350530072,10.912609100341797,11.871112823486328,1715974602.3606536,11424.25089655444,-0.9476225072304768,12.016863822937012,0.8963341116905212,21773.186330258846,0.07028276691277036,0.004570470363068434,11.670819282531738,61.0,63.0,-0.006176761899271632,33820.67538975179,8165.433596752584,0.10656428060353562,-0.257612033293543,1628464.0,77.0,61.0,23552.923351168633,8.80016040802002,42.0,6941.232205532491,False,0.9,0.999,translateH_and_or_W,28,trivial,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,49,False,1000
1087,proud-sweep-1313,0.0067265200643128195,12.079961776733398,2197344.0,11.629318237304688,17.56980276107788,29.0,0.00621976973187646,13,{'runtime': 16},-0.443389009519088,-1.013192958484749,0.002412786303410811,38.0,30670.16137037147,-0.5545453357994834,16.573400497436523,0.003403875446250998,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,10.76970100402832,0.29590991139411926,32.0,248989.13335579407,2160384.0,0.9082000255584716,-0.1518230011505967,0.007286958811191535,3824192.0,1416688.0,10.21900463104248,13.692058563232422,45.0,45.0,0.003547361734105834,0.003927525652542761,0.004334712393041419,423.0,17180.86523412168,0.0,0.004342930673152873,0.0,0.3135848045349121,6991.467391629296,60955.57836567983,0.0752073023293991,0.0010192445597178846,-0.08726999280144687,11.579447746276855,12.575316429138184,1715974576.8143008,11888.388475559652,-0.34363454617125067,12.651336669921877,0.9098557829856871,19763.431255459785,-0.03883027321272792,0.0060574047497880075,10.899337768554688,57.0,57.0,0.08898668661372877,34487.00202322006,13315.770817637444,0.09415020205819502,-0.1615410607633705,1628464.0,57.0,38.0,40570.84768696129,12.813340187072754,25.0,13165.620735153556,False,0.9,0.999,translateH_and_or_W,28,trivial,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,49,False,1000
1088,swept-sweep-1312,0.0006468765574389562,1.787500262260437,2197344.0,2.8958325386047363,17.901089191436768,301.0,0.00031807006701338713,13,{'runtime': 16},-0.46400513132406296,-1.054753459985024,0.0019043147377482772,341.0,766.4989859757334,-0.573207104664335,1.901838779449463,0.0011944619624706058,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,1.748708724975586,0.18360179662704468,237.0,22263.605129094336,2160384.0,0.9172000288963318,-0.19681171162322167,0.00029273070061352065,3824192.0,1416688.0,1.367098093032837,1.404703140258789,386.0,448.0,0.0011481208081487965,0.0023933533337655616,0.0010271983270477248,3959.0,575.4185300794197,0.0,0.0013984141690628346,0.0,0.2799008786678314,488.27418744004535,2167.883212257453,0.14774342230895865,0.00012781869559319527,-0.05129340921016379,1.5856528282165527,2.7422258853912354,1715974545.2784102,507.5031654567492,-0.5286608238152883,1.219143271446228,0.9375,3556.289714880295,-0.16095613071000336,0.0008546663492789298,2.020759105682373,520.0,479.0,0.09647571054431305,12334.694057592407,402.8314131634306,-0.11202919056576732,-0.20876762955418027,1628464.0,531.0,409.0,1097.6173183303745,1.1135084629058838,307.0,366.594543918427,False,0.9,0.999,translateH,28,trivial,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,931,False,1000
1089,peachy-sweep-1311,0.00031998617538829825,3.186300754547119,2197344.0,3.7026662826538086,24.2256498336792,328.0,0.0001410933291400237,13,{'runtime': 23},-0.4353512602550049,-0.8749216480518882,0.002759620010899528,258.0,4929.396248128454,-0.4574996094546124,2.5284206867218018,0.0010288976084217433,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,2.0139589309692383,0.1222732737660408,183.0,37867.88456399384,2160384.0,0.9480000138282776,-0.1897303337783919,0.0002973319996104874,3824192.0,1416688.0,2.326678514480591,3.94255256652832,337.0,455.0,0.0005051523072894607,0.002174551917675179,0.0010185075756842829,3581.0,2867.38608733422,0.0,0.002197299661276628,0.0,0.17498308420181274,1202.184461723271,10678.560149692525,0.22956725339073092,0.000725680206872997,-0.10340176628020536,2.1624135971069336,4.867648601531982,1715974514.2250078,2086.0724589554156,-0.6046682855811234,3.887021541595459,0.9582331776618958,3401.63547059719,-0.08625165066678697,0.00044415605892956904,4.002464771270752,460.0,435.0,0.09152561220977962,6391.78767508833,1577.4908973693964,-0.16165964019461487,-0.3670047586000624,1628464.0,453.0,379.0,2946.5012815069203,3.217590808868408,293.0,1786.869833598117,False,0.9,0.999,translateH,28,trivial,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,931,False,1000
1090,solar-sweep-1310,0.003687395512153052,0.9319888353347778,2197344.0,0.9962860345840454,14.573142290115356,115.0,0.0007487209185128203,13,{'runtime': 13},-0.3411782167028017,-0.8654963429781084,0.004442451630758784,110.0,285.7604357371529,-0.3899304448391163,1.008642077445984,0.0026111503395664587,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,1.0948717594146729,0.1555076688528061,74.0,2812.0113236994775,2160384.0,0.9146000146865844,-0.26601219362006023,0.0013902022913814154,3824192.0,1416688.0,0.7443578839302063,0.8628314137458801,139.0,161.0,0.0019207354168824652,0.0030950801861358546,0.002774844694446381,1399.0,295.9312020798898,0.0,0.001152004949003925,0.0,0.2814556956291199,118.8107967392607,666.93249025353,-0.12519039351413586,0.006157368160086202,-0.12239193690617968,0.9346519708633424,1.1170196533203125,1715974475.6128263,195.3775536633657,-0.5090574729921133,1.1081424951553345,0.9474158883094788,312.45026706231874,-0.11537151269617762,0.0020673211243306022,0.7783297300338745,167.0,175.0,-0.040270885676645385,324.39840653035935,113.57391645283496,-0.45333289577059066,-0.25629518038720356,1628464.0,195.0,141.0,225.83650713761745,0.860937774181366,122.0,272.93974804314803,False,0.9,0.999,translateH,28,trivial,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,343,False,1000
1091,brisk-sweep-1309,0.005471171150398594,3.6021339893341064,2197344.0,3.2379884719848633,17.602428674697876,119.0,0.0017326394457426093,13,{'runtime': 16},-0.4156819656696493,-1.0920071306855732,0.0015870916500275738,125.0,4538.119745660573,-0.5074434320919963,3.201462984085083,0.00041760945031146714,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,3.911250352859497,0.06467282027006149,109.0,54532.67624377392,2160384.0,0.9598000049591064,-0.2610649422294881,0.0007636574194016207,3824192.0,1416688.0,4.275191783905029,4.254108905792236,150.0,175.0,0.0002222597964914265,0.0003113697427854195,0.0013715118846467482,1517.0,4044.245912553044,0.0,0.002495274524680003,0.0,0.16279760003089905,2607.4751417671796,15389.164182964712,0.12976634935664766,0.001898560944198672,-0.1533761792740478,5.044647216796875,5.466518402099609,1715974446.7938848,6442.325482285465,-0.7300909764002954,2.6826655864715576,0.9790664911270142,4748.499087834032,-0.15521749103862614,0.0002265323303381209,2.625497579574585,199.0,181.0,-0.03601036168033911,5510.95746980398,2065.733634826669,-0.18422312808518185,-0.3796828041546565,1628464.0,186.0,162.0,6727.8221822937485,1.9267311096191408,111.0,2458.33340378452,False,0.9,0.999,translateH,28,trivial,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,343,False,1000
1092,northern-sweep-1308,0.0006792393139675469,0.5720189213752747,2197344.0,0.5578460097312927,11.948076248168944,42.0,0.0007737042574781822,13,{'runtime': 10},-0.35443302943583754,-1.5031079962122935,0.0020320040117205456,55.0,105.74592298676724,-0.6707445979874631,0.7596116065979004,0.00022623080908577823,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,0.5624154806137085,0.2496439665555954,42.0,1295.969449289536,2160384.0,0.8967999815940857,-0.27374303539820777,0.00018755738205292733,3824192.0,1416688.0,0.4764772951602936,0.43315374851226807,57.0,63.0,0.0015076446422421664,0.002618536443649201,0.0029881167866805847,634.0,77.42035892483545,0.0,0.02567774652424099,0.0,0.35703617334365845,32.864732323156204,332.8005162963236,0.22276074510035393,0.002590136651001095,-0.17084222588258946,0.786213755607605,0.5695646405220032,1715974414.4511402,204.8071041504445,-0.3541917510907111,0.6769540309906006,0.9175680875778198,174.8539518226171,-0.298295396648923,0.006044068391352794,0.3969624638557434,84.0,91.0,0.06885941647600724,127.04318048682762,43.55934268332203,-0.5023942663238339,-0.2558334721461355,1628464.0,81.0,79.0,154.59407727356302,0.716914176940918,40.0,42.28026234167919,False,0.9,0.999,translateH,28,trivial,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,147,False,1000
1093,solar-sweep-1307,0.003089777736213302,1.92218017578125,2197344.0,1.6141046285629272,18.371163368225098,52.0,0.0012704059483083351,13,{'runtime': 17},-0.477452733424351,-1.0701038390692976,0.00043814091897376016,47.0,1326.79298845632,-0.5794039213649702,2.7407960891723633,0.003855170011240579,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,2.116341352462769,0.23921141028404236,42.0,15689.370373298703,2160384.0,0.9164999723434448,-0.19487106529773712,0.012061789183170574,3824192.0,1416688.0,1.4519686698913574,1.547183632850647,49.0,69.0,0.003824255400411941,0.0016588454516310565,0.002969647830741758,608.0,578.5104508541408,0.0,0.002437580453659213,0.0,0.28090527653694153,440.8002380116377,6725.342723934562,0.32517124199618763,0.001376056266321932,-0.043684156288116505,1.9240669012069704,3.1928884983062744,1715974388.9558303,648.4398269741796,-0.47364764114840874,2.1779305934906006,0.922058641910553,1378.647136847023,-0.38269732048967864,0.0028511326995316584,1.982499122619629,75.0,67.0,0.15604387540931963,1758.1591286503244,492.26435960258823,-0.10892211504225412,-0.3142904930366228,1628464.0,77.0,70.0,1892.5323477574857,1.3158550262451172,60.0,447.88117221044376,False,0.9,0.999,translateH,28,trivial,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,147,False,1000
1094,still-sweep-1306,0.007032458274155667,1.005665898323059,2197344.0,0.8792089223861694,10.492731809616089,31.0,0.004124073159093807,13,{'runtime': 9},-0.2267064437158828,-1.3091010204094542,0.010961186310854217,27.0,333.4008781774901,-0.7851491634349084,0.8522154688835144,0.005422560115825545,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,0.9819042086601256,0.31716376543045044,13.0,3131.2401772118137,2160384.0,0.8855000138282776,-0.34178452315107566,0.011559303118944408,3824192.0,1416688.0,0.8920816779136658,0.8918343782424927,31.0,33.0,0.0017873821019853309,0.017241873901315444,0.009027594157718683,298.0,164.78243949293392,0.0,0.04650926815265575,0.0,0.37896743416786194,129.97190191212576,837.321510310634,0.1635999532117891,0.005286716128013218,-0.984573614487275,1.1816297769546509,1.312846302986145,1715974359.6805568,104.52413607446942,-0.863491331489969,1.3187652826309204,0.8999398946762085,302.4863474406302,0.07229167502814571,0.0019218159309414755,0.998069167137146,42.0,38.0,0.0037213156503499434,308.7631234868313,164.71825627018916,-0.20454082464344525,-0.3146018538723645,1628464.0,35.0,27.0,689.5050109596923,1.0026330947875977,21.0,95.76657308681752,False,0.9,0.999,translateH,28,trivial,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,49,False,1000
1095,magic-sweep-1305,0.0006159399661406561,1.094678521156311,2197344.0,0.7875007390975952,15.076629877090454,33.0,0.005564660885117932,13,{'runtime': 13},-0.2275051607676195,-1.3855923869490083,0.008785895576426376,29.0,264.8255735617131,-0.5052452754407883,1.479417085647583,0.003845163693903188,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,0.7933990359306335,0.3174287974834442,24.0,3576.5081449878635,2160384.0,0.8998000025749207,-0.3237644017103666,0.0011894825880438037,3824192.0,1416688.0,1.4715718030929563,0.904768705368042,20.0,39.0,0.000987756410928785,0.003247052318617698,0.005381967123075861,365.0,200.30472479132004,0.0,0.02415124153455055,0.0,0.32109639048576355,110.32683326024562,1189.5014810794964,-0.1959504347912655,0.003844298428392146,-0.09212478546591996,1.3185065984725952,1.532417058944702,1715974337.095495,147.57410416635685,-0.426461707499823,1.1343121528625488,0.8994057178497314,561.1917743296362,-0.33287868117691044,0.01133292341276594,0.7757183313369751,47.0,49.0,-0.5503558845246013,294.20136486092815,190.39038001501467,0.14340216452644583,-0.323958715592378,1628464.0,42.0,37.0,361.6561474633636,1.3904768228530884,45.0,256.5357614597888,False,0.9,0.999,translateH,28,trivial,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,49,False,1000
1096,amber-sweep-1304,0.0005909059510538889,3.687981367111206,2197344.0,4.38248872756958,14.18693208694458,375.0,0.0002399427204318445,13,{'runtime': 13},-0.38751043603764934,-0.9500875775787412,0.001983219145788582,312.0,2723.201020472461,-0.4441481857692162,3.451425075531006,0.0004075888643626584,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,4.247607707977295,0.11596234887838364,219.0,28726.23773910167,2160384.0,0.9283000230789183,-0.1859867673461694,0.0007136743657431134,3824192.0,1416688.0,2.6115472316741943,3.3202521800994873,465.0,517.0,0.0003269832826573974,9.558632566397063e-05,0.0005284422307538359,4306.0,5818.583515560491,0.0,0.0008628960588346507,0.0,0.2552737295627594,648.2940852939901,7039.727927199669,0.20218083946364995,0.00012578472441977955,-0.052764974425799416,2.22623062133789,4.2359795570373535,1715974309.594079,758.8157675088078,-0.5837933775085009,2.4581639766693115,0.960036039352417,2822.37102399521,-0.1379763018738549,0.00024321305205992076,4.581435680389404,535.0,540.0,0.021766398955756827,3627.022776733007,1400.258170018753,-0.12727725519280586,-0.26042820979925363,1628464.0,576.0,442.0,2304.920611854037,4.968165397644043,325.0,1583.0428404652434,False,0.9,0.999,trivial,28,trivial,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,931,False,1000
1097,fresh-sweep-1303,0.0003306679095929159,6.32865571975708,2197344.0,5.835480213165283,19.764827013015747,343.0,0.0004777529174061543,13,{'runtime': 18},-0.3947240522709805,-0.9327220246253196,0.00186633594113845,298.0,7959.530186347758,-0.5579514499709157,6.061392784118652,0.00023533514772633836,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,9.391473770141602,0.08442940562963486,222.0,69275.96797955445,2160384.0,0.9559999704360962,-0.22492531986247707,0.000135775654770457,3824192.0,1416688.0,5.540446758270264,4.080508708953857,406.0,425.0,0.0011734427178567274,0.0002399795514345036,0.0007888832258015659,3868.0,12623.231547663789,0.0,0.0010832159428507669,0.0,0.15387549996376038,3196.082751189706,15921.482313474931,0.10447435362957602,0.0007826198487660217,-0.15061563747884055,5.160361289978027,6.120891094207764,1715974283.433671,2705.976626567768,-0.45872035165845215,5.662612438201904,0.97102028131485,6470.70271908446,-0.18536866637427707,0.0015247647485298562,7.205114364624023,480.0,464.0,0.006329112758628241,8491.364951006362,2573.047129565308,-0.1668102742080988,-0.2900788201134512,1628464.0,506.0,407.0,6247.9889578522125,7.032381534576416,317.0,3086.5607968021577,False,0.9,0.999,trivial,28,trivial,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,931,False,1000
1098,sandy-sweep-1302,0.0007688427712816452,2.596836566925049,2197344.0,2.9135046005249023,8.763510704040527,117.0,0.0015991747206292987,13,{'runtime': 7},-0.34709245087015717,-1.2367085937056848,0.0004020422865991352,116.0,1299.9222958121827,-0.5913958931744867,3.0367259979248047,0.0001534196223360488,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,2.985124349594116,0.09423133730888368,95.0,12235.733005584643,2160384.0,0.9316999912261964,-0.212389969711719,0.0003342499375618017,3824192.0,1416688.0,1.532799243927002,2.143643379211426,176.0,187.0,0.006857501739084637,0.00018793478387721076,0.0019761855751120813,1504.0,1523.458693833698,0.0,0.009746909845373342,0.0,0.2393685281276703,319.8116280583745,2002.237513091084,0.12827005642913036,0.0008671565303774827,-0.1173803217178042,1.4133546352386477,2.253632068634033,1715974251.0146728,1763.0432102814066,-0.4461260118803372,2.024373769760132,0.9649438858032228,978.0798029160542,-0.023369738807049067,0.0010311257370435544,3.359576940536499,185.0,173.0,-0.06298572158876503,1816.0165927172056,519.7612400947401,-0.07837203041302399,-0.2998331766814042,1628464.0,197.0,154.0,1553.5291866982152,3.9707224369049072,104.0,459.8728420816842,False,0.9,0.999,trivial,28,trivial,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,343,False,1000
1099,crimson-sweep-1301,0.0145176587860488,4.078861236572266,2197344.0,3.9028303623199463,13.314981937408447,130.0,0.0003455752682641034,13,{'runtime': 12},-0.4257253880101226,-1.059354711555847,0.003478884223366976,132.0,5840.070792499231,-0.5311426894318441,3.9787583351135254,0.0015666172695289542,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,6.050363540649414,0.046724751591682434,86.0,51230.15449480944,2160384.0,0.964299976825714,-0.26075680791014805,0.001164643259829364,3824192.0,1416688.0,3.706446409225464,3.0957460403442383,136.0,167.0,0.0003411093517832592,0.002645935317146055,0.0028215685862907217,1507.0,6887.6506458999065,0.0,0.0016074148043487358,0.0,0.14528115093708038,1434.4455022358889,11901.050399095286,0.18033891235834165,0.004379830626462151,-0.13890141173796966,4.302530288696289,4.5520853996276855,1715974228.94224,4030.1842604647536,-0.8567959823191345,3.5937252044677734,0.984041154384613,4551.624347027537,-0.22982497864798912,0.001328003679741051,4.134991645812988,191.0,164.0,0.0824735065039679,6886.24308658982,1966.6850438818765,-0.3590917964738729,-0.23482507085375648,1628464.0,188.0,151.0,5604.179418711719,2.8971850872039795,162.0,2128.020998403415,False,0.9,0.999,trivial,28,trivial,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,343,False,1000
