,Name,epoch,_runtime,test_loss,test_accuracy,expected_gradient_norm,fraction_single_pixel_polygons,smoothness_squared_penalty_per_polygon,num_polygons,train_accuracy,total_num_interpolations,smoothness_squared_penalty,_wandb,val_loss,_timestamp,train_loss,val_accuracy,trainer/global_step,fraction_polygons_counted,_step,smoothness_penalty,smoothness_penalty_per_polygon,cpu,group,aa-seed,aa_seed,dropout,batch-norm,batch-size,batch_norm,batch_size,max-epochs,max_epochs,model_name,log-results,log_results,plot_polygons,model_save_dir,num-hidden-layers,num_hidden_layers,num-interpolations,num_interpolations,hidden_group_channels,full-conv-hidden-channels,full_conv_hidden_channels,sanity_check_equivariance
100,group=translate_HW-full_conv_hc=19-bn=True-drop=0.0-seed4,11,1809.632362127304,0.23608613014221191,0.9294000267982484,16.15866406686198,0.049951041615925014,0.8252125949545208,20053.0,0.98046875,7500000.0,16204.469034714471,{'runtime': 1808},0.2577379047870636,1709103985.439207,0.05310548469424248,0.9749966263771056,528,0.0026737333333333333,549,6912.3770840323705,0.34436916163084125,False,translate_HW,4,4,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=True-drop=0.0-seed4,True,True,False,,5,5,750000,750000,931,19,19,False
101,group=translate_H-full_conv_hc=19-bn=True-drop=0.0-seed4,41,1298.3077266216278,0.1191556751728058,0.961300015449524,15.391608598632814,0.04360417295584769,0.4241320249685469,75230.0,0.984375,7500000.0,29821.74300436436,{'runtime': 1297},0.1371982991695404,1709102595.4018247,0.051139745861291885,0.9720550179481506,1968,0.010030666666666669,2018,20775.301842997374,0.27583608094086065,False,translate_H,4,4,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=True-drop=0.0-seed4,True,True,False,,5,5,750000,750000,931,19,19,False
102,group=trivial-full_conv_hc=19-bn=True-drop=0.0-seed4,50,935.4622850418092,0.19071903824806213,0.9368000030517578,13.641329636490886,0.018069705177591024,0.6238589763916753,15568.0,0.943359375,7500000.0,9028.28855813974,{'runtime': 934},0.1976209282875061,1709102162.825536,0.17675864696502686,0.9460711479187012,2400,0.0020757333333333338,2460,2791.86356512605,0.18099493382133988,False,trivial,4,4,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=19-bn=True-drop=0.0-seed4,True,True,False,,5,5,750000,750000,931,19,19,False
103,group=translate_HW-full_conv_hc=7-bn=True-drop=0.0-seed4,21,866.9612607955933,0.1221463605761528,0.9628999829292296,16.188167914843753,0.03988432135872607,1.8500397846981187,31113.0,0.9765625,7500000.0,57213.42377491034,{'runtime': 865},0.13645212352275848,1709101278.8649638,0.07102428376674652,0.975926399230957,1008,0.0041484,1038,25598.175909088222,0.8282447058044811,False,translate_HW,4,4,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=True-drop=0.0-seed4,True,True,False,,5,5,750000,750000,343,7,7,False
104,group=translate_H-full_conv_hc=7-bn=True-drop=0.0-seed4,23,684.7841475009918,0.18115365505218503,0.9408000111579896,11.73048606373698,0.0422962715004239,1.478787319760965,6234.0,0.955078125,7500000.0,8782.267529132983,{'runtime': 683},0.18380369246006012,1709101213.0327635,0.13291864097118378,0.9515485763549804,1104,0.0008312,1137,3334.313394096127,0.5335798661472337,False,translate_H,4,4,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=True-drop=0.0-seed4,True,True,False,,5,5,750000,750000,343,7,7,False
105,group=trivial-full_conv_hc=7-bn=True-drop=0.0-seed4,18,508.99079751968384,0.3169514536857605,0.8988999724388123,10.006394402311198,0.03062267351774192,1.0333308852781888,5764.0,0.9072265625,7500000.0,5822.156544460548,{'runtime': 507},0.31433039903640747,1709100511.6603894,0.29927268624305725,0.9121416211128236,864,0.0007685333333333333,892,2081.289345186038,0.36069545029329486,False,trivial,4,4,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=7-bn=True-drop=0.0-seed4,True,True,False,,5,5,750000,750000,343,7,7,False
106,group=translate_HW-full_conv_hc=3-bn=True-drop=0.0-seed4,38,912.9447717666626,0.1812271624803543,0.942900002002716,16.346174749739582,0.03859920587751779,4.24139974487955,12026.0,0.9580078125,7500000.0,49570.97114801515,{'runtime': 911},0.19092348217964172,1709100390.3045547,0.14946480095386505,0.9531714916229248,1824,0.0016034666666666663,1871,16381.984567051057,1.371263277543009,False,translate_HW,4,4,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=True-drop=0.0-seed4,True,True,False,,5,5,750000,750000,147,3,3,False
107,group=translate_H-full_conv_hc=3-bn=True-drop=0.0-seed4,60,858.9359891414642,0.2144745886325836,0.932200014591217,15.02546748248698,0.03988272353485027,6.153624864618468,2505.0,0.9375,7500000.0,15014.112281324073,{'runtime': 857},0.2140830010175705,1709099987.4836512,0.18974684178829193,0.939342737197876,2880,0.000334,2950,3303.7197041704494,1.3302630546769991,False,translate_H,4,4,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=True-drop=0.0-seed4,True,True,False,,5,5,750000,750000,147,3,3,False
108,group=trivial-full_conv_hc=3-bn=True-drop=0.0-seed4,60,854.7431094646454,0.25230756402015686,0.9160000085830688,12.664423319140626,0.03936365993007088,2.371416522616617,10321.0,0.919921875,7500000.0,24481.10901534046,{'runtime': 853},0.259948194026947,1709099460.4899185,0.26424384117126465,0.9230456948280334,2880,0.0013761333333333332,2949,8997.493786801875,0.8728451338758308,False,trivial,4,4,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=3-bn=True-drop=0.0-seed4,True,True,False,,5,5,750000,750000,147,3,3,False
109,group=translate_HW-full_conv_hc=1-bn=True-drop=0.0-seed4,99,1399.5299587249756,0.3189399540424347,0.9017000198364258,17.94888501048177,0.033060640042957154,23.337055066428384,2809.0,0.908203125,7500000.0,63648.40004299217,{'runtime': 1398},0.31773531436920166,1709098584.2239678,0.2992774248123169,0.905785083770752,4752,0.0003745333333333333,4860,9655.087489651516,3.4935374501542222,False,translate_HW,4,4,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=True-drop=0.0-seed4,True,True,False,,5,5,750000,750000,49,1,1,False
110,group=translate_H-full_conv_hc=1-bn=True-drop=0.0-seed4,45,802.886093378067,0.5638815760612488,0.8215000033378601,12.577493156282552,0.04193466715340468,12.683372305386316,2950.0,0.84375,7500000.0,35233.61039163399,{'runtime': 801},0.5703557133674622,1709097169.2911773,0.507705807685852,0.8253482580184937,2160,0.0003933333333333333,2214,6337.2423084992915,2.17297153574068,False,translate_H,4,4,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=True-drop=0.0-seed4,True,True,False,,5,5,750000,750000,49,1,1,False
111,group=trivial-full_conv_hc=1-bn=True-drop=0.0-seed4,60,837.6441752910614,0.467472642660141,0.8461999893188477,13.436175490527344,0.03731798336809817,11.738452198070258,4015.0,0.8798828125,7500000.0,52656.63196733118,{'runtime': 836},0.4534814357757568,1709096343.7662213,0.3950532078742981,0.856961727142334,2880,0.0005353333333333333,2949,8537.898700092454,2.038067677890151,False,trivial,4,4,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=1-bn=True-drop=0.0-seed4,True,True,False,,5,5,750000,750000,49,1,1,False
112,group=translate_HW-full_conv_hc=49-bn=True-drop=0.0-seed3,15,5889.301044225693,0.15133272111415863,0.96069997549057,21.527610093619792,0.0645285348355801,0.5489439629644284,50846.0,0.9892578125,7500000.0,26043.87610573991,{'runtime': 5888},0.15142644941806793,1709099112.4566252,0.044462937861680984,0.986847460269928,720,0.006779466666666667,745,8824.947489641549,0.17368901447303936,False,translate_HW,3,3,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,2401,49,49,False
113,group=translate_H-full_conv_hc=49-bn=True-drop=0.0-seed3,20,2972.1084775924683,0.14555470645427704,0.9538999795913696,13.524849171679689,0.049835702912845115,0.12349862068674104,161542.0,0.974609375,7500000.0,20144.77759213964,{'runtime': 2971},0.15328896045684814,1709095489.2891626,0.07738678902387619,0.9636529684066772,960,0.021538933333333333,989,14628.281203289847,0.09028869767982578,False,translate_H,3,3,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,2401,49,49,False
114,group=trivial-full_conv_hc=49-bn=True-drop=0.0-seed3,39,1876.6295709609983,0.19804958999156952,0.9365000128746032,15.556597014973956,0.016047642006074538,0.23632271143786077,37928.0,0.947265625,7500000.0,8507.692948285865,{'runtime': 1875},0.21589726209640503,1709093208.477227,0.15571041405200958,0.941117823123932,1872,0.005057066666666667,1921,2749.626436937455,0.07198086015790946,False,trivial,3,3,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=49-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,2401,49,49,False
115,group=translate_HW-full_conv_hc=19-bn=True-drop=0.0-seed3,14,1888.0509831905365,0.11519771814346312,0.9650999903678894,18.325668130533856,0.04384578069120414,0.6191003926305297,83069.0,0.98828125,7500000.0,49754.28054186942,{'runtime': 1886},0.12643741071224213,1709092501.9681993,0.03848873823881149,0.9831789135932922,672,0.011075866666666666,695,31838.35031386651,0.38220682641508225,False,translate_HW,3,3,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,931,19,19,False
116,group=translate_H-full_conv_hc=19-bn=True-drop=0.0-seed3,38,1283.089549779892,0.12532690167427063,0.959500014781952,14.932524650097657,0.04746532519214965,0.7125965061319501,18428.0,0.9775390625,7500000.0,12765.0122047254,{'runtime': 1282},0.1316765546798706,1709091313.07734,0.08682481199502945,0.9707702398300172,1824,0.0024570666666666663,1872,4848.00710598618,0.2615158571060052,False,translate_H,3,3,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,931,19,19,False
117,group=trivial-full_conv_hc=19-bn=True-drop=0.0-seed3,48,993.97212266922,0.18712034821510315,0.940400004386902,13.219493477441407,0.041826887852907925,0.2835396414862451,63000.0,0.94921875,7500000.0,17967.540113250685,{'runtime': 992},0.1994333267211914,1709090598.2089937,0.1517079770565033,0.9455808997154236,2304,0.008400000000000001,2361,10435.216922007254,0.1649699210100545,False,trivial,3,3,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=19-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,931,19,19,False
118,group=translate_HW-full_conv_hc=7-bn=True-drop=0.0-seed3,23,751.4964737892151,0.15978674590587616,0.9519000053405762,17.16829395813802,0.11426376930243284,2.5152591203027117,7852.0,0.982421875,7500000.0,19182.70412458543,{'runtime': 750},0.1605305373668671,1709090015.3421798,0.059639181941747665,0.9749121069908142,1104,0.0010469333333333337,1137,6549.734872866771,0.8346629129567897,False,translate_HW,3,3,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,343,7,7,False
119,group=translate_H-full_conv_hc=7-bn=True-drop=0.0-seed3,37,879.3054633140564,0.15963229537010193,0.9491999745368958,14.496202766503904,0.03698215935114776,1.0495335625017117,28488.0,0.9609375,7500000.0,29056.64817414853,{'runtime': 878},0.1657053530216217,1709089585.6716125,0.1333991438150406,0.9571781158447266,1776,0.0037984,1822,17030.557703929953,0.5973080127454188,False,translate_H,3,3,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,343,7,7,False
120,group=trivial-full_conv_hc=7-bn=True-drop=0.0-seed3,39,659.8863129615784,0.2324120402336121,0.9243000149726868,11.53781186500651,0.03156930074919599,1.3762588627755057,6079.0,0.9462890625,7500000.0,8235.40639628793,{'runtime': 658},0.23890380561351776,1709089248.88738,0.18768367171287537,0.9330876469612122,1872,0.0008105333333333333,1921,2550.119785102939,0.4197714099675608,False,trivial,3,3,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=7-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,343,7,7,False
121,group=translate_HW-full_conv_hc=3-bn=True-drop=0.0-seed3,28,831.8694484233856,0.21522687375545504,0.9329000115394592,13.425158661458337,0.0398490463686434,3.706533956704796,10518.0,0.94921875,7500000.0,38310.10418083405,{'runtime': 830},0.21900396049022677,1709088684.0644674,0.15189160406589508,0.9492155909538268,1344,0.0014024,1381,12160.566982008168,1.161779848759488,False,translate_HW,3,3,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,147,3,3,False
122,group=translate_H-full_conv_hc=3-bn=True-drop=0.0-seed3,38,714.1554019451141,0.2661449909210205,0.9180999994277954,12.561313432421873,0.07843583921111841,4.071507829348141,2596.0,0.9453125,7500000.0,10311.693789477047,{'runtime': 713},0.2722519636154175,1709088571.969786,0.18859755992889404,0.9303658604621888,1824,0.0003461333333333333,1872,2634.1809772067936,1.015087897724845,False,translate_H,3,3,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,147,3,3,False
123,group=trivial-full_conv_hc=3-bn=True-drop=0.0-seed3,37,596.5458781719208,0.307203471660614,0.8982999920845032,11.727954029264325,0.05978321778943972,3.2729000998479973,2534.0,0.9208984375,7500000.0,7899.950819556694,{'runtime': 595},0.31669995188713074,1709087839.7805922,0.253697007894516,0.9111610651016236,1776,0.0003378666666666667,1823,2108.440425891077,0.8355471144614282,False,trivial,3,3,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=3-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,147,3,3,False
124,group=translate_HW-full_conv_hc=1-bn=True-drop=0.0-seed3,106,1260.6335234642029,0.30187955498695374,0.9092000126838684,17.093240352148435,0.046649005962631496,32.07171257165584,583.0,0.9189453125,7500000.0,18888.908193558545,{'runtime': 1259},0.31927183270454407,1709087228.4016185,0.2388925701379776,0.9089971780776978,5088,7.773333333333333e-05,5204,2092.2376268925145,3.619733620611882,False,translate_HW,3,3,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,49,1,1,False
125,group=translate_H-full_conv_hc=1-bn=True-drop=0.0-seed3,48,731.7734754085541,0.5418488383293152,0.8264999985694885,12.003486050683597,0.07760417547987265,12.02987959410486,707.0,0.8310546875,7500000.0,8451.32098808487,{'runtime': 730},0.57317715883255,1709085949.1800053,0.5176949501037598,0.8319414258003235,2304,9.426666666666666e-05,2362,1444.445224165218,2.0158342489716827,False,translate_H,3,3,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,49,1,1,False
126,group=trivial-full_conv_hc=1-bn=True-drop=0.0-seed3,48,670.3079645633698,0.5050754547119141,0.8352000117301941,13.743774455403644,0.034402778064105285,19.114231493761302,658.0,0.8583984375,7500000.0,13793.075296740964,{'runtime': 669},0.5072505474090576,1709085200.8623395,0.4776669442653656,0.8473086357116699,2304,8.773333333333333e-05,2362,1485.1698103407398,2.155800615248073,False,trivial,3,3,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=1-bn=True-drop=0.0-seed3,True,True,False,,5,5,750000,750000,49,1,1,False
127,group=translate_HW-full_conv_hc=49-bn=True-drop=0.0-seed2,16,6005.561994075775,0.16365845501422882,0.9534000158309937,21.97861736907552,0.053574685160456846,0.26507207044835,189688.0,0.9931640625,7500000.0,50804.46417217262,{'runtime': 6004},0.158377543091774,1709087834.285423,0.02405082806944847,0.9860190749168396,768,0.025291733333333333,793,37209.31537491921,0.19624736268757864,False,translate_HW,2,2,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,2401,49,49,False
128,group=translate_H-full_conv_hc=49-bn=True-drop=0.0-seed2,19,3550.149773836136,0.16229455173015594,0.949899971485138,14.257215602571614,0.04237834363568388,0.19788284778483956,45014.0,0.953125,7500000.0,8414.289933448565,{'runtime': 3548},0.16097255051136017,1709084511.330556,0.1428607702255249,0.9605254530906676,912,0.006001866666666666,941,3843.191487536955,0.08529033465830406,False,translate_H,2,2,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,2401,49,49,False
129,group=trivial-full_conv_hc=49-bn=True-drop=0.0-seed2,33,2035.212884426117,0.20564374327659607,0.9362999796867372,15.43874727473958,0.04785854182911164,0.14161186919685056,138902.0,0.9423828125,7500000.0,19962.519289603468,{'runtime': 2034},0.1912815272808075,1709081810.0883474,0.17654332518577576,0.9399005770683287,1584,0.018520266666666667,1626,10012.934651618009,0.07099637898467749,False,trivial,2,2,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=49-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,2401,49,49,False
130,group=translate_HW-full_conv_hc=19-bn=True-drop=0.0-seed2,16,1817.2157554626465,0.15823382139205933,0.95660001039505,19.25787849388021,0.05221509853273072,1.1857513138964335,20949.0,0.994140625,7500000.0,22978.426887822792,{'runtime': 1816},0.1443525403738022,1709080945.8035064,0.027987120673060417,0.9848694801330566,768,0.0027932000000000005,794,8328.45436027195,0.3966845926153297,False,translate_HW,2,2,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,931,19,19,False
131,group=translate_H-full_conv_hc=19-bn=True-drop=0.0-seed2,18,1081.822467803955,0.14887531101703644,0.9534000158309937,11.743410853222656,0.04242613643311584,0.4325084852807171,71638.0,0.9697265625,7500000.0,27841.495971143875,{'runtime': 1080},0.14718011021614075,1709079755.7757175,0.09332199394702911,0.9594773054122924,864,0.009551733333333336,891,14574.818601943784,0.20474569206833,False,translate_H,2,2,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,931,19,19,False
132,group=trivial-full_conv_hc=19-bn=True-drop=0.0-seed2,43,857.5633738040924,0.1995910108089447,0.9373999834060668,13.52187834902344,0.018950611772652413,0.5656083434924988,14995.0,0.9541015625,7500000.0,7952.13125075778,{'runtime': 856},0.18628691136837008,1709079113.117484,0.13856469094753265,0.9444651007652284,2064,0.0019993333333333334,2117,2638.588084024799,0.1755114468732711,False,trivial,2,2,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=19-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,931,19,19,False
133,group=translate_HW-full_conv_hc=7-bn=True-drop=0.0-seed2,13,777.3470973968506,0.14262236654758453,0.957099974155426,13.63818491419271,0.04060371905499826,1.0037528903141828,29989.0,0.9775390625,7500000.0,29498.499950330155,{'runtime': 776},0.1326483190059662,1709078647.8750515,0.08964937925338745,0.9686062932014464,624,0.0039985333333333335,646,17825.489511329622,0.597249228515701,False,translate_HW,2,2,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,343,7,7,False
134,group=translate_H-full_conv_hc=7-bn=True-drop=0.0-seed2,37,796.2414014339447,0.1813628077507019,0.9424999952316284,13.547247809765626,0.04830306675948669,1.98520680759665,6569.0,0.9599609375,7500000.0,12060.47983628824,{'runtime': 795},0.17134970426559448,1709078236.9777603,0.1319800168275833,0.9583277106285096,1776,0.0008758666666666666,1823,3883.4767645032553,0.5938274681468552,False,translate_H,2,2,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,343,7,7,False
135,group=trivial-full_conv_hc=7-bn=True-drop=0.0-seed2,60,884.7660291194916,0.2027713656425476,0.9352999925613404,12.950881198795576,0.039614031590518926,0.9514627046085422,24032.0,0.9404296875,7500000.0,22766.272185460504,{'runtime': 883},0.19110235571861267,1709077849.7517922,0.20011283457279205,0.9423518776893616,2880,0.003204266666666667,2949,10987.81658879119,0.4523550951853431,False,trivial,2,2,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=7-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,343,7,7,False
136,group=translate_HW-full_conv_hc=3-bn=True-drop=0.0-seed2,40,791.5791780948639,0.15876469016075134,0.9506000280380248,16.50671246653646,0.07006798284807154,6.6248405336690395,2724.0,0.9560546875,7500000.0,17301.307334460464,{'runtime': 790},0.1601584106683731,1709077423.396883,0.13184192776679993,0.958581268787384,1920,0.0003632,1970,3916.564412277075,1.4653613294525665,False,translate_HW,2,2,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,147,3,3,False
137,group=translate_H-full_conv_hc=3-bn=True-drop=0.0-seed2,48,867.9371864795685,0.22209025919437408,0.9297000169754028,12.928940626953125,0.03910455029409807,2.5410201377526898,10770.0,0.9267578125,7500000.0,26959.18463719444,{'runtime': 866},0.2243971675634384,1709076947.8041506,0.21669253706932068,0.9364180564880372,2304,0.0014360000000000002,2361,10401.834326636805,0.9688137517097396,False,translate_H,2,2,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,147,3,3,False
138,group=trivial-full_conv_hc=3-bn=True-drop=0.0-seed2,38,627.4874053001404,0.28960883617401123,0.906499981880188,13.498999487044273,0.04537829207467782,4.021603669648994,2627.0,0.91015625,7500000.0,10480.677068293564,{'runtime': 626},0.2718212306499481,1709076615.4624014,0.28339648246765137,0.9118542075157166,1824,0.00035026666666666665,1872,2485.2697318215396,0.9404308576061552,False,trivial,2,2,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=3-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,147,3,3,False
139,group=translate_HW-full_conv_hc=1-bn=True-drop=0.0-seed2,75,1038.4257094860077,0.32327356934547424,0.901199996471405,13.633063365462238,0.05705617255050329,16.730977950487098,752.0,0.9013671875,7500000.0,12635.39260128692,{'runtime': 1037},0.32361075282096863,1709075969.9221356,0.29294663667678833,0.8992933630943298,3600,0.00010026666666666667,3685,1996.8760695890523,2.6864078040930055,False,translate_HW,2,2,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,49,1,1,False
140,group=translate_H-full_conv_hc=1-bn=True-drop=0.0-seed2,76,932.597974061966,0.4839404821395874,0.8413000106811523,15.455048951529946,0.1089151586410998,18.90105920411962,611.0,0.845703125,7500000.0,11266.982573382204,{'runtime': 931},0.48098769783973694,1709074910.7948132,0.49132296442985535,0.8501994609832764,3648,8.146666666666666e-05,3734,1610.1372793715564,2.6515905088224905,False,translate_H,2,2,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,49,1,1,False
141,group=trivial-full_conv_hc=1-bn=True-drop=0.0-seed2,68,815.9049916267395,0.4416125118732453,0.8575000166893005,12.571561696940105,0.0505816285458465,14.813826986668651,845.0,0.85546875,7500000.0,13748.505890391512,{'runtime': 813},0.4303654432296753,1709073962.4750907,0.41183212399482727,0.8622024655342102,3264,0.00011266666666666666,3342,1804.8153416477144,2.0803142980521265,False,trivial,2,2,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=1-bn=True-drop=0.0-seed2,True,True,False,,5,5,750000,750000,49,1,1,False
142,group=translate_HW-full_conv_hc=49-bn=True-drop=0.0-seed1,17,5844.7642476558685,0.10776170343160628,0.9707000255584716,22.237473618098957,0.05273908765573282,0.25738616170083134,188853.0,0.990234375,7500000.0,48845.3563924717,{'runtime': 5843},0.09876830130815506,1709076063.0263846,0.034371595829725266,0.988453447818756,816,0.0251804,842,36772.28568503389,0.19508678980573052,False,translate_HW,1,1,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,2401,49,49,False
143,group=translate_H-full_conv_hc=49-bn=True-drop=0.0-seed1,34,3749.6557354927063,0.1320924013853073,0.9593999981880188,15.354194001953124,0.04629894851612597,0.2353395168495703,46073.0,0.9765625,7500000.0,9867.069254642633,{'runtime': 3748},0.13139934837818146,1709073127.1021996,0.06395871937274933,0.9708547592163086,1632,0.006143066666666667,1676,4840.680204950933,0.10513575851216564,False,translate_H,1,1,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,2401,49,49,False
144,group=trivial-full_conv_hc=49-bn=True-drop=0.0-seed1,58,2274.939325094223,0.1842703074216843,0.9406999945640564,17.125590938346356,0.047679362895605995,0.11714677992771712,145912.0,0.943359375,7500000.0,15851.604314266153,{'runtime': 2273},0.1705038994550705,1709070200.7800982,0.1716523319482803,0.952444553375244,2784,0.019454933333333337,2851,12255.31179465627,0.08361496656229336,False,trivial,1,1,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=49-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,2401,49,49,False
145,group=translate_HW-full_conv_hc=19-bn=True-drop=0.0-seed1,16,1821.3245830535889,0.14563941955566406,0.958299994468689,19.802765826041668,0.06719063188266401,1.3990991746694852,21159.0,0.990234375,7500000.0,27304.25832987664,{'runtime': 1820},0.14049482345581055,1709069361.963831,0.03184480220079422,0.9845651984214784,768,0.0028212,794,8948.483278830448,0.4240904384164923,False,translate_HW,1,1,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,931,19,19,False
146,group=translate_H-full_conv_hc=19-bn=True-drop=0.0-seed1,38,1263.4745030403135,0.14995425939559937,0.9524000287055968,16.40788806139323,0.0438149398203276,0.4174398128284243,75593.0,0.9716796875,7500000.0,31074.438304969855,{'runtime': 1262},0.14933770895004272,1709067906.059797,0.07738351076841354,0.9707363843917848,1824,0.010079066666666667,1871,21907.23601162297,0.2897982069762268,False,translate_H,1,1,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,931,19,19,False
147,group=trivial-full_conv_hc=19-bn=True-drop=0.0-seed1,69,1075.31960105896,0.16039875149726868,0.94760000705719,13.462826799381508,0.0165593660038443,0.6038614973029114,15050.0,0.95703125,7500000.0,8362.097823624159,{'runtime': 1074},0.1628454625606537,1709067525.3193831,0.14975032210350037,0.9537124633789062,3312,0.002006666666666667,3391,2838.8005753667385,0.18994742688902724,False,trivial,1,1,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=19-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,931,19,19,False
148,group=translate_HW-full_conv_hc=7-bn=True-drop=0.0-seed1,24,882.1223831176758,0.16884031891822815,0.9484000205993652,18.14595091035156,0.03819200046067724,2.6414319233495456,29507.0,0.9736328125,7500000.0,83392.9057414437,{'runtime': 881},0.16890153288841248,1709066620.8331711,0.08133915066719055,0.974945902824402,1152,0.003934266666666667,1185,27366.7857484658,0.919822513218454,False,translate_HW,1,1,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,343,7,7,False
