,Name,val_loss,test100_loss,_step,_wandb,test60_loss,test90_loss,test50_accuracy,test70_accuracy,_timestamp,train_loss,test40_loss,test70_loss,train_accuracy,test60_accuracy,test100_accuracy,test10_loss,test80_loss,test20_accuracy,test40_accuracy,trainer/global_step,epoch,test50_loss,val_accuracy,test0_accuracy,test10_accuracy,test80_accuracy,test90_accuracy,test0_loss,_runtime,test20_loss,test30_loss,test30_accuracy,cpu,beta1,beta2,group,model,aa-seed,aa_seed,augment,dataset,log_eps,batch-size,batch_size,max-epochs,max_epochs,model_name,in_channels,log-results,log_results,model_save_dir,log_weight_decay,log_learning_rate,optimizer_dict/lr,optimizer_dict/eps,augment-probability,augment_probability,optimizer_dict/betas,hidden_group_channels,use-float32-precision,use_float32_precision,sanity-check-equivariance,sanity_check_equivariance,optimizer_dict/weight_decay
300,group=rot180_and_or_transpose-augment=0.6-dataset=fashion-seed1,0.6590853333473206,0.7288281917572021,2358,{'runtime': 132},0.6656097173690796,0.7117674946784973,0.775600016117096,0.7601000070571899,1707636871.632835,0.3851602375507355,0.6435583829879761,0.687864363193512,0.859375,0.7694000005722046,0.7443000078201294,0.5876180529594421,0.698668360710144,0.7911999821662903,0.777999997138977,2340,6,0.6553057432174683,0.7646999955177307,0.803600013256073,0.7971000075340271,0.7548999786376953,0.7506999969482422,0.5722296833992004,133.33431458473206,0.6042580604553223,0.6194989085197449,0.7835000157356262,False,0.839867,0.994937,rot180_and_or_transpose,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot180_and_or_transpose-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
301,group=rot180_and_or_transpose-augment=0.6-dataset=fashion-seed1,0.4940290153026581,0.5555346608161926,6659,{'runtime': 285},0.5046359896659851,0.5503503680229187,0.8208000063896179,0.8112000226974487,1707636723.322024,0.4281150102615357,0.46810123324394226,0.5195433497428894,0.8828125,0.8090999722480774,0.7982000112533569,0.4276813566684723,0.5277975797653198,0.8371000289916992,0.8295999765396118,6630,17,0.49036192893981934,0.8188999891281128,0.8492000102996826,0.8429999947547913,0.807200014591217,0.7982000112533569,0.41210630536079407,287.0496120452881,0.4438478946685791,0.45982611179351807,0.8323000073432922,False,0.839867,0.994937,rot180_and_or_transpose,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot180_and_or_transpose-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
302,group=flipH_and_or_flipW-augment=0.6-dataset=fashion-seed1,0.35522302985191345,0.41703593730926514,9005,{'runtime': 438},0.35621529817581177,0.3956985771656037,0.8751000165939331,0.8708999752998352,1707636422.6627498,0.3224950134754181,0.31451836228370667,0.363227516412735,0.8828125,0.873199999332428,0.8515999913215637,0.28102192282676697,0.38783514499664307,0.8973000049591064,0.8902000188827515,8970,23,0.3460369110107422,0.8741999864578247,0.9063000082969666,0.901099979877472,0.8618000149726868,0.8586000204086304,0.2654499411582947,439.58981585502625,0.2942863404750824,0.31456881761550903,0.8895999789237976,False,0.839867,0.994937,flipH_and_or_flipW,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipH_and_or_flipW-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
303,group=flipH_and_or_flipW-augment=0.6-dataset=fashion-seed1,0.4759103655815125,0.544770359992981,9005,{'runtime': 387},0.4754781723022461,0.5210966467857361,0.8396000266075134,0.8255000114440918,1707635972.0660038,0.3884022831916809,0.4361222684383392,0.4897949695587158,0.8984375,0.8314999938011169,0.8084999918937683,0.3935621976852417,0.5048616528511047,0.8549000024795532,0.8478000164031982,8970,23,0.45876988768577576,0.833299994468689,0.8675000071525574,0.8611999750137329,0.8215000033378601,0.8130999803543091,0.3782688975334167,388.975332736969,0.4087354838848114,0.4294067919254303,0.8497999906539917,False,0.839867,0.994937,flipH_and_or_flipW,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipH_and_or_flipW-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
304,group=antidiagonal_transpose-augment=0.6-dataset=fashion-seed1,0.3805465698242187,0.4512165486812592,8223,{'runtime': 390},0.3875313699245453,0.4248630404472351,0.8709999918937683,0.8622999787330627,1707635569.9768748,0.34306788444519043,0.34853440523147583,0.4060121178627014,0.8671875,0.8665000200271606,0.8438000082969666,0.29820096492767334,0.4210543036460877,0.8889999985694885,0.8805999755859375,8190,21,0.37205517292022705,0.8644999861717224,0.9007999897003174,0.8971999883651733,0.8482999801635742,0.8526999950408936,0.28518858551979065,392.066978931427,0.32170313596725464,0.33155080676078796,0.8841000199317932,False,0.839867,0.994937,antidiagonal_transpose,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=antidiagonal_transpose-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
305,group=antidiagonal_transpose-augment=0.6-dataset=fashion-seed1,0.45440229773521423,0.5275819897651672,8223,{'runtime': 329},0.4573107361793518,0.5145940780639648,0.8445000052452087,0.8276000022888184,1707635162.512038,0.3993663489818573,0.426623672246933,0.4822397828102112,0.8515625,0.8345000147819519,0.8155999779701233,0.3746006488800049,0.49247249960899353,0.861299991607666,0.8496999740600586,8190,21,0.4465947151184082,0.8409000039100647,0.8727999925613403,0.8669000267982483,0.8226000070571899,0.8176000118255615,0.35563522577285767,330.3317530155182,0.39134642481803894,0.4108267724514008,0.8554999828338623,False,0.839867,0.994937,antidiagonal_transpose,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=antidiagonal_transpose-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
306,group=flipH-augment=0.6-dataset=fashion-seed1,0.3572811186313629,0.424601137638092,8223,{'runtime': 386},0.3637573719024658,0.4064323306083679,0.8805999755859375,0.8700000047683716,1707634815.9972105,0.3511679172515869,0.3398202657699585,0.3761295974254608,0.875,0.8751999735832214,0.855400025844574,0.2858999967575073,0.3983633816242218,0.8977000117301941,0.8809999823570251,8190,21,0.3512812852859497,0.8719000220298767,0.9068999886512756,0.9003999829292297,0.8621000051498413,0.857699990272522,0.2728312611579895,387.7960443496704,0.30060309171676636,0.31680959463119507,0.8919000029563904,False,0.839867,0.994937,flipH,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipH-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
307,group=flipH-augment=0.6-dataset=fashion-seed1,0.46026498079299927,0.5340725779533386,10960,{'runtime': 414},0.4606703519821167,0.5086995363235474,0.845300018787384,0.829200029373169,1707634411.3603425,0.4080841541290283,0.42421385645866394,0.4789446294307709,0.8671875,0.8371000289916992,0.8118000030517578,0.37170079350471497,0.4957884848117829,0.8661999702453613,0.8515999913215637,10920,28,0.439485102891922,0.8349000215530396,0.8776999711990356,0.8705000281333923,0.8267999887466431,0.8173999786376953,0.3527088761329651,415.7959282398224,0.3842567503452301,0.41189202666282654,0.8550000190734863,False,0.839867,0.994937,flipH,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipH-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
308,group=transpose-augment=0.6-dataset=fashion-seed1,0.3632194697856903,0.4186935126781464,9005,{'runtime': 430},0.35791200399398804,0.3992758393287658,0.8779000043869019,0.8675000071525574,1707633977.9507382,0.4703507721424103,0.3243255615234375,0.380642294883728,0.859375,0.8726999759674072,0.8511000275611877,0.29156920313835144,0.39104223251342773,0.8927000164985657,0.8860999941825867,8970,23,0.35049986839294434,0.8722000122070312,0.9032999873161316,0.8985000252723694,0.8636000156402588,0.859499990940094,0.27578967809677124,431.6481831073761,0.3042583465576172,0.31897425651550293,0.886900007724762,False,0.839867,0.994937,transpose,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=transpose-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
309,group=transpose-augment=0.6-dataset=fashion-seed1,0.4868059456348419,0.5696447491645813,5877,{'runtime': 237},0.49493491649627686,0.5441247224807739,0.8366000056266785,0.820900022983551,1707633528.8993008,0.5169597864151001,0.449870228767395,0.5088420510292053,0.78125,0.8288999795913696,0.79830002784729,0.3847693204879761,0.5396362543106079,0.8575000166893005,0.838699996471405,5850,15,0.46056216955184937,0.8276000022888184,0.8715999722480774,0.8640999794006348,0.8064000010490417,0.8026999831199646,0.3623103797435761,238.76748490333557,0.4055822193622589,0.42281976342201233,0.8504999876022339,False,0.839867,0.994937,transpose,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=transpose-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
310,group=flipW-augment=0.6-dataset=fashion-seed1,0.35615724325180054,0.4444803595542908,8223,{'runtime': 392},0.3739449679851532,0.4264885187149048,0.8780999779701233,0.8647000193595886,1707633276.9690568,0.352831095457077,0.33538874983787537,0.38702553510665894,0.859375,0.8698999881744385,0.8429999947547913,0.2724139988422394,0.4141740202903747,0.897599995136261,0.882099986076355,8190,21,0.35145103931427,0.8712999820709229,0.9106000065803528,0.902999997138977,0.8549000024795532,0.8496000170707703,0.25291958451271057,393.20313572883606,0.2927784025669098,0.3081037104129791,0.8906000256538391,False,0.839867,0.994937,flipW,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipW-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
311,group=flipW-augment=0.6-dataset=fashion-seed1,0.5021370053291321,0.5950384736061096,7050,{'runtime': 277},0.47498202323913574,0.5693557858467102,0.835099995136261,0.8227999806404114,1707632866.6052835,0.3002651035785675,0.4453936517238617,0.512536346912384,0.890625,0.8299999833106995,0.7886999845504761,0.36466139554977417,0.537245512008667,0.8603000044822693,0.8414000272750854,7020,18,0.4639393985271454,0.8201000094413757,0.8788999915122986,0.8698999881744385,0.8100000023841858,0.7957000136375427,0.33951663970947266,278.9671218395233,0.3905373215675354,0.41922515630722046,0.8515999913215637,False,0.839867,0.994937,flipW,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipW-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
312,group=D4-augment=0.6-dataset=fashion-seed1,0.3117530345916748,0.3480512499809265,10569,{'runtime': 567},0.3246135711669922,0.3386884927749634,0.8891000151634216,0.8849999904632568,1707632573.8403745,0.24625851213932037,0.3086634874343872,0.32635828852653503,0.8984375,0.8876000046730042,0.8765000104904175,0.29738861322402954,0.3396429717540741,0.8953999876976013,0.8906999826431274,10530,27,0.31533586978912354,0.8888000249862671,0.8992000222206116,0.8971999883651733,0.8827000260353088,0.8812000155448914,0.28856799006462097,568.757271528244,0.30045387148857117,0.30613479018211365,0.8907999992370605,False,0.839867,0.994937,D4,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=D4-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
313,group=D4-augment=0.6-dataset=fashion-seed1,0.4334497153759002,0.4784092307090759,8614,{'runtime': 422},0.4486287534236908,0.4642464816570282,0.84579998254776,0.8388000130653381,1707631989.4421356,0.5560062527656555,0.4337817430496216,0.4533267021179199,0.8046875,0.8450000286102295,0.830299973487854,0.40596655011177063,0.4589477479457855,0.8569999933242798,0.8485999703407288,8580,22,0.44329872727394104,0.8449000120162964,0.8636999726295471,0.8610000014305115,0.8406000137329102,0.833899974822998,0.3986329436302185,423.8681845664978,0.4146043062210083,0.422926127910614,0.8557999730110168,False,0.839867,0.994937,D4,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=D4-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
314,group=rot90-augment=0.6-dataset=fashion-seed1,0.4716708958148956,0.5260300636291504,3922,{'runtime': 211},0.4697456955909729,0.5161759257316589,0.8392999768257141,0.8220999836921692,1707631550.5750158,0.3003213405609131,0.4466054141521454,0.4918417036533356,0.8828125,0.8335999846458435,0.8133000135421753,0.4029810428619385,0.4981852173805237,0.8533999919891357,0.8410000205039978,3900,10,0.4600737392902374,0.8363000154495239,0.8634999990463257,0.859000027179718,0.8263999819755554,0.8198000192642212,0.3886753022670746,212.9794557094574,0.4172362685203552,0.4337638318538666,0.8450999855995178,False,0.839867,0.994937,rot90,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot90-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
315,group=rot90-augment=0.6-dataset=fashion-seed1,0.419491708278656,0.4776777923107147,9396,{'runtime': 385},0.43187427520751953,0.4689774513244629,0.8495000004768372,0.8424999713897705,1707631324.731299,0.23727425932884216,0.40780532360076904,0.44696855545043945,0.921875,0.8489999771118164,0.8264999985694885,0.3706205487251282,0.4535122215747833,0.8658999800682068,0.855400025844574,9360,24,0.42277792096138,0.847100019454956,0.8743000030517578,0.868399977684021,0.8389000296592712,0.8342999815940857,0.3564424514770508,386.9357018470764,0.3803866803646088,0.395955353975296,0.8583999872207642,False,0.839867,0.994937,rot90,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot90-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
316,group=rot180-augment=0.6-dataset=fashion-seed1,0.44465288519859314,0.5188100337982178,5095,{'runtime': 259},0.4355984926223755,0.48964786529541016,0.8533999919891357,0.8381999731063843,1707630921.6035602,0.39627885818481445,0.3950661420822144,0.4599453210830689,0.859375,0.8447999954223633,0.8130999803543091,0.334676593542099,0.47172796726226807,0.8730000257492065,0.8607000112533569,5070,13,0.4130029380321502,0.8395000100135803,0.8877000212669373,0.8827000260353088,0.8312000036239624,0.8216000199317932,0.3157270848751068,263.07788610458374,0.3575728237628937,0.3715378940105438,0.8675000071525574,False,0.839867,0.994937,rot180,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot180-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
317,group=rot180-augment=0.6-dataset=fashion-seed1,0.5246348977088928,0.619417667388916,5095,{'runtime': 201},0.5339851975440979,0.6005762815475464,0.8155999779701233,0.8046000003814697,1707630644.0005643,0.35740798711776733,0.4863787591457367,0.5565794706344604,0.875,0.8059999942779541,0.7764000296592712,0.41939711570739746,0.5741909742355347,0.8432000279426575,0.8234999775886536,5070,13,0.5082001090049744,0.8147000074386597,0.857699990272522,0.8482000231742859,0.7936999797821045,0.7850000262260437,0.39469030499458313,202.6538124084473,0.43668466806411743,0.4597843289375305,0.8338000178337097,False,0.839867,0.994937,rot180,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot180-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
318,group=trivial-augment=0.6-dataset=fashion-seed1,0.38231027126312256,0.4819782674312592,9787,{'runtime': 453},0.38706323504447937,0.45508280396461487,0.8733000159263611,0.858299970626831,1707630425.6951816,0.3592991232872009,0.34262117743492126,0.4123660027980805,0.8828125,0.8650000095367432,0.8338000178337097,0.27556535601615906,0.4365600645542145,0.8980000019073486,0.8808000087738037,9750,25,0.3625457286834717,0.8622999787330627,0.9107999801635742,0.9018999934196472,0.8446999788284302,0.8422999978065491,0.2512475848197937,457.1762866973877,0.2928960919380188,0.317640483379364,0.8877999782562256,False,0.839867,0.994937,trivial,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=trivial-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
319,group=trivial-augment=0.6-dataset=fashion-seed1,0.4767716825008392,0.609577476978302,10178,{'runtime': 382},0.48592954874038696,0.5767450928688049,0.8379999995231628,0.8126999735832214,1707629952.4238057,0.35222306847572327,0.4305155277252197,0.5169054269790649,0.859375,0.8267999887466431,0.781499981880188,0.3362482786178589,0.5415463447570801,0.8666999936103821,0.8445000052452087,10140,26,0.4573189914226532,0.8263999819755554,0.8870999813079834,0.8763999938964844,0.8079000115394592,0.7983999848365784,0.3070666193962097,384.1316387653351,0.3655852079391479,0.4062570929527282,0.8522999882698059,False,0.839867,0.994937,trivial,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=trivial-augment=0.6-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.6,0.6,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
320,group=rot180_and_or_transpose-augment=0.5-dataset=fashion-seed1,0.321919322013855,0.40226835012435913,8223,{'runtime': 409},0.34493717551231384,0.3749091923236847,0.8831999897956848,0.8758000135421753,1707629551.6179466,0.25461655855178833,0.3158113658428192,0.3604785203933716,0.890625,0.8792999982833862,0.8565000295639038,0.280417799949646,0.3705916404724121,0.8981999754905701,0.8873000144958496,8190,21,0.3339487910270691,0.8859999775886536,0.909500002861023,0.9035000205039978,0.8708999752998352,0.8683000206947327,0.26502349972724915,410.900723695755,0.29492878913879395,0.3034892976284027,0.8949999809265137,False,0.839867,0.994937,rot180_and_or_transpose,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot180_and_or_transpose-augment=0.5-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.5,0.5,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
321,group=rot180_and_or_transpose-augment=0.5-dataset=fashion-seed1,0.4020213782787323,0.4752761125564575,17607,{'runtime': 733},0.42003604769706726,0.4628145098686218,0.857699990272522,0.8442999720573425,1707629125.8532555,0.41029879450798035,0.390870064496994,0.43571317195892334,0.8515625,0.849399983882904,0.8324000239372253,0.34770047664642334,0.4457740783691406,0.8711000084877014,0.8598999977111816,17550,45,0.4119977653026581,0.8561000227928162,0.882099986076355,0.878000020980835,0.8373000025749207,0.8335999846458435,0.334867924451828,735.1267068386078,0.35920801758766174,0.37387949228286743,0.8676999807357788,False,0.839867,0.994937,rot180_and_or_transpose,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot180_and_or_transpose-augment=0.5-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.5,0.5,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
322,group=flipH_and_or_flipW-augment=0.5-dataset=fashion-seed1,0.31724780797958374,0.3884906172752381,12133,{'runtime': 592},0.3303605020046234,0.3841844201087952,0.8863000273704529,0.8805000185966492,1707627962.15677,0.23469364643096924,0.306753545999527,0.343485563993454,0.90625,0.8828999996185303,0.8654999732971191,0.26381316781044006,0.3639275729656219,0.9014000296592712,0.892300009727478,12090,31,0.32289978861808777,0.8870999813079834,0.9126999974250792,0.9075000286102296,0.8726999759674072,0.8651999831199646,0.2504511773586273,593.1997389793396,0.27883416414260864,0.2996889650821686,0.8959000110626221,False,0.839867,0.994937,flipH_and_or_flipW,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipH_and_or_flipW-augment=0.5-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.5,0.5,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
323,group=flipH_and_or_flipW-augment=0.5-dataset=fashion-seed1,0.4080761075019837,0.5216336250305176,10960,{'runtime': 467},0.4424633383750915,0.4957691431045532,0.8543999791145325,0.8382999897003174,1707627354.7015195,0.3940654993057251,0.407697468996048,0.4641205966472626,0.8515625,0.8468999862670898,0.8163999915122986,0.3361070156097412,0.4808715283870697,0.8744999766349792,0.8572999835014343,10920,28,0.4143044948577881,0.8525999784469604,0.8901000022888184,0.8830000162124634,0.8341000080108643,0.8256999850273132,0.31873929500579834,468.4223208427429,0.3628765940666199,0.37913599610328674,0.8657000064849854,False,0.839867,0.994937,flipH_and_or_flipW,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipH_and_or_flipW-augment=0.5-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.5,0.5,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
324,group=antidiagonal_transpose-augment=0.5-dataset=fashion-seed1,0.3870737552642822,0.4847701787948608,6659,{'runtime': 323},0.4111494719982147,0.4640454947948456,0.8582000136375427,0.8413000106811523,1707626869.2898064,0.4328102767467499,0.36771684885025024,0.4408471584320069,0.8671875,0.8510000109672546,0.8266000151634216,0.3083812892436981,0.44157811999320984,0.8805999755859375,0.8671000003814697,6630,17,0.3908345103263855,0.859499990940094,0.8968999981880188,0.8888000249862671,0.8409000039100647,0.8352000117301941,0.28601405024528503,324.6704783439636,0.33229994773864746,0.3452427387237549,0.8762999773025513,False,0.839867,0.994937,antidiagonal_transpose,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=antidiagonal_transpose-augment=0.5-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.5,0.5,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
325,group=antidiagonal_transpose-augment=0.5-dataset=fashion-seed1,0.54276043176651,0.6777494549751282,5095,{'runtime': 201},0.5810008645057678,0.6444229483604431,0.8091999888420105,0.7924000024795532,1707626534.2337651,0.5032200813293457,0.5210528373718262,0.5960153341293335,0.828125,0.8008000254631042,0.7633000016212463,0.4351922869682312,0.6174094080924988,0.8339999914169312,0.8154000043869019,5070,13,0.5478405356407166,0.8059999942779541,0.8544999957084656,0.8467000126838684,0.7861999869346619,0.7742000222206116,0.41159507632255554,202.97763204574585,0.4663325250148773,0.4898024797439575,0.828000009059906,False,0.839867,0.994937,antidiagonal_transpose,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=antidiagonal_transpose-augment=0.5-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.5,0.5,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
326,group=flipH-augment=0.5-dataset=fashion-seed1,0.3921947777271271,0.5002973079681396,7441,{'runtime': 362},0.4221937954425812,0.4835817515850067,0.862500011920929,0.8432000279426575,1707626315.8030748,0.25471246242523193,0.37876012921333313,0.4318062067031861,0.9296875,0.8525000214576721,0.8205999732017517,0.30609408020973206,0.4641677737236023,0.8833000063896179,0.8634999990463257,7410,19,0.3938143849372864,0.8611999750137329,0.8977000117301941,0.8909000158309937,0.8371999859809875,0.8252000212669373,0.285389244556427,366.7926478385926,0.32786262035369873,0.344730019569397,0.8766000270843506,False,0.839867,0.994937,flipH,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipH-augment=0.5-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.5,0.5,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
327,group=flipH-augment=0.5-dataset=fashion-seed1,0.4262251555919647,0.5605295896530151,12524,{'runtime': 464},0.47043460607528687,0.5382459759712219,0.8456000089645386,0.8255000114440918,1707625932.462557,0.31454017758369446,0.41679447889328,0.4962601959705353,0.90625,0.8353999853134155,0.800000011920929,0.3388054370880127,0.5134335160255432,0.8708000183105469,0.8525999784469604,12480,32,0.43602454662323,0.8481000065803528,0.8892999887466431,0.8805999755859375,0.8184999823570251,0.8105999827384949,0.31266874074935913,465.6728720664978,0.3626922965049744,0.3859950006008148,0.8639000058174133,False,0.839867,0.994937,flipH,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipH-augment=0.5-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.5,0.5,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
328,group=transpose-augment=0.5-dataset=fashion-seed1,0.35377809405326843,0.4476599097251892,12524,{'runtime': 570},0.3640880882740021,0.42176762223243713,0.8765000104904175,0.86080002784729,1707625455.9905365,0.23004181683063507,0.3255317509174347,0.3878968358039856,0.8984375,0.8725000023841858,0.8367000222206116,0.2684195041656494,0.3932211995124817,0.899399995803833,0.8827000260353088,12480,32,0.34667783975601196,0.8769000172615051,0.9101999998092652,0.9024999737739564,0.8605999946594238,0.8531000018119812,0.2491679489612579,571.4215915203094,0.2867588400840759,0.3041698634624481,0.8895999789237976,False,0.839867,0.994937,transpose,cohen_large,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=transpose-augment=0.5-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.5,0.5,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
329,group=transpose-augment=0.5-dataset=fashion-seed1,0.4055708348751068,0.5352849364280701,14870,{'runtime': 564},0.43940985202789307,0.5109764933586121,0.8514000177383423,0.838100016117096,1707624872.1396303,0.4247182607650757,0.3929615616798401,0.4623481035232544,0.8515625,0.8461999893188477,0.810699999332428,0.3263396620750427,0.49455201625823975,0.8812999725341797,0.8639000058174133,14820,38,0.4219841659069062,0.8578000068664551,0.8964999914169312,0.8883000016212463,0.82669997215271,0.8195000290870667,0.30171823501586914,565.5885853767395,0.34652796387672424,0.3658246695995331,0.8737999796867371,False,0.839867,0.994937,transpose,cohen_small,1,1,rotflip,fashion,-8.197229,128,128,-1,-1,group=transpose-augment=0.5-dataset=fashion-seed1,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.5,0.5,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
