,Name,val_accuracy,test_accuracy,layer1_mean_group_std,layer4_mean_group_std,_step,val_loss,_timestamp,layer2_mean_group_std,layer7_mean_group_std,_wandb,_runtime,smoothness_penalty,smoothness_penalty_old,epoch,train_loss,trainer/global_step,layer0_mean_group_std,layer3_mean_group_std,layer5_mean_group_std,layer6_mean_group_std,layer8_mean_group_std,test_loss,num_polygons,train_accuracy,smoothness_penalty_per_edge,smoothness_penalty_old_per_polygon,cpu,pool,seed,group,augment,dataset,dropout,ablation,patience,batch-norm,batch-size,batch_norm,batch_size,max-epochs,max_epochs,min_epochs,model_name,log-results,log_results,learning_rate,plot-polygons,plot_polygons,group-hidden-dim,group_hidden_dim,gradient_clip_val,num-hidden-linears,num_hidden_linears
2490,group=rot90-num_hidden_linears=4-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.8842549324035645,0.950474977493286,0.12492116540670396,3.6006438732147217,5016,0.3320833146572113,1701331175.982007,0.2254408299922943,,{'runtime': 68},79.90274095535278,291851.15625,884814.875,8.0,0.10370107740163804,4999.0,0.11497636139392851,0.5915096998214722,,,,0.12991423904895782,31601.0,0.984375,2.955899953842163,27.99959945678711,True,mean,0,rot90,trivial,pinwheel,0.35,False,5,True,64,True,64,-1,-1,1,group=rot90-num_hidden_linears=4-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,10,10,1,4,4
2491,group=rot90-num_hidden_linears=3-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.9528248310089112,0.9766499996185304,0.12143908441066742,,4703,0.10069939494132996,1701331228.012632,0.5292941331863403,,{'runtime': 63},72.28855323791504,44130.828125,198395.40625,8.0,0.1730857938528061,4687.0,0.0943899005651474,3.583948135375977,,,,0.08209357410669327,14670.0,0.921875,0.9718999862670898,13.523900032043455,True,mean,4,rot90,trivial,pinwheel,0.35,False,5,True,64,True,64,-1,-1,1,group=rot90-num_hidden_linears=3-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,10,10,1,3,3
2492,group=rot90-num_hidden_linears=3-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.9445704221725464,0.9586750268936156,0.1310926079750061,,4076,0.1526799201965332,1701331056.2081532,0.6766113042831421,,{'runtime': 54},64.6338791847229,29389.1796875,119651.5703125,7.0,0.516122579574585,4062.0,0.10033980756998062,4.217214584350586,,,,0.11246401071548462,15341.0,0.859375,0.6219000220298767,7.799499988555908,True,mean,3,rot90,trivial,pinwheel,0.35,False,5,True,64,True,64,-1,-1,1,group=rot90-num_hidden_linears=3-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,10,10,1,3,3
2493,group=rot90-num_hidden_linears=3-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.9394176602363586,0.959375023841858,0.12773314118385315,,3762,0.15263673663139343,1701331108.1408713,0.6168540120124817,,{'runtime': 50},58.9807243347168,134253.125,499323.6875,6.0,0.537800133228302,3749.0,0.1171056032180786,3.4318528175354004,,,,0.1294315606355667,15218.0,0.890625,2.8757998943328857,32.8114013671875,True,mean,2,rot90,trivial,pinwheel,0.35,False,5,True,64,True,64,-1,-1,1,group=rot90-num_hidden_linears=3-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,10,10,1,3,3
2494,group=rot90-num_hidden_linears=3-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,0.938750684261322,0.9455999732017516,0.1215914636850357,,5016,0.19552209973335263,1701330941.643794,0.5318461656570435,,{'runtime': 67},76.50804615020752,38727.5,183842.015625,8.0,0.3571241796016693,4999.0,0.11859587579965591,3.5122833251953125,,,,0.1509561985731125,14546.0,0.890625,0.8669000267982483,12.638699531555176,True,mean,1,rot90,trivial,pinwheel,0.35,False,5,True,64,True,64,-1,-1,1,group=rot90-num_hidden_linears=3-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,True,True,0.001,False,False,10,10,1,3,3
2495,group=rot90-num_hidden_linears=3-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.945054054260254,0.9663500189781188,0.09172800928354265,,5330,0.10746818780899048,1701331010.4539127,0.5186741352081299,,{'runtime': 69},80.78065776824951,63617.08984375,252667.796875,9.0,0.3915407657623291,5312.0,0.10899047553539276,3.476299285888672,,,,0.09828584641218184,15049.0,0.890625,1.3605999946594238,16.78969955444336,True,mean,0,rot90,trivial,pinwheel,0.35,False,5,True,64,True,64,-1,-1,1,group=rot90-num_hidden_linears=3-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,10,10,1,3,3
2496,group=rot90-num_hidden_linears=2-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.9596284627914428,0.9818750023841858,0.4353300631046295,,5957,0.12828169763088226,1701330829.0531628,4.510618209838867,,{'runtime': 70},76.7724757194519,53506.53125,332356.53125,10.0,0.38644203543663025,5937.0,0.09482432156801224,,,,,0.12228871881961824,4809.0,0.921875,3.641400098800659,69.11139678955078,True,mean,4,rot90,trivial,pinwheel,0.35,False,5,True,64,True,64,-1,-1,1,group=rot90-num_hidden_linears=2-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,10,10,1,2,2
2497,group=rot90-num_hidden_linears=2-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.9651480913162231,0.988349974155426,0.37105482816696167,,9719,0.14545151591300964,1701330888.5028567,4.4792280197143555,,{'runtime': 111},118.9384627342224,74371.3671875,414700.625,16.0,0.3276151120662689,9687.0,0.09422970563173294,,,,,0.1217968761920929,4876.0,0.921875,4.988999843597412,85.04930114746094,True,mean,3,rot90,trivial,pinwheel,0.35,False,5,True,64,True,64,-1,-1,1,group=rot90-num_hidden_linears=2-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,10,10,1,2,2
2498,group=rot90-num_hidden_linears=2-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.9587446451187134,0.9743250012397766,0.40914615988731384,,5643,0.17392802238464355,1701330707.590102,3.929155111312866,,{'runtime': 62},70.71927499771118,130901.421875,725896.75,9.0,0.2307468354701996,5624.0,0.10018424689769743,,,,,0.16495278477668762,4545.0,0.9375,9.453399658203123,159.7133026123047,True,mean,2,rot90,trivial,pinwheel,0.35,False,5,True,64,True,64,-1,-1,1,group=rot90-num_hidden_linears=2-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,10,10,1,2,2
2499,group=rot90-num_hidden_linears=2-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,0.9578275084495544,0.9745500087738036,0.3940157294273377,,5957,0.14674101769924164,1701330733.7609897,3.843965768814087,,{'runtime': 68},76.84452772140503,79034.890625,404491.5625,10.0,0.34362369775772095,5937.0,0.09226593375205994,,,,,0.13792861998081207,4868.0,0.9375,5.318999767303467,83.09190368652344,True,mean,1,rot90,trivial,pinwheel,0.35,False,5,True,64,True,64,-1,-1,1,group=rot90-num_hidden_linears=2-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,True,True,0.001,False,False,10,10,1,2,2
2500,group=rot90-num_hidden_linears=2-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.9526747465133668,0.9662749767303468,0.3980520367622375,,3762,0.1640070080757141,1701330606.4224174,2.810542583465576,,{'runtime': 41},50.1124165058136,17847.5390625,90261.3125,6.0,0.3048965632915497,3749.0,0.12038910388946532,,,,,0.16047745943069458,4757.0,0.90625,1.223399996757507,18.97439956665039,True,mean,0,rot90,trivial,pinwheel,0.35,False,5,True,64,True,64,-1,-1,1,group=rot90-num_hidden_linears=2-group_hidden_dim=10-batch_norm=True-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,10,10,1,2,2
2501,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.9115861654281616,0.9636250138282776,0.24478557705879211,0.29954472184181213,2822,0.23435236513614657,1701330515.4121394,0.24295072257518768,0.5295707583427429,{'runtime': 87},95.81139540672302,1526799.125,1182164.5,5.0,0.1156344637274742,2812.0,0.25668585300445557,0.22356033325195312,0.408005565404892,0.4243157505989074,3.0237722396850586,0.10890388488769533,210822.0,0.953125,2.278599977493286,5.607399940490723,True,mean,4,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,40,40,1,8,8
2502,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.9488393664360046,0.960349977016449,0.22938020527362823,0.35938483476638794,3449,0.11144710332155228,1701330612.7990196,0.24189750850200653,0.5417742133140564,{'runtime': 104},112.0554986000061,1647750.875,1257542.875,6.0,0.06533290445804596,3437.0,0.23449957370758057,0.2760176956653595,0.41542187333106995,0.4332714080810547,3.2424259185791016,0.10294100642204285,224453.0,0.984375,2.2780001163482666,5.602700233459473,True,mean,3,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,40,40,1,8,8
2503,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.8545557856559753,0.9681749939918518,0.2477688789367676,0.3390311598777771,2822,0.3858869969844818,1701330381.9445727,0.26230496168136597,0.5284942388534546,{'runtime': 85},93.28057670593262,3144254.5,2467234.0,5.0,0.1766943335533142,2812.0,0.25590676069259644,0.29181432723999023,0.40219902992248535,0.4384134709835053,3.1343843936920166,0.11436419934034348,224224.0,0.96875,4.382199764251709,11.003399848937988,True,mean,2,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,40,40,1,8,8
2504,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,0.8988127112388611,0.9641249775886536,0.21750454604625705,0.3445015549659729,4389,0.2622043192386627,1701330460.9718966,0.22524091601371765,0.5198614001274109,{'runtime': 123},132.53142666816711,1396313.375,1070346.625,7.0,0.3039662539958954,4374.0,0.22161507606506348,0.2560356855392456,0.4025734066963196,0.4210775494575501,3.498720407485962,0.10799656808376312,213141.0,0.921875,2.031899929046631,5.0218000411987305,True,mean,1,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,True,True,0.001,False,False,40,40,1,8,8
2505,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.929228901863098,0.963800013065338,0.2052931487560272,0.3728567659854889,4389,0.1715938299894333,1701330253.9949508,0.2555616796016693,0.5258767008781433,{'runtime': 125},134.40813779830933,2285040.25,1852565.875,7.0,0.12482251971960068,4374.0,0.21251077950000763,0.31250911951065063,0.4215855598449707,0.426987886428833,3.4267313480377197,0.10761475563049316,220848.0,0.953125,3.214900016784668,8.388400077819824,True,mean,0,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,40,40,1,8,8
2506,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.9189401268959044,0.9514750242233276,0.22905988991260529,0.3963441252708435,3449,0.2510310113430023,1701330289.121168,0.2588499188423157,,{'runtime': 84},92.83860278129578,1420771.625,1461257.0,6.0,0.1114753633737564,3437.0,0.2370876371860504,0.3111729621887207,0.5374945402145386,3.381094455718994,,0.1173778921365738,162565.0,0.96875,2.7560999393463135,8.988800048828125,True,mean,4,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,40,40,1,6,6
2507,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.9076340794563292,0.9829000234603882,0.2692252993583679,0.37258201837539673,1881,0.2560264766216278,1701330091.9444053,0.2523837983608246,,{'runtime': 44},50.43948030471802,1128060.125,967045.9375,3.0,0.10573689639568327,1874.0,0.31985390186309814,0.29716724157333374,0.5128561854362488,2.846482515335083,,0.09340404719114304,153035.0,0.984375,2.327399969100952,6.3190999031066895,True,mean,3,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,40,40,1,6,6
2508,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.9292955994606018,0.965974986553192,0.23284387588500977,0.4019133448600769,2822,0.16217626631259918,1701330155.0628293,0.21838650107383728,,{'runtime': 71},78.67329716682434,585894.3125,650718.5,5.0,0.20674027502536776,2812.0,0.2522098422050476,0.3008066713809967,0.5151095986366272,3.204604387283325,,0.10591968894004822,169330.0,0.921875,1.0928000211715698,3.842900037765503,True,mean,2,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,40,40,1,6,6
2509,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,0.857724130153656,,,,1880,0.41777098178863525,1701330004.495469,,,,51.2650191783905,,,,,,,,,,,,,,,,True,mean,1,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,True,True,0.001,False,False,40,40,1,6,6
2510,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.8889908194541931,0.9881250262260436,0.23635120689868927,0.4068079590797424,3135,0.3324304223060608,1701330043.8741264,0.2528342008590698,,{'runtime': 75},82.86457848548889,625593.25,663468.8125,5.0,0.2506209909915924,3124.0,0.25899139046669006,0.3092423677444458,0.5424583554267883,3.346984386444092,,0.0659940093755722,159038.0,0.890625,1.2401000261306765,4.171800136566162,True,mean,0,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,40,40,1,6,6
2511,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.9554262161254884,0.9771000146865844,0.22088034451007843,3.7940070629119873,4389,0.10117796063423155,1701329919.0334768,0.24975724518299103,,{'runtime': 82},89.15128588676453,491815.65625,762556.625,7.0,0.23685672879219055,4374.0,0.19668273627758023,0.5231431722640991,,,,0.07521369308233261,84917.0,0.9375,1.863800048828125,8.979999542236328,True,mean,4,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,40,40,1,4,4
2512,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.914220929145813,0.9557250142097472,0.2340373694896698,3.355607748031616,2508,0.2239212691783905,1701329798.043684,0.25582006573677063,,{'runtime': 46},53.101288080215454,190892.921875,310705.0625,4.0,0.3455753028392792,2499.0,0.2601420283317566,0.529880702495575,,,,0.10516273230314256,87277.0,0.859375,0.7080000042915344,3.559999942779541,True,mean,3,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,40,40,1,4,4
2513,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.9427027702331544,0.9700750112533568,0.2052784264087677,3.79353928565979,4076,0.12231411039829254,1701329924.996396,0.24962711334228516,,{'runtime': 78},85.16754603385925,352665.5625,564778.5,7.0,0.10438144952058792,4062.0,0.20185287296772003,0.5288987755775452,,,,0.09911034256219864,87497.0,0.96875,1.2999999523162842,6.454800128936768,True,mean,2,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,40,40,1,4,4
2514,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,0.9051494002342224,0.9619749784469604,0.23997721076011655,3.3336305618286133,2195,0.24910451471805573,1701329704.7114253,0.2922637164592743,,{'runtime': 45},51.840840339660645,208152.671875,345376.53125,4.0,0.29626134037971497,2187.0,0.26950645446777344,0.5144497752189636,,,,0.11509834229946136,87139.0,0.90625,0.7702999711036682,3.963500022888184,True,mean,1,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,True,True,0.001,False,False,40,40,1,4,4
2515,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.9495564103126526,0.950474977493286,0.2237469851970673,3.458876848220825,2822,0.109867125749588,1701329808.5320926,0.28258389234542847,,{'runtime': 55},64.99094367027283,425970.9375,654142.0625,5.0,0.12983088195323944,2812.0,0.2301311194896698,0.5163540840148926,,,,0.10783258080482484,89198.0,0.953125,1.5410000085830688,7.333600044250488,True,mean,0,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,40,40,1,4,4
2516,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.9592115879058838,0.988099992275238,0.14586634933948517,,6584,0.09860046952962875,1701329615.357809,0.5051180124282837,,{'runtime': 110},117.04303216934204,325145.21875,632495.8125,11.0,0.13071472942829132,6562.0,0.1436690390110016,4.502063751220703,,,,0.052339375019073486,50705.0,0.9375,2.083899974822998,12.473999977111816,True,mean,4,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,40,40,1,3,3
2517,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.978888750076294,0.987150013446808,0.1335231363773346,,9092,0.050595737993717194,1701329705.1853173,0.4683524966239929,,{'runtime': 146},152.23659539222717,553323.5,1059741.625,15.0,0.08816498517990112,9062.0,0.13520656526088717,4.562591552734375,,,,0.0497049055993557,51255.0,0.953125,3.5064001083374023,20.67589950561523,True,mean,3,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,40,40,1,3,3
2518,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.9555429816246032,0.9803000092506408,0.179719939827919,,4389,0.09546013176441193,1701329467.007561,0.4297092854976654,,{'runtime': 71},79.38940286636353,202600.5,390502.53125,7.0,0.3764337301254273,4374.0,0.17509807646274567,3.708332777023315,,,,0.07879996299743652,52876.0,0.84375,1.2448999881744385,7.385300159454346,True,mean,2,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,40,40,1,3,3
2519,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,0.9645310640335084,0.9841499924659728,0.13105671107769012,,6897,0.07001569867134094,1701329518.4266973,0.4400085508823395,,{'runtime': 107},114.9438681602478,270940.9375,499521.625,11.0,0.1825258880853653,6874.0,0.1395620554685593,3.98867130279541,,,,0.06149628758430481,52502.0,0.9375,1.6739000082015991,9.514300346374512,True,mean,1,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,True,True,0.001,False,False,40,40,1,3,3
2520,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.9624633193016052,0.9858499765396118,0.1056068390607834,,12227,0.09032602608203888,1701329352.5442402,0.3892071843147278,,{'runtime': 203},205.13389134407043,641506.25,1273279.75,20.0,0.22700409591197968,12187.0,0.12700940668582916,4.131202697753906,,,,0.05588744953274727,51047.0,0.921875,4.079599857330322,24.943300247192383,True,mean,0,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,40,40,1,3,3
2521,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.9689000844955444,0.9872000217437744,0.30018362402915955,,13167,0.06463178992271423,1701329374.45272,3.99167799949646,,{'runtime': 171},173.09782481193542,144859.3125,411037.3125,21.0,0.1071300283074379,13124.0,0.099000483751297,,,,,0.06039648875594139,19429.0,0.984375,2.450200080871582,21.15589904785156,True,mean,4,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,40,40,1,2,2
2522,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.9701173901557922,0.9858999848365784,0.2803911566734314,,10973,0.06622227281332016,1701329187.8232336,3.699775218963623,,{'runtime': 144},145.81922459602356,123121.78125,331975.96875,18.0,0.24644190073013303,10937.0,0.09974076598882677,,,,,0.064484141767025,19184.0,0.90625,2.106600046157837,17.304800033569336,True,mean,3,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,40,40,1,2,2
2523,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.9686999917030334,0.984499990940094,0.2704518735408783,,14108,0.0772765502333641,1701329130.7247632,3.427748918533325,,{'runtime': 194},195.49203610420227,106017.109375,305120.90625,23.0,0.2007370293140411,14062.0,0.09591692686080933,,,,,0.07617848366498947,18863.0,0.921875,1.8418999910354616,16.175600051879883,True,mean,2,rot180,trivial,pinwheel,0.15,False,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.15-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,40,40,1,2,2
