,Name,test40_accuracy,test70_accuracy,test100_accuracy,val_accuracy,test10_loss,val_loss,test0_accuracy,train_accuracy,test80_accuracy,test90_accuracy,trainer/global_step,_step,test100_loss,test20_accuracy,test60_accuracy,_runtime,_timestamp,test20_loss,test30_loss,test70_loss,test80_loss,test50_accuracy,_wandb,test50_loss,test10_accuracy,test40_loss,test30_accuracy,train_loss,test0_loss,test60_loss,test90_loss,epoch,cpu,group,model,aa_seed,augment,dataset,batch-size,batch_size,max-epochs,max_epochs,model_name,in_channels,log-results,log_results,model_save_dir,augment-probability,augment_probability,hidden_group_channels,use-float32-precision,use_float32_precision,sanity-check-equivariance,sanity_check_equivariance
68,group=flipH-augment=1.0-dataset=fashion-seed546901,0.8971999883651733,0.9014999866485596,0.9056000113487244,0.9070000052452089,0.3147129714488983,0.27448269724845886,0.8938999772071838,0.921875,0.9042999744415284,0.9053999781608582,23400,23471,0.2774897813796997,0.8973000049591064,0.9028000235557556,1580.522186756134,1706457518.1770906,0.3099816143512726,0.3051854372024536,0.28970932960510254,0.28494176268577576,0.8988999724388123,{'runtime': 1579},0.29534712433815,0.8959000110626221,0.3026293218135834,0.8953999876976013,0.2108512967824936,0.31853988766670227,0.28550752997398376,0.28047797083854675,60,False,flipH,cohen_large,546901,rotflip,fashion,128,128,-1,-1,group=flipH-augment=1.0-dataset=fashion-seed546901,1,True,True,,1.0,1.0,24,True,True,False,False
69,group=flipH-augment=1.0-dataset=fashion-seed356114,0.8489000201225281,0.8547999858856201,0.8626999855041504,0.8608999848365784,0.4387252926826477,0.40215909481048584,0.8414999842643738,0.8203125,0.8546000123023987,0.8575999736785889,20280,20344,0.3964037001132965,0.8463000059127808,0.8518000245094299,782.0514669418335,1706456804.6150088,0.4334973692893982,0.43471065163612366,0.41406700015068054,0.4059755504131317,0.8489999771118164,{'runtime': 780},0.4292066991329193,0.8439000248908997,0.4311748147010803,0.8445000052452087,0.5770624279975891,0.44415032863616943,0.4158124923706054,0.4065380096435547,52,False,flipH,cohen_small,356114,rotflip,fashion,128,128,-1,-1,group=flipH-augment=1.0-dataset=fashion-seed356114,1,True,True,,1.0,1.0,24,True,True,False,False
70,group=transpose-augment=1.0-dataset=fashion-seed171216,0.9196000099182128,0.9186000227928162,0.9162999987602234,0.9169999957084656,0.23464106023311615,0.23465991020202637,0.9175000190734864,0.921875,0.9161999821662904,0.9179999828338624,18720,18780,0.23361247777938843,0.9171000123023988,0.9146000146865844,3736.522381782532,1706459564.9033108,0.23409081995487213,0.2310279011726379,0.23590368032455444,0.23769617080688477,0.9182000160217284,{'runtime': 3735},0.23253874480724335,0.916800022125244,0.23036155104637143,0.916800022125244,0.15705189108848572,0.2337546944618225,0.2389273941516876,0.23249982297420504,48,False,transpose,resnet110,171216,rotflip,fashion,128,128,-1,-1,group=transpose-augment=1.0-dataset=fashion-seed171216,1,True,True,,1.0,1.0,24,True,True,False,False
71,group=transpose-augment=1.0-dataset=fashion-seed223255,0.9010000228881836,0.9003000259399414,0.8984000086784363,0.9002000093460083,0.28090551495552063,0.2781984508037567,0.9028000235557556,0.8984375,0.9034000039100648,0.9007999897003174,12870,12914,0.2850194573402405,0.9046000242233276,0.8986999988555908,843.3592145442963,1706455921.3804736,0.27829644083976746,0.28280922770500183,0.286845862865448,0.27913975715637207,0.9007999897003174,{'runtime': 841},0.28352871537208557,0.902400016784668,0.28374210000038147,0.9010000228881836,0.2276215553283691,0.28043240308761597,0.2833534777164459,0.28317880630493164,33,False,transpose,resnet20,223255,rotflip,fashion,128,128,-1,-1,group=transpose-augment=1.0-dataset=fashion-seed223255,1,True,True,,1.0,1.0,24,True,True,False,False
72,group=transpose-augment=1.0-dataset=fashion-seed246891,0.9143999814987184,0.9151999950408936,0.914900004863739,0.9146999716758728,0.2410152852535248,0.23615537583827972,0.9138000011444092,0.90625,0.9139000177383424,0.9164000153541564,19110,19171,0.2339371144771576,0.9151999950408936,0.9164000153541564,2031.9504005908968,1706456007.6777017,0.2394222468137741,0.2399018257856369,0.23444843292236328,0.23480068147182465,0.915499985218048,{'runtime': 2030},0.2378835678100586,0.913699984550476,0.2406129390001297,0.9139000177383424,0.20404496788978577,0.2410479485988617,0.23250003159046173,0.23490749299526217,49,False,transpose,resnet44,246891,rotflip,fashion,128,128,-1,-1,group=transpose-augment=1.0-dataset=fashion-seed246891,1,True,True,,1.0,1.0,24,True,True,False,False
73,group=transpose-augment=1.0-dataset=fashion-seed573842,0.879800021648407,0.8809000253677368,0.8794999718666077,0.8849999904632568,0.3672392666339874,0.33085814118385315,0.8755999803543091,0.9140625,0.8815000057220459,0.8804000020027161,11310,11351,0.33728137612342834,0.8758000135421753,0.8799999952316284,699.429735660553,1706453956.0623217,0.3617478907108307,0.3561287224292755,0.34347957372665405,0.3436794579029083,0.8758000135421753,{'runtime': 698},0.35433992743492126,0.8755999803543091,0.3552016019821167,0.8779000043869019,0.20603986084461212,0.36545830965042114,0.34965217113494873,0.34379857778549194,29,False,transpose,cohen_large,573842,rotflip,fashion,128,128,-1,-1,group=transpose-augment=1.0-dataset=fashion-seed573842,1,True,True,,1.0,1.0,24,True,True,False,False
74,group=transpose-augment=1.0-dataset=fashion-seed174444,0.8414000272750854,0.8468999862670898,0.847100019454956,0.8499000072479248,0.4585042893886566,0.43270400166511536,0.8371999859809875,0.8203125,0.847000002861023,0.8478999733924866,13650,13697,0.4235694706439972,0.8370000123977661,0.8427000045776367,542.2754671573639,1706453240.900273,0.4584358334541321,0.46082401275634766,0.4368375837802887,0.4323417544364929,0.8432000279426575,{'runtime': 541},0.4484705924987793,0.8388000130653381,0.4489636719226837,0.8385000228881836,0.5365293025970459,0.4630557596683502,0.44441288709640503,0.42546015977859497,35,False,transpose,cohen_small,174444,rotflip,fashion,128,128,-1,-1,group=transpose-augment=1.0-dataset=fashion-seed174444,1,True,True,,1.0,1.0,24,True,True,False,False
75,group=flipW-augment=1.0-dataset=fashion-seed643603,0.907800018787384,0.9110999703407288,0.91430002450943,0.9143999814987184,0.24587726593017575,0.241075798869133,0.9090999960899352,0.9453125,0.912999987602234,0.912500023841858,16770,16825,0.2374323457479477,0.9101999998092652,0.9104999899864196,3356.9806094169617,1706455809.7039623,0.2457038015127182,0.24183036386966705,0.24225397408008575,0.2407286912202835,0.9121000170707704,{'runtime': 3355},0.24234770238399503,0.909600019454956,0.24356669187545776,0.9110999703407288,0.10694937407970428,0.24661235511302948,0.24084602296352384,0.23913080990314484,43,False,flipW,resnet110,643603,rotflip,fashion,128,128,-1,-1,group=flipW-augment=1.0-dataset=fashion-seed643603,1,True,True,,1.0,1.0,24,True,True,False,False
76,group=flipW-augment=1.0-dataset=fashion-seed352381,0.8956000208854675,0.9004999995231628,0.9004999995231628,0.9017000198364258,0.3025227189064026,0.27267971634864807,0.8903999924659729,0.8984375,0.9039999842643738,0.9004999995231628,17160,17216,0.27495941519737244,0.8920999765396118,0.8998000025749207,1080.8600544929504,1706452684.4703984,0.3023829162120819,0.29306095838546753,0.2785310745239258,0.2751491665840149,0.8959000110626221,{'runtime': 1079},0.28959405422210693,0.890999972820282,0.29078158736228943,0.8956999778747559,0.3336179852485657,0.3036089241504669,0.2811639904975891,0.2789311707019806,44,False,flipW,resnet20,352381,rotflip,fashion,128,128,-1,-1,group=flipW-augment=1.0-dataset=fashion-seed352381,1,True,True,,1.0,1.0,24,True,True,False,False
77,group=flipW-augment=1.0-dataset=fashion-seed229804,0.9020000100135804,0.9041000008583068,0.9085000157356262,0.9104999899864196,0.2869950532913208,0.2446536421775818,0.8966000080108643,0.9296875,0.9041000008583068,0.9089999794960022,17550,17607,0.24339516460895536,0.8998000025749207,0.902999997138977,1675.6162815093994,1706452435.2343254,0.28442734479904175,0.2783765494823456,0.2634257972240448,0.2576972544193268,0.9047999978065492,{'runtime': 1674},0.2687554657459259,0.899399995803833,0.27225786447525024,0.8999999761581421,0.1599932163953781,0.29448825120925903,0.2679957449436188,0.25206324458122253,45,False,flipW,resnet44,229804,rotflip,fashion,128,128,-1,-1,group=flipW-augment=1.0-dataset=fashion-seed229804,1,True,True,,1.0,1.0,24,True,True,False,False
78,group=flipW-augment=1.0-dataset=fashion-seed716921,0.8913000226020813,0.89410001039505,0.9000999927520752,0.9036999940872192,0.3301566541194916,0.2726798951625824,0.8799999952316284,0.9296875,0.895799994468689,0.900600016117096,21840,21908,0.2790221571922302,0.8838000297546387,0.894599974155426,1330.9180507659912,1706451587.127828,0.32318800687789917,0.3173453211784363,0.2912548780441284,0.28992724418640137,0.8920000195503235,{'runtime': 1329},0.305879145860672,0.883400022983551,0.30976027250289917,0.8873999714851379,0.2122192233800888,0.3352671265602112,0.29717347025871277,0.28462597727775574,56,False,flipW,cohen_large,716921,rotflip,fashion,128,128,-1,-1,group=flipW-augment=1.0-dataset=fashion-seed716921,1,True,True,,1.0,1.0,24,True,True,False,False
79,group=flipW-augment=1.0-dataset=fashion-seed327510,0.824400007724762,0.8339999914169312,0.8429999947547913,0.8500999808311462,0.5118358731269836,0.4257104992866516,0.8130000233650208,0.8984375,0.8355000019073486,0.8411999940872192,14040,14088,0.44609129428863525,0.8194000124931335,0.8285999894142151,567.1905281543732,1706450242.1853542,0.503929615020752,0.49422919750213623,0.4672856330871582,0.4623954594135285,0.8309999704360962,{'runtime': 566},0.4786475002765655,0.8172000050544739,0.48976895213127136,0.8222000002861023,0.39131829142570496,0.5187556147575378,0.4762144088745117,0.4545917510986328,36,False,flipW,cohen_small,327510,rotflip,fashion,128,128,-1,-1,group=flipW-augment=1.0-dataset=fashion-seed327510,1,True,True,,1.0,1.0,24,True,True,False,False
80,group=D4-augment=1.0-dataset=fashion-seed376497,0.9241999983787536,0.9269999861717224,0.9297000169754028,0.9258000254631042,0.22276386618614197,0.21429501473903656,0.9200000166893004,0.9375,0.9290000200271606,0.9304999709129332,14430,14478,0.19959674775600433,0.9236000180244446,0.9271000027656556,5827.494122982025,1706455066.116588,0.21718476712703705,0.21968480944633484,0.207450270652771,0.20361392199993136,0.9239000082015992,{'runtime': 5826},0.2108049839735031,0.9204999804496764,0.2139553725719452,0.9211000204086304,0.2241009026765823,0.22537626326084137,0.21021027863025665,0.19972799718379977,37,False,D4,resnet110,376497,rotflip,fashion,128,128,-1,-1,group=D4-augment=1.0-dataset=fashion-seed376497,1,True,True,,1.0,1.0,24,True,True,False,False
81,group=D4-augment=1.0-dataset=fashion-seed434834,0.8974999785423279,0.8981000185012817,0.894599974155426,0.8898000121116638,0.29708370566368103,0.30733177065849304,0.8945000171661377,0.921875,0.8989999890327454,0.8966000080108643,15600,15652,0.29085642099380493,0.8931000232696533,0.9003000259399414,1611.5642342567444,1706450741.3078513,0.30031996965408325,0.2942519187927246,0.29082179069519043,0.2848127782344818,0.8962000012397766,{'runtime': 1610},0.29499515891075134,0.8949000239372253,0.2923661470413208,0.8977000117301941,0.29968151450157166,0.2983202338218689,0.2869373857975006,0.2858181595802307,40,False,D4,resnet20,434834,rotflip,fashion,128,128,-1,-1,group=D4-augment=1.0-dataset=fashion-seed434834,1,True,True,,1.0,1.0,24,True,True,False,False
82,group=D4-augment=1.0-dataset=fashion-seed439316,0.902899980545044,0.8996000289916992,0.9023000001907348,0.9049000144004822,0.28803807497024536,0.2609160840511322,0.895799994468689,0.9453125,0.9034000039100648,0.8988000154495239,10140,10178,0.26840054988861084,0.8968999981880188,0.8995000123977661,1704.4735271930697,1706449658.748062,0.28752195835113525,0.2841262221336365,0.2744324505329132,0.2726503014564514,0.9020000100135804,{'runtime': 1703},0.2816411256790161,0.8977000117301941,0.2763841450214386,0.8986999988555908,0.2443486899137497,0.2913713753223419,0.28146588802337646,0.27623167634010315,26,False,D4,resnet44,439316,rotflip,fashion,128,128,-1,-1,group=D4-augment=1.0-dataset=fashion-seed439316,1,True,True,,1.0,1.0,24,True,True,False,False
83,group=D4-augment=1.0-dataset=fashion-seed777748,0.9108999967575072,0.916800022125244,0.9218000173568726,0.9132999777793884,0.2631104588508606,0.2572615444660187,0.9082000255584716,0.9609375,0.9140999913215636,0.9156000018119812,20670,20734,0.2353690415620804,0.911300003528595,0.9124000072479248,1535.2819230556488,1706449224.57986,0.2600497901439667,0.25327813625335693,0.2446799874305725,0.2445801943540573,0.9135000109672546,{'runtime': 1534},0.2509261667728424,0.909500002861023,0.25451427698135376,0.9135000109672546,0.08271124958992004,0.2650470435619354,0.24916347861289975,0.24262578785419464,53,False,D4,cohen_large,777748,rotflip,fashion,128,128,-1,-1,group=D4-augment=1.0-dataset=fashion-seed777748,1,True,True,,1.0,1.0,24,True,True,False,False
84,group=D4-augment=1.0-dataset=fashion-seed537554,0.8603000044822693,0.8709999918937683,0.8741000294685364,0.8787000179290771,0.4122757315635681,0.34670913219451904,0.8514000177383423,0.8515625,0.8727999925613403,0.8734999895095825,15990,16043,0.35316768288612366,0.8561000227928162,0.8654000163078308,782.2563858032227,1706447940.615321,0.4062691330909729,0.3994075655937195,0.3681824803352356,0.369454026222229,0.8637999892234802,{'runtime': 781},0.3843617439270019,0.8537999987602234,0.39209115505218506,0.857699990272522,0.40795472264289856,0.4189964234828949,0.3830370306968689,0.3608345091342926,41,False,D4,cohen_small,537554,rotflip,fashion,128,128,-1,-1,group=D4-augment=1.0-dataset=fashion-seed537554,1,True,True,,1.0,1.0,24,True,True,False,False
85,group=rot90-augment=1.0-dataset=fashion-seed235495,0.8952999711036682,0.8959000110626221,0.8985000252723694,0.8960999846458435,0.28658565878868103,0.2866247594356537,0.8956999778747559,0.921875,0.8971999883651733,0.8981999754905701,7800,7832,0.276925653219223,0.8978000283241272,0.8945000171661377,2114.443291902542,1706449110.2489269,0.2842712998390198,0.2816334366798401,0.28565916419029236,0.27944615483283997,0.8934000134468079,{'runtime': 2113},0.28431108593940735,0.8963000178337097,0.28474491834640503,0.8971999883651733,0.2679385542869568,0.28585225343704224,0.2841264605522156,0.2806331217288971,20,False,rot90,resnet110,235495,rotflip,fashion,128,128,-1,-1,group=rot90-augment=1.0-dataset=fashion-seed235495,1,True,True,,1.0,1.0,24,True,True,False,False
86,group=rot90-augment=1.0-dataset=fashion-seed123748,0.9003000259399414,0.902899980545044,0.9042999744415284,0.9016000032424928,0.2787923216819763,0.27678507566452026,0.9000999927520752,0.9375,0.9028000235557556,0.9042999744415284,12480,12524,0.2668558657169342,0.9009000062942504,0.9025999903678894,919.0940079689026,1706447142.257212,0.27812281250953674,0.27380988001823425,0.27799010276794434,0.2711763381958008,0.901199996471405,{'runtime': 917},0.2729954719543457,0.899399995803833,0.27814415097236633,0.901099979877472,0.18370062112808228,0.27738580107688904,0.2753879129886627,0.2701921761035919,32,False,rot90,resnet20,123748,rotflip,fashion,128,128,-1,-1,group=rot90-augment=1.0-dataset=fashion-seed123748,1,True,True,,1.0,1.0,24,True,True,False,False
87,group=rot90-augment=1.0-dataset=fashion-seed483778,0.8652999997138977,0.8700000047683716,0.8729000091552734,0.8736000061035156,0.386271059513092,0.3554649353027344,0.8619999885559082,0.8984375,0.8704000115394592,0.8705000281333923,6630,6659,0.35682106018066406,0.8652999997138977,0.8712000250816345,914.1810133457184,1706446983.9825122,0.3872010111808777,0.3813017010688782,0.3741014301776886,0.3657189011573791,0.8669999837875366,{'runtime': 912},0.37566620111465454,0.8637999892234802,0.3824172616004944,0.8654000163078308,0.229409322142601,0.3922521471977234,0.36870601773262024,0.3615955710411072,17,False,rot90,resnet44,483778,rotflip,fashion,128,128,-1,-1,group=rot90-augment=1.0-dataset=fashion-seed483778,1,True,True,,1.0,1.0,24,True,True,False,False
88,group=rot90-augment=1.0-dataset=fashion-seed616920,0.9006999731063843,0.903599977493286,0.9000999927520752,0.9046000242233276,0.29480263590812683,0.28283095359802246,0.901199996471405,0.8828125,0.9000999927520752,0.9014000296592712,12870,12915,0.28477942943573,0.899399995803833,0.9023000001907348,932.9476444721222,1706446056.3131697,0.29102951288223267,0.2879110276699066,0.28140509128570557,0.286283016204834,0.901799976825714,{'runtime': 931},0.2882179915904999,0.900600016117096,0.28637418150901794,0.9017000198364258,0.33227214217185974,0.2935968339443207,0.28755927085876465,0.2839689254760742,33,False,rot90,cohen_large,616920,rotflip,fashion,128,128,-1,-1,group=rot90-augment=1.0-dataset=fashion-seed616920,1,True,True,,1.0,1.0,24,True,True,False,False
89,group=rot90-augment=1.0-dataset=fashion-seed42472,0.8562999963760376,0.8597000241279602,0.8604000210762024,0.8636999726295471,0.4164978563785553,0.3882986009120941,0.8550999760627747,0.859375,0.8590999841690063,0.8615000247955322,12870,12915,0.4030493199825287,0.8565000295639038,0.8587999939918518,636.255375623703,1706445108.5546975,0.41525667905807495,0.41255679726600647,0.4045475721359253,0.4087371230125427,0.8525999784469604,{'runtime': 633},0.4194774031639099,0.857200026512146,0.4097437560558319,0.8579999804496765,0.3763408362865448,0.4178065061569214,0.40877896547317505,0.4071974754333496,33,False,rot90,cohen_small,42472,rotflip,fashion,128,128,-1,-1,group=rot90-augment=1.0-dataset=fashion-seed42472,1,True,True,,1.0,1.0,24,True,True,False,False
90,group=rot180-augment=1.0-dataset=fashion-seed562405,0.916700005531311,0.916700005531311,0.9182999730110168,0.9239000082015992,0.2303641140460968,0.21755759418010712,0.9139999747276306,0.921875,0.915000021457672,0.91430002450943,18330,18388,0.22876767814159393,0.9139000177383424,0.9151999950408936,3825.828499555588,1706447669.9484026,0.2293642610311508,0.22898969054222107,0.22774626314640045,0.2266920655965805,0.9154000282287598,{'runtime': 3824},0.22820256650447843,0.9150999784469604,0.22561584413051605,0.9142000079154968,0.1594821661710739,0.2312350273132324,0.23016831278800964,0.22806578874588013,47,False,rot180,resnet110,562405,rotflip,fashion,128,128,-1,-1,group=rot180-augment=1.0-dataset=fashion-seed562405,1,True,True,,1.0,1.0,24,True,True,False,False
91,group=rot180-augment=1.0-dataset=fashion-seed284539,0.9156000018119812,0.9175000190734864,0.916599988937378,0.9157000184059144,0.24647916853427887,0.24368444085121155,0.9154000282287598,0.953125,0.913699984550476,0.917900025844574,23400,23472,0.23952864110469815,0.916100025177002,0.915499985218048,1467.9831357002258,1706444457.4295857,0.24234411120414737,0.24631895124912265,0.2432214319705963,0.24411606788635257,0.916800022125244,{'runtime': 1466},0.24116553366184235,0.9154000282287598,0.24429970979690552,0.9150999784469604,0.18691006302833557,0.2468271553516388,0.24257995188236237,0.23899829387664795,60,False,rot180,resnet20,284539,rotflip,fashion,128,128,-1,-1,group=rot180-augment=1.0-dataset=fashion-seed284539,1,True,True,,1.0,1.0,24,True,True,False,False
92,group=rot180-augment=1.0-dataset=fashion-seed710308,0.8901000022888184,0.8920000195503235,0.8877999782562256,0.8873000144958496,0.3014562427997589,0.3076188862323761,0.8914999961853027,0.921875,0.8889999985694885,0.8892999887466431,10920,10959,0.3013381361961365,0.8920999765396118,0.88919997215271,1110.5313203334808,1706443830.9273353,0.2983713448047638,0.29471927881240845,0.3008289039134979,0.2967155873775482,0.8914999961853027,{'runtime': 1109},0.2987905740737915,0.8914999961853027,0.30129945278167725,0.8937000036239624,0.19762806594371796,0.3015027344226837,0.2989121079444885,0.29900985956192017,28,False,rot180,resnet44,710308,rotflip,fashion,128,128,-1,-1,group=rot180-augment=1.0-dataset=fashion-seed710308,1,True,True,,1.0,1.0,24,True,True,False,False
93,group=rot180-augment=1.0-dataset=fashion-seed5338,0.8902000188827515,0.8880000114440918,0.8950999975204468,0.887499988079071,0.33345890045166016,0.31175634264945984,0.8877999782562256,0.921875,0.891700029373169,0.8919000029563904,17550,17607,0.29837557673454285,0.88919997215271,0.8919000029563904,1224.273029088974,1706442976.173794,0.329180508852005,0.3312069773674011,0.3198121190071106,0.31477323174476624,0.8913999795913696,{'runtime': 1222},0.3211016058921814,0.8880000114440918,0.32006022334098816,0.8884999752044678,0.2044236660003662,0.3373284339904785,0.31886544823646545,0.3103752136230469,45,False,rot180,cohen_large,5338,rotflip,fashion,128,128,-1,-1,group=rot180-augment=1.0-dataset=fashion-seed5338,1,True,True,,1.0,1.0,24,True,True,False,False
94,group=rot180-augment=1.0-dataset=fashion-seed68550,0.8518000245094299,0.8569999933242798,0.8615999817848206,0.8691999912261963,0.43273067474365234,0.37849217653274536,0.8479999899864197,0.859375,0.8543999791145325,0.861299991607666,16770,16825,0.3938758373260498,0.8496000170707703,0.8562999963760376,751.3796491622925,1706441729.57746,0.4315737783908844,0.42147237062454224,0.4085571765899658,0.4106725156307221,0.8539000153541565,{'runtime': 750},0.4134155213832855,0.8513000011444092,0.4273093640804291,0.8521000146865845,0.3444884121417999,0.43713730573654175,0.4116444289684296,0.40207618474960327,43,False,rot180,cohen_small,68550,rotflip,fashion,128,128,-1,-1,group=rot180-augment=1.0-dataset=fashion-seed68550,1,True,True,,1.0,1.0,24,True,True,False,False
95,group=trivial-augment=1.0-dataset=fashion-seed866787,0.9258999824523926,0.9232000112533568,0.9236000180244446,0.9254000186920166,0.20913700759410855,0.21037495136260984,0.92739999294281,0.953125,0.926699995994568,0.9229999780654908,26910,26991,0.2130167931318283,0.9254000186920166,0.9254999756813048,5403.767931938171,1706446207.612396,0.21078285574913025,0.20801933109760284,0.21559277176856995,0.2065865695476532,0.926699995994568,{'runtime': 5402},0.20812174677848816,0.926800012588501,0.2078339159488678,0.927299976348877,0.17648077011108398,0.2071094959974289,0.2082178294658661,0.2075239270925522,69,False,trivial,resnet110,866787,rotflip,fashion,128,128,-1,-1,group=trivial-augment=1.0-dataset=fashion-seed866787,1,True,True,,1.0,1.0,24,True,True,False,False
96,group=trivial-augment=1.0-dataset=fashion-seed438495,0.9067999720573424,0.910099983215332,0.9085999727249146,0.9115999937057496,0.2557488679885864,0.23857153952121735,0.9070000052452089,0.890625,0.9117000102996826,0.9097999930381776,18720,18780,0.24522915482521057,0.9086999893188475,0.90420001745224,1121.036204814911,1706440790.8810198,0.25503307580947876,0.25518202781677246,0.24774497747421265,0.24694640934467316,0.9077000021934508,{'runtime': 1119},0.25352242588996887,0.9093000292778016,0.2551833689212799,0.9077000021934508,0.31318557262420654,0.25945863127708435,0.25610485672950745,0.24807651340961456,48,False,trivial,resnet20,438495,rotflip,fashion,128,128,-1,-1,group=trivial-augment=1.0-dataset=fashion-seed438495,1,True,True,,1.0,1.0,24,True,True,False,False
97,group=trivial-augment=1.0-dataset=fashion-seed960005,0.9233999848365784,0.9189000129699708,0.9229000210762024,0.9204999804496764,0.22291527688503265,0.22712209820747375,0.9205999970436096,0.9453125,0.9204999804496764,0.9221000075340272,21060,21126,0.220319926738739,0.9203000068664552,0.9185000061988832,1793.2975940704346,1706440962.743672,0.2232548296451569,0.22084596753120425,0.21942631900310516,0.22076790034770968,0.9225999712944032,{'runtime': 1791},0.22181372344493863,0.9192000031471252,0.2225365787744522,0.9208999872207642,0.1876291036605835,0.2222319394350052,0.22193297743797305,0.2182491421699524,54,False,trivial,resnet44,960005,rotflip,fashion,128,128,-1,-1,group=trivial-augment=1.0-dataset=fashion-seed960005,1,True,True,,1.0,1.0,24,True,True,False,False
98,group=trivial-augment=1.0-dataset=fashion-seed603516,0.8942000269889832,0.8884999752044678,0.8981999754905701,0.8985000252723694,0.3325129449367523,0.30185335874557495,0.8844000101089478,0.953125,0.8967999815940857,0.8928999900817871,22230,22299,0.29339754581451416,0.8855999708175659,0.8917999863624573,1332.3480098247528,1706439656.1722338,0.3250422775745392,0.3215763568878174,0.30945730209350586,0.299532026052475,0.8888999819755554,{'runtime': 1331},0.3175916373729706,0.8847000002861023,0.3157919645309448,0.8863999843597412,0.15154141187667847,0.33347198367118835,0.3117331266403198,0.2995983362197876,57,False,trivial,cohen_large,603516,rotflip,fashion,128,128,-1,-1,group=trivial-augment=1.0-dataset=fashion-seed603516,1,True,True,,1.0,1.0,24,True,True,False,False
99,group=trivial-augment=1.0-dataset=fashion-seed931521,0.8398000001907349,0.8420000076293945,0.8465999960899353,0.8431000113487244,0.4737956523895264,0.4506004750728607,0.8364999890327454,0.8671875,0.8447999954223633,0.8471999764442444,24570,24645,0.4352980852127075,0.8402000069618225,0.8367999792098999,1048.9424266815186,1706439155.0600908,0.4755344688892365,0.4617832601070404,0.4541572332382202,0.45371678471565247,0.8406999707221985,{'runtime': 1047},0.4567023813724518,0.8392000198364258,0.4622594118118286,0.8389000296592712,0.42830270528793335,0.4780479073524475,0.4562532305717468,0.44177284836769104,63,False,trivial,cohen_small,931521,rotflip,fashion,128,128,-1,-1,group=trivial-augment=1.0-dataset=fashion-seed931521,1,True,True,,1.0,1.0,24,True,True,False,False
100,group=rot180_and_or_transpose-augment=0.8-dataset=cifar-seed183819,0.8377000093460083,0.8300999999046326,0.8273000121116638,0.8285999894142151,0.4548514187335968,0.49721410870552063,0.8478999733924866,0.90625,0.8246999979019165,0.8274000287055969,15795,15851,0.5076831579208374,0.8450000286102295,0.8357999920845032,4885.402825593948,1706442702.7273026,0.4580166041851044,0.4647005498409271,0.4976875483989715,0.5021148920059204,0.8356999754905701,{'runtime': 4883},0.4855249524116516,0.8447999954223633,0.4781185984611511,0.8432999849319458,0.27693355083465576,0.44937920570373535,0.4939350485801697,0.501718282699585,45,False,rot180_and_or_transpose,resnet110,183819,rotflip,cifar,128,128,-1,-1,group=rot180_and_or_transpose-augment=0.8-dataset=cifar-seed183819,3,True,True,,0.8,0.8,24,True,True,False,False
101,group=rot180_and_or_transpose-augment=0.8-dataset=cifar-seed635741,0.7670999765396118,0.7562999725341797,0.746999979019165,0.7554000020027161,0.6553338170051575,0.7098671197891235,0.7811999917030334,0.7578125,0.7469000220298767,0.7418000102043152,16848,16907,0.7399548888206482,0.7730000019073486,0.7580000162124634,1445.779539823532,1706437801.7382798,0.6702794432640076,0.6807941794395447,0.7123868465423584,0.7230402827262878,0.7621999979019165,{'runtime': 1444},0.7080303430557251,0.7785000205039978,0.6911380290985107,0.7695000171661377,0.6787416934967041,0.6480966806411743,0.7139682769775391,0.7420368194580078,48,False,rot180_and_or_transpose,resnet20,635741,rotflip,cifar,128,128,-1,-1,group=rot180_and_or_transpose-augment=0.8-dataset=cifar-seed635741,3,True,True,,0.8,0.8,24,True,True,False,False
102,group=rot180_and_or_transpose-augment=0.8-dataset=cifar-seed91277,0.7692999839782715,0.760699987411499,0.7562000155448914,0.7724000215530396,0.6405074000358582,0.6706994771957397,0.7809000015258789,0.8125,0.7598000168800354,0.7531999945640564,13689,13740,0.6979192495346069,0.7750999927520752,0.7634999752044678,1954.048201560974,1706438305.1574636,0.6492946743965149,0.6512562036514282,0.6904892325401306,0.6885470747947693,0.7657999992370605,{'runtime': 1952},0.6733081340789795,0.7782999873161316,0.6658061146736145,0.7753000259399414,0.4915088713169098,0.635073184967041,0.682412326335907,0.7041432857513428,39,False,rot180_and_or_transpose,resnet44,91277,rotflip,cifar,128,128,-1,-1,group=rot180_and_or_transpose-augment=0.8-dataset=cifar-seed91277,3,True,True,,0.8,0.8,24,True,True,False,False
103,group=rot180_and_or_transpose-augment=0.8-dataset=cifar-seed214710,0.7914999723434448,0.7835000157356262,0.7750999927520752,0.776199996471405,0.6006288528442383,0.6612057685852051,0.7998999953269958,0.8046875,0.7802000045776367,0.7796000242233276,17901,17964,0.6551724672317505,0.7985000014305115,0.7856000065803528,1420.3803584575653,1706436336.9379864,0.611250638961792,0.6157692074775696,0.6408377289772034,0.6475396156311035,0.7878999710083008,{'runtime': 1413},0.6301474571228027,0.7990999817848206,0.6159173250198364,0.7925000190734863,0.5118617415428162,0.5995988249778748,0.6396786570549011,0.6485446095466614,51,False,rot180_and_or_transpose,cohen_large,214710,rotflip,cifar,128,128,-1,-1,group=rot180_and_or_transpose-augment=0.8-dataset=cifar-seed214710,3,True,True,,0.8,0.8,24,True,True,False,False
