,Name,fraction_single_pixel_polygons,val_loss,num_polygons,test_accuracy,smoothness_penalty,train_loss,smoothness_squared_penalty_per_polygon,smoothness_penalty_per_polygon,epoch,val_accuracy,train_accuracy,total_num_interpolations,_timestamp,trainer/global_step,expected_gradient_norm,fraction_polygons_counted,_step,_wandb,_runtime,test_loss,smoothness_squared_penalty,cpu,group,aa-seed,aa_seed,dropout,batch-norm,batch-size,batch_norm,batch_size,max-epochs,max_epochs,model_name,log-results,log_results,plot_polygons,model_save_dir,num-hidden-layers,num_hidden_layers,num-interpolations,num_interpolations,hidden_group_channels,full-conv-hidden-channels,full_conv_hidden_channels,sanity_check_equivariance
88,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed14,0.03645813708586433,0.5179088115692139,3054.0,0.8274000287055969,6406.669874805026,0.4994411170482635,9.117252328301529,2.0625398770378616,58.0,0.837604820728302,0.8564453125,7500000.0,1709365185.1196222,2784.0,11.988569907519532,0.0004072,2851.0,{'runtime': 921},922.5871951580048,0.5372343063354492,28061.304847901843,False,translate_H,14,14,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed14,True,True,False,,5,5,750000,750000,49.0,1,1,False
89,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed14,0.03519733329829464,0.41945722699165344,3894.0,0.8658000230789185,7732.943187531084,0.4079378545284271,9.285135327822555,1.994111727735334,76.0,0.8633182048797607,0.865234375,7500000.0,1709364242.8495991,3648.0,14.483202337597657,0.0005192,3733.0,{'runtime': 974},975.5763401985168,0.4214979410171509,36096.38820876356,False,trivial,14,14,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed14,True,True,False,,5,5,750000,750000,49.0,1,1,False
90,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed13,0.05360277053606588,0.12756021320819855,200135.0,0.9592000246047974,33773.32027061377,0.021495968103408813,0.20547076622183424,0.1685587762402314,13.0,0.9855456948280334,0.99609375,7500000.0,1709366919.4109378,624.0,19.893427343424477,0.026684666666666666,647.0,{'runtime': 5712},5714.240692853928,0.13219445943832395,40141.959066342446,False,translate_HW,13,13,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,2401.0,49,49,False
91,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed13,0.051460678294262305,0.13649307191371918,169172.0,0.9559999704360962,16263.311535903253,0.08992721885442734,0.13567122616007482,0.09580230860659844,24.0,0.967947006225586,0.9716796875,7500000.0,1709363252.472262,1152.0,14.566825668815104,0.022556266666666668,1185.0,{'runtime': 3053},3054.622922897339,0.13860709965229034,23387.41646883751,False,translate_H,13,13,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,2401.0,49,49,False
92,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed13,0.049337209282249384,0.16736039519309998,154364.0,0.9466000199317932,12568.171344092552,0.12501290440559387,0.08088743214927367,0.08137545537392268,48.0,0.9511597156524658,0.9619140625,7500000.0,1709361186.225284,2304.0,18.03150891155599,0.020581866666666664,2362.0,{'runtime': 2198},2199.3104569911957,0.16432668268680573,12093.520571629217,False,trivial,13,13,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,2401.0,49,49,False
93,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed13,0.047729612133976265,0.12848922610282898,92248.0,0.9667999744415284,43160.40627102461,0.026191718876361847,0.8818789883799305,0.466704727456413,18.0,0.989366352558136,0.990234375,7500000.0,1709360178.4232657,864.0,21.55156892760417,0.012299733333333332,891.0,{'runtime': 1961},1963.170072555542,0.11530885100364684,81080.78610160733,False,translate_HW,13,13,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,931.0,19,19,False
94,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed13,0.04360042055547043,0.1545886993408203,77689.0,0.9501000046730042,16001.993183657003,0.08546087890863419,0.2047291046005298,0.20566998522911203,19.0,0.9624188542366028,0.9765625,7500000.0,1709358972.164177,912.0,13.288467509309896,0.010358533333333333,941.0,{'runtime': 1119},1120.6153750419617,0.15725333988666534,15589.840138807527,False,translate_H,13,13,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,931.0,19,19,False
95,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed13,0.04320003291163017,0.17641058564186096,68720.0,0.944000005722046,12655.461770793425,0.1346997171640396,0.23374080771180208,0.181137697729905,55.0,0.9505342245101928,0.9501953125,7500000.0,1709358195.6196885,2640.0,14.064886306966145,0.009162666666666666,2704.0,{'runtime': 1063},1064.2512593269348,0.17844393849372864,15602.502421369223,False,trivial,13,13,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,931.0,19,19,False
96,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed13,0.039344487911937086,0.14642763137817383,31915.0,0.9563000202178956,22599.52113188349,0.0781543180346489,1.2821328116549615,0.7033499933361342,16.0,0.9720719456672668,0.9716796875,7500000.0,1709357832.5435257,768.0,14.85074824436849,0.004255333333333334,794.0,{'runtime': 799},801.3191177845001,0.14639294147491455,41663.06914566803,False,translate_HW,13,13,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,343.0,7,7,False
97,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed13,0.037445840090012325,0.1760341227054596,28094.0,0.9441999793052672,16501.65229343281,0.13443507254123688,1.2253690743361083,0.5845818267742067,25.0,0.953982949256897,0.9599609375,7500000.0,1709357116.6912758,1200.0,13.22688469235026,0.003745866666666668,1234.0,{'runtime': 779},780.9813549518585,0.17052948474884033,34501.53942983337,False,translate_H,13,13,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,343.0,7,7,False
98,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed13,0.03788716905975956,0.1846901923418045,26607.0,0.9376999735832214,12589.362724385996,0.15732473134994507,1.32755997952725,0.4636447787563749,57.0,0.9447863101959229,0.947265625,7500000.0,1709357012.7522638,2736.0,12.54744623766276,0.0035476,2803.0,{'runtime': 855},856.2255318164825,0.19134390354156497,38188.891729957584,False,trivial,13,13,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,343.0,7,7,False
99,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed13,0.03968880279387363,0.19723008573055267,13456.0,0.9405999779701232,15150.154475630728,0.0949634537100792,2.8708069143823134,1.1356427240920053,25.0,0.9517176151275636,0.97265625,7500000.0,1709356320.1086383,1200.0,14.350315950032552,0.0017941333333333334,1234.0,{'runtime': 799},800.9494814872742,0.18989713490009308,37440.16018532298,False,translate_HW,13,13,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,147.0,3,3,False
100,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed13,0.03785936183418349,0.22302836179733276,11794.0,0.9308000206947328,14340.830924979413,0.17630724608898163,3.837734561587537,1.196997253273144,51.0,0.9400020241737366,0.9443359375,7500000.0,1709356139.1728885,2448.0,14.025710094108073,0.0015725333333333337,2509.0,{'runtime': 892},893.4853005409241,0.2221091091632843,48086.58970373773,False,translate_H,13,13,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,147.0,3,3,False
101,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed13,0.03808195100281504,0.24809587001800537,11467.0,0.9200999736785888,10547.85346575966,0.22588753700256348,2.911597242015305,0.9208062302422167,55.0,0.9243981838226318,0.9189453125,7500000.0,1709355232.1187034,2640.0,14.468005515885414,0.0015289333333333333,2705.0,{'runtime': 802},803.9671802520752,0.25269195437431335,32344.22873211761,False,trivial,13,13,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,147.0,3,3,False
102,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed13,0.0384567573396281,0.30611199140548706,2860.0,0.9100000262260436,7905.442822584882,0.2770231068134308,15.305843446431876,2.7677778884183217,89.0,0.9133418798446656,0.9140625,7500000.0,1709354409.7134612,4272.0,15.154563912792971,0.00038133333333333335,4371.0,{'runtime': 1316},1317.4408242702484,0.2887630760669708,42631.26154786397,False,translate_HW,13,13,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,49.0,1,1,False
103,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed13,0.03844564763712352,0.48710277676582336,3496.0,0.8464999794960022,7476.81183205446,0.43918493390083313,11.499710064852206,2.1597534358640176,68.0,0.8524986505508423,0.8642578125,7500000.0,1709353074.7429352,3264.0,13.45795246595052,0.00046613333333333335,3342.0,{'runtime': 995},996.2388591766356,0.4819085896015167,38502.04470951557,False,translate_H,13,13,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,49.0,1,1,False
104,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed13,0.03758395373133156,0.4651467800140381,3561.0,0.8492000102996826,7250.6255323173245,0.48937851190567017,10.98675122834925,2.0655584728559675,47.0,0.8495063781738281,0.8447265625,7500000.0,1709352063.3783755,2256.0,13.056552710839844,0.00047479999999999994,2313.0,{'runtime': 727},729.2610185146332,0.4709848165512085,36989.39470761597,False,trivial,13,13,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed13,True,True,False,,5,5,750000,750000,49.0,1,1,False
105,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed12,0.05500139393987413,0.1381891518831253,204028.0,0.9659000039100648,45770.98182063084,0.01985306292772293,0.30315364823770724,0.2239417565328258,18.0,0.9892480373382568,0.9912109375,7500000.0,1709355503.482834,864.0,26.119163777083333,0.02720373333333333,891.0,{'runtime': 6067},6069.095237016678,0.14191484451293945,61108.61911872412,False,translate_HW,12,12,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,2401.0,49,49,False
106,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed12,0.05062485601582138,0.15022854506969452,163613.0,0.9538000226020812,13983.076391325216,0.07376477867364883,0.14297324552042529,0.08541057810973197,20.0,0.9632472395896912,0.9736328125,7500000.0,1709351315.7802663,960.0,12.949187237597656,0.021815066666666667,990.0,{'runtime': 3003},3004.39329123497,0.1512443572282791,22151.967798285903,False,translate_H,12,12,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,2401.0,49,49,False
107,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed12,0.04938147327717663,0.1860605925321579,154145.0,0.942900002002716,12213.957096609289,0.13274072110652924,0.13073368579956807,0.07894617682448365,41.0,0.946679711341858,0.9599609375,7500000.0,1709349420.0908618,1968.0,17.06922050888672,0.020552666666666667,2018.0,{'runtime': 2141},2142.5230836868286,0.1811055988073349,20314.09140578013,False,trivial,12,12,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,2401.0,49,49,False
108,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed12,0.04547369611375544,0.14517775177955627,90567.0,0.9599000215530396,29722.799891405753,0.05940382555127144,0.5152125032976651,0.327716855104348,9.0,0.9773803353309632,0.9794921875,7500000.0,1709348292.0482378,432.0,16.538683190364583,0.0120756,451.0,{'runtime': 1852},1853.8240158557892,0.13647130131721497,46154.80471666637,False,translate_HW,12,12,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,931.0,19,19,False
109,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed12,0.04438504209691534,0.11897046864032744,86229.0,0.9623000025749208,26287.54225051579,0.06662808358669281,0.3635003606922606,0.30310844090480593,46.0,0.9756897687911988,0.978515625,7500000.0,1709347258.565666,2208.0,18.051326776171877,0.0114972,2263.0,{'runtime': 1374},1375.662260055542,0.1243305429816246,31059.602592935,False,translate_H,12,12,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,931.0,19,19,False
110,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed12,0.04150371993187672,0.17016853392124176,70437.0,0.944700002670288,12289.761394791654,0.16054768860340118,0.3018265083759014,0.1719435491120565,52.0,0.9501622915267944,0.9462890625,7500000.0,1709346421.19029,2496.0,14.36438787278646,0.0093916,2558.0,{'runtime': 1037},1038.9979500770569,0.16905739903450012,21751.300360765003,False,trivial,12,12,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,931.0,19,19,False
111,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed12,0.03862486625461975,0.13243570923805237,32423.0,0.959999978542328,27444.22371203918,0.05585955828428269,1.987754962552249,0.849500566921971,21.0,0.9768055081367492,0.984375,7500000.0,1709345862.4259455,1008.0,18.555327708268223,0.004323066666666667,1038.0,{'runtime': 854},855.6871025562286,0.12278015166521072,62942.1254256668,False,translate_HW,12,12,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,343.0,7,7,False
112,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed12,0.038612683777995246,0.15926317870616913,30118.0,0.9509999752044678,18062.074628635688,0.1315080225467682,1.169902866842563,0.5970825966754264,35.0,0.9606775641441344,0.9599609375,7500000.0,1709345368.0594451,1680.0,13.999779578873696,0.004015733333333334,1725.0,{'runtime': 855},856.9625210762024,0.15772129595279694,35647.08440061638,False,translate_H,12,12,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,343.0,7,7,False
113,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed12,0.03634243662744267,0.16667687892913818,26445.0,0.9437000155448914,12990.880623890436,0.13462428748607635,1.4531122486521562,0.490466582731499,79.0,0.9505680203437804,0.9541015625,7500000.0,1709344986.438669,3792.0,14.094872204036458,0.003526,3880.0,{'runtime': 1048},1049.5715770721436,0.17693322896957395,37530.65002805833,False,trivial,12,12,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,343.0,7,7,False
114,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed12,0.037472454267884175,0.18060141801834104,12564.0,0.9466000199317932,18790.886885055195,0.09739351272583008,7.235454643262706,1.5049632660740186,39.0,0.9598323106765748,0.9755859375,7500000.0,1709344495.3574135,1872.0,16.82408871891276,0.0016752000000000004,1921.0,{'runtime': 916},917.4851775169373,0.1777786910533905,85832.05989814924,False,translate_HW,12,12,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,147.0,3,3,False
115,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed12,0.0347118552209784,0.25468096137046814,12773.0,0.9200999736785888,12860.570616386074,0.2331153303384781,2.9525790536903793,1.0044709614291245,26.0,0.9287598133087158,0.931640625,7500000.0,1709343908.0607738,1248.0,12.903620144140628,0.0017030666666666666,1283.0,{'runtime': 697},698.6402759552002,0.25027474761009216,36249.782600612125,False,translate_H,12,12,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,147.0,3,3,False
116,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed12,0.03821950272751307,0.25206807255744934,10764.0,0.9222000241279602,9767.360873551806,0.20953282713890076,2.6999457710159387,0.905049097460142,55.0,0.9239755272865297,0.9384765625,7500000.0,1709343559.1174748,2640.0,12.642328343489584,0.0014351999999999998,2705.0,{'runtime': 803},804.3992128372192,0.24552921950817108,29644.7682590079,False,trivial,12,12,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,147.0,3,3,False
117,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed12,0.031610799531892754,0.34838002920150757,2679.0,0.8959000110626221,6155.455084934831,0.34094899892807007,12.229167107603253,2.303025413914461,68.0,0.89792400598526,0.8876953125,7500000.0,1709342734.9944596,3264.0,12.577465546875,0.00035719999999999995,3342.0,{'runtime': 1127},1129.1869297027588,0.33594101667404175,32386.406736699544,False,translate_HW,12,12,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,49.0,1,1,False
118,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed12,0.034967160767987615,0.5348930954933167,3359.0,0.8260999917984009,8181.328472403809,0.4764065146446228,12.51031782692666,2.408939139325679,65.0,0.8446544408798218,0.849609375,7500000.0,1709341588.500816,3120.0,14.20171547952474,0.00044786666666666664,3195.0,{'runtime': 973},974.6873347759248,0.5273182988166809,42100.053517894616,False,translate_H,12,12,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,49.0,1,1,False
119,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed12,0.03354059812625098,0.4802924692630768,3778.0,0.8475000262260437,7105.164767593145,0.48733681440353394,8.640925249523214,1.89775348168686,51.0,0.846226692199707,0.8515625,7500000.0,1709340595.9136837,2448.0,13.766649244921876,0.0005037333333333334,2509.0,{'runtime': 761},762.638751745224,0.4703344702720642,31515.234665517644,False,trivial,12,12,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed12,True,True,False,,5,5,750000,750000,49.0,1,1,False
120,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed11,0.05377952914751988,0.10694833844900133,192600.0,0.9671000242233276,29969.34144150559,0.03240404650568962,0.15702845284617362,0.1553249679566331,12.0,0.9858331084251404,0.9873046875,7500000.0,1709343191.2183304,576.0,18.110684057291667,0.02568,597.0,{'runtime': 5712},5713.394158363342,0.10431858152151108,29908.748876723148,False,translate_HW,11,11,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,2401.0,49,49,False
121,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed11,0.05266421824962696,0.11929585039615632,175354.0,0.9623000025749208,17833.15251516475,0.08149504661560059,0.10624201333566004,0.10111914319685338,26.0,0.9692317843437196,0.9755859375,7500000.0,1709339815.7005107,1248.0,16.50763767747396,0.023380533333333335,1284.0,{'runtime': 3089},3091.065748691559,0.11998308449983595,18791.75771225317,False,translate_H,11,11,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,2401.0,49,49,False
122,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed11,0.04897754751577894,0.18293137848377228,152732.0,0.944100022315979,11584.714652677736,0.15635855495929718,0.13730256675328997,0.07567975899899707,35.0,0.944904625415802,0.9482421875,7500000.0,1709337456.6929016,1680.0,17.10957753183594,0.020364266666666665,1724.0,{'runtime': 2074},2075.204084634781,0.17753151059150696,19967.91300831148,False,trivial,11,11,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,2401.0,49,49,False
123,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed11,0.04542433198508451,0.11723458021879196,93324.0,0.9663000106811525,43129.14487981424,0.030995050445199013,0.7400957463795882,0.4616797094143374,16.0,0.987760365009308,0.9892578125,7500000.0,1709336706.3993244,768.0,21.02175171015625,0.0124432,794.0,{'runtime': 1938},1939.7882814407349,0.1162814050912857,69320.42546235223,False,translate_HW,11,11,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,931.0,19,19,False
124,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed11,0.04308625389214391,0.12075294554233552,80910.0,0.9642000198364258,22343.00914011488,0.05258891358971596,0.3927439788028284,0.27511620028029365,37.0,0.9727312922477722,0.9814453125,7500000.0,1709335363.6031628,1776.0,15.342124611621092,0.010788,1822.0,{'runtime': 1286},1287.5154078006744,0.1138470247387886,31186.061371639666,False,translate_H,11,11,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,931.0,19,19,False
125,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed11,0.04284252646807274,0.16311821341514587,69972.0,0.9466999769210817,12310.389491543783,0.14911237359046936,0.2985272480517295,0.174819580133494,49.0,0.949621319770813,0.951171875,7500000.0,1709334749.7800343,2352.0,13.879211569954428,0.0093296,2411.0,{'runtime': 1020},1022.147054195404,0.16258512437343595,20452.28062090582,False,trivial,11,11,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,931.0,19,19,False
126,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed11,0.04073505125396574,0.18058200180530548,32393.0,0.9445000290870668,23504.99092176868,0.0821862444281578,1.3760030458300023,0.7230508255620574,17.0,0.9715140461921692,0.978515625,7500000.0,1709334056.8951364,816.0,15.221953635123697,0.004319066666666666,842.0,{'runtime': 812},814.1870844364166,0.18281346559524536,44779.7989777977,False,translate_HW,11,11,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,343.0,7,7,False
127,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed11,0.03968665230348831,0.1538371741771698,32387.0,0.9516000151634216,19615.31013788376,0.12674695253372192,0.9178993257347172,0.6022610261229421,36.0,0.959494173526764,0.9619140625,7500000.0,1709333709.0006485,1728.0,14.465993344824218,0.004318266666666667,1774.0,{'runtime': 857},858.2079825401306,0.1505783498287201,29887.237276147596,False,translate_H,11,11,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,343.0,7,7,False
128,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed11,0.040666193666748486,0.1790386438369751,27547.0,0.944700002670288,13146.282590026036,0.19702042639255524,0.8573588082032385,0.46945269308331106,59.0,0.9448708295822144,0.9375,7500000.0,1709333223.3244464,2832.0,13.863846665527344,0.003672933333333333,2900.0,{'runtime': 882},883.913295507431,0.17207589745521543,24042.463713892965,False,trivial,11,11,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,343.0,7,7,False
129,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed11,0.038087418269584575,0.1641170233488083,12187.0,0.947700023651123,18501.634095548652,0.0980951264500618,4.774192194939223,1.5143842677650976,48.0,0.9605761170387268,0.96484375,7500000.0,1709332836.531852,2304.0,18.13767218417969,0.0016249333333333334,2362.0,{'runtime': 986},987.736645936966,0.16649331152439115,57901.954938379255,False,translate_HW,11,11,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,147.0,3,3,False
130,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed11,0.03715856277484607,0.2147913873195648,11583.0,0.934499979019165,13829.60625176062,0.19448336958885193,4.33523478115878,1.1917221025381868,48.0,0.940255641937256,0.931640625,7500000.0,1709332321.5501828,2304.0,15.111959556510415,0.0015444,2361.0,{'runtime': 882},883.3840308189392,0.20009610056877136,49526.577288399654,False,translate_H,11,11,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,147.0,3,3,False
131,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed11,0.03594731932157473,0.26236870884895325,11092.0,0.9156000018119812,9179.673621429713,0.2642678916454315,2.070338817430005,0.8235456849418178,41.0,0.9160637259483336,0.9228515625,7500000.0,1709331832.4400556,1968.0,12.82187207141927,0.0014789333333333334,2019.0,{'runtime': 694},695.4952867031097,0.2601298987865448,23441.279911302532,False,trivial,11,11,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,147.0,3,3,False
132,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed11,0.037114397774253946,0.3263145387172699,3154.0,0.8944000005722046,7646.52214408014,0.3459213972091675,11.738338114880213,2.385288770543526,85.0,0.9009332060813904,0.8916015625,7500000.0,1709331123.7161891,4080.0,13.129243305533851,0.0004205333333333334,4175.0,{'runtime': 1270},1271.883386135101,0.33119598031044006,37952.730072031954,False,translate_HW,11,11,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,49.0,1,1,False
133,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed11,0.033713352275404895,0.5861446261405945,3133.0,0.8180999755859375,7157.170035690069,0.6013954281806946,12.054631837741592,2.299901790524954,41.0,0.8186705708503723,0.8076171875,7500000.0,1709329834.7028928,1968.0,11.748150419596357,0.0004177333333333333,2019.0,{'runtime': 767},768.5887377262115,0.5717242360115051,37304.70696445415,False,translate_H,11,11,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,49.0,1,1,False
134,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed11,0.033591145198606356,0.4664051830768585,3475.0,0.8485999703407288,6040.205982454121,0.567175567150116,8.054940441465394,1.7492547145286057,58.0,0.8498444557189941,0.8193359375,7500000.0,1709329045.2222488,2784.0,12.772313199707032,0.0004633333333333333,2852.0,{'runtime': 818},820.0039548873901,0.4575321674346924,28113.202907892337,False,trivial,11,11,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed11,True,True,False,,5,5,750000,750000,49.0,1,1,False
