,Name,_runtime,_step,_timestamp,epoch,train_accuracy,train_loss,trainer/global_step,val_accuracy,val_loss,_wandb,test_accuracy,test_loss,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels,sanity_check_equivariance
450,twilight-sweep-548,558.6643533706665,8994,1727604662.8202603,23.0,0.7734375,0.7284090518951416,8970,0.6806690692901611,0.9170690178871156,{'runtime': 557},0.6578999757766724,0.985727846622467,False,0.9,0.999,transpose,28,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
451,valiant-sweep-547,569.1705706119537,11341,1727604812.1345906,29.0,0.6796875,0.9405496716499328,11310,0.6616986989974976,0.958338975906372,{'runtime': 568},0.6459000110626221,1.0105249881744385,False,0.9,0.999,transpose,28,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
452,fragrant-sweep-546,422.50213384628296,7039,1727604087.0578578,18.0,0.609375,1.190769076347351,7020,0.5841947197914124,1.1705331802368164,{'runtime': 420},0.569599986076355,1.20250141620636,False,0.9,0.999,transpose,28,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
453,dainty-sweep-545,258.6104693412781,4303,1727604231.247265,11.0,0.71875,0.723513662815094,4290,0.7043069005012512,0.884525716304779,{'runtime': 257},0.6797999739646912,0.9866176843643188,False,0.9,0.999,flipH_and_or_flipW,28,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
454,dainty-sweep-544,802.0098164081573,12123,1727604361.9019015,31.0,0.8125,0.699670135974884,12090,0.7525440454483032,0.714722216129303,{'runtime': 800},0.7006000280380249,0.8911083936691284,False,0.9,0.999,flipH_and_or_flipW,28,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
455,ruby-sweep-543,273.45829010009766,4694,1727603955.1119752,12.0,0.6015625,1.0778478384017944,4680,0.6350961327552795,1.0313525199890137,{'runtime': 272},0.6123999953269958,1.1052006483078003,False,0.9,0.999,flipH_and_or_flipW,28,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
456,rosy-sweep-542,506.5125980377197,7821,1727603647.185389,20.0,0.6953125,0.865757405757904,7800,0.616446316242218,1.1239866018295288,{'runtime': 505},0.5975000262260437,1.193675518035889,False,0.9,0.999,flipH_and_or_flipW,28,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
457,rich-sweep-541,518.9432244300842,8213,1727603545.1391244,21.0,0.6171875,1.1440683603286743,8190,0.5703125,1.2031443119049072,{'runtime': 517},0.555400013923645,1.251828670501709,False,0.9,0.999,flipH_and_or_flipW,28,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
458,glowing-sweep-540,440.8630282878876,6648,1727603126.2069013,17.0,0.796875,0.6240003108978271,6630,0.7781450152397156,0.6385012269020081,{'runtime': 439},0.7229999899864197,0.813470184803009,False,0.9,0.999,rot180,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
459,rosy-sweep-539,357.22822165489197,5476,1727603006.3937376,14.0,0.734375,0.7340531945228577,5460,0.7029046416282654,0.8512890338897705,{'runtime': 356},0.6657000184059143,0.985615611076355,False,0.9,0.999,rot180,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
460,laced-sweep-538,927.9875292778016,17988,1727603667.7663224,46.0,0.7890625,0.6164892315864563,17940,0.7472956776618958,0.7138144969940186,{'runtime': 926},0.6793000102043152,0.9351581335067748,False,0.9,0.999,rot180,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
461,earthy-sweep-537,457.76386547088623,7430,1727602666.2938166,19.0,0.6015625,1.012672781944275,7410,0.6483774185180664,1.0003376007080078,{'runtime': 456},0.6259999871253967,1.09021258354187,False,0.9,0.999,rot180,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
462,solar-sweep-536,496.4008994102478,8213,1727602632.6918545,21.0,0.625,1.0268981456756592,8190,0.6018429398536682,1.1106966733932495,{'runtime': 495},0.5809000134468079,1.1699517965316772,False,0.9,0.999,rot180,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
463,cosmic-sweep-535,399.53533267974854,6649,1727602725.8962417,17.0,0.78125,0.5925318598747253,6630,0.7776642441749573,0.6291322708129883,{'runtime': 398},0.7325000166893005,0.7817915678024292,False,0.9,0.999,rot180_and_or_transpose,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
464,drawn-sweep-534,302.42349219322205,4302,1727602193.379372,11.0,0.703125,0.8648251891136169,4290,0.7040064334869385,0.8619709014892578,{'runtime': 300},0.680899977684021,0.9375963807106018,False,0.9,0.999,rot180_and_or_transpose,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
465,sweet-sweep-533,228.4530668258667,3912,1727602310.770974,10.0,0.671875,0.8996338844299316,3900,0.641526460647583,1.0172837972640991,{'runtime': 227},0.6262999773025513,1.0774644613265991,False,0.9,0.999,rot180_and_or_transpose,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
466,autumn-sweep-532,260.53640484809875,4694,1727602066.333576,12.0,0.5390625,1.2287720441818235,4680,0.6232171654701233,1.0603573322296145,{'runtime': 259},0.6000999808311462,1.1202936172485352,False,0.9,0.999,rot180_and_or_transpose,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
467,royal-sweep-531,551.6907057762146,8603,1727601871.6455388,22.0,0.609375,1.266831874847412,8580,0.5702323913574219,1.2075471878051758,{'runtime': 550},0.5583000183105469,1.271456003189087,False,0.9,0.999,rot180_and_or_transpose,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
468,robust-sweep-530,748.1616103649139,11732,1727602117.8099723,30.0,0.78125,0.5868199467658997,11700,0.7957331538200378,0.5868929624557495,{'runtime': 747},0.746399998664856,0.7538497447967529,False,0.9,0.999,transpose,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
469,fresh-sweep-529,333.78414607048035,5084,1727601303.94982,13.0,0.78125,0.607825756072998,5070,0.702343761920929,0.853289008140564,{'runtime': 332},0.6791999936103821,0.9425891637802124,False,0.9,0.999,transpose,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
470,hearty-sweep-528,438.61542534828186,8604,1727601789.2593677,22.0,0.7265625,0.6677337288856506,8580,0.6868990659713745,0.8920920491218567,{'runtime': 437},0.6642000079154968,0.9684138894081116,False,0.9,0.999,transpose,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
471,comfy-sweep-527,452.8626744747162,7431,1727601351.8692496,19.0,0.6328125,0.941110610961914,7410,0.6534054279327393,0.9813719987869264,{'runtime': 451},0.6355000138282776,1.0357036590576172,False,0.9,0.999,transpose,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
472,peachy-sweep-526,309.31627011299133,5085,1727600884.981193,13.0,0.5859375,1.0974838733673096,5070,0.539843738079071,1.2928037643432615,{'runtime': 307},0.5375000238418579,1.3220717906951904,False,0.9,0.999,transpose,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
473,absurd-sweep-525,541.5109241008759,7821,1727600954.6042142,20.0,0.7265625,0.716852068901062,7800,0.7634415030479431,0.6846804618835449,{'runtime': 540},0.7164000272750854,0.8356367945671082,False,0.9,0.999,flipH_and_or_flipW,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
474,unique-sweep-524,785.4317028522491,14078,1727601335.5736368,36.0,0.8125,0.660712718963623,14040,0.783633828163147,0.6137493252754211,{'runtime': 784},0.7221999764442444,0.8186391592025757,False,0.9,0.999,flipH_and_or_flipW,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
475,neat-sweep-523,339.27988839149475,5085,1727600558.8330934,13.0,0.625,1.0152896642684937,5070,0.637459933757782,1.0298423767089844,{'runtime': 338},0.6190999746322632,1.1172773838043213,False,0.9,0.999,flipH_and_or_flipW,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
476,crimson-sweep-522,303.4774384498596,5476,1727600535.6865225,14.0,0.671875,0.9395145177841188,5460,0.6050080060958862,1.1570674180984497,{'runtime': 301},0.5784000158309937,1.2285984754562378,False,0.9,0.999,flipH_and_or_flipW,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
477,ruby-sweep-521,741.7910006046295,11731,1727600397.7353346,30.0,0.546875,1.1161892414093018,11700,0.5914463400840759,1.141735315322876,{'runtime': 740},0.5716999769210815,1.200292468070984,False,0.9,0.999,flipH_and_or_flipW,27,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
478,winter-sweep-520,384.54366993904114,6649,1727600219.4358149,17.0,0.8359375,0.48339617252349854,6630,0.7526041865348816,0.7264522314071655,{'runtime': 383},0.708299994468689,0.881630003452301,False,0.9,0.999,rot180,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
479,cool-sweep-519,861.1186654567719,13687,1727600197.5447264,35.0,0.75,0.6470867395401001,13650,0.8071314096450806,0.5456646680831909,{'runtime': 859},0.723800003528595,0.8173211216926575,False,0.9,0.999,rot180,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
480,smart-sweep-518,510.98393154144287,8212,1727599636.9154906,21.0,0.6640625,1.0278226137161257,8190,0.7044470906257629,0.8478328585624695,{'runtime': 509},0.6700000166893005,0.9619957208633424,False,0.9,0.999,rot180,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
481,gallant-sweep-517,342.2802209854126,6649,1727599817.327303,17.0,0.71875,0.8230513334274292,6630,0.6199519038200378,1.0710315704345703,{'runtime': 341},0.5978000164031982,1.1455563306808472,False,0.9,0.999,rot180,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
482,hopeful-sweep-516,425.80609226226807,7040,1727599322.825807,18.0,0.59375,1.082607388496399,7020,0.5683693885803223,1.202346920967102,{'runtime': 424},0.5529000163078308,1.2543715238571167,False,0.9,0.999,rot180,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
483,fresh-sweep-515,417.0645229816437,7040,1727599462.387614,18.0,0.6796875,0.855262815952301,7020,0.7722555994987488,0.6513820290565491,{'runtime': 415},0.7329999804496765,0.8045887351036072,False,0.9,0.999,rot180_and_or_transpose,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
484,pretty-sweep-514,657.7773816585541,9776,1727599106.0435956,25.0,0.796875,0.645111620426178,9750,0.746674656867981,0.7398412227630615,{'runtime': 656},0.7057999968528748,0.8799149394035339,False,0.9,0.999,rot180_and_or_transpose,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
485,charmed-sweep-513,284.25422501564026,5085,1727599031.742153,13.0,0.65625,0.96913480758667,5070,0.6662059426307678,0.947598397731781,{'runtime': 283},0.6481000185012817,1.0159839391708374,False,0.9,0.999,rot180_and_or_transpose,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
486,neat-sweep-512,552.0234272480011,8604,1727598877.6882143,22.0,0.671875,0.960086703300476,8580,0.6161258220672607,1.0945593118667605,{'runtime': 550},0.5971999764442444,1.1660945415496826,False,0.9,0.999,rot180_and_or_transpose,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
487,genial-sweep-511,309.0513048171997,4693,1727598434.1111908,12.0,0.5546875,1.2578251361846924,4680,0.49641427397727966,1.4403860569000244,{'runtime': 307},0.4880999922752381,1.4675452709197998,False,0.9,0.999,rot180_and_or_transpose,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
488,cosmic-sweep-510,547.5636782646179,9777,1727598733.8117542,25.0,0.84375,0.4796044826507568,9750,0.7870593070983887,0.6046679615974426,{'runtime': 546},0.7473999857902527,0.732528805732727,False,0.9,0.999,transpose,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
489,fresh-sweep-509,453.4339246749878,7040,1727598308.4444506,18.0,0.75,0.7384263277053833,7020,0.7335336804389954,0.7624818682670593,{'runtime': 452},0.7105000019073486,0.8374868035316467,False,0.9,0.999,transpose,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
490,dainty-sweep-508,557.3791735172272,8994,1727598110.2388594,23.0,0.6953125,0.8660443425178528,8970,0.687339723110199,0.874016523361206,{'runtime': 556},0.669700026512146,0.9383505582809448,False,0.9,0.999,transpose,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
491,wise-sweep-507,584.2071511745453,9777,1727597836.169798,25.0,0.671875,0.9852398633956908,9750,0.6491987109184265,0.9707000851631165,{'runtime': 583},0.6381000280380249,1.027985453605652,False,0.9,0.999,transpose,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
492,revived-sweep-506,424.3536460399628,7039,1727597535.897141,18.0,0.6171875,1.1918344497680664,7020,0.5869390964508057,1.1795973777770996,{'runtime': 423},0.5778999924659729,1.2104765176773071,False,0.9,0.999,transpose,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
493,devoted-sweep-505,690.7522349357605,11732,1727598173.750339,30.0,0.828125,0.47360584139823914,11700,0.8129807710647583,0.5390138626098633,{'runtime': 689},0.7465000152587891,0.764480710029602,False,0.9,0.999,flipH_and_or_flipW,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
494,quiet-sweep-504,459.8070783615112,8213,1727597466.5042453,21.0,0.7578125,0.6836631894111633,8190,0.7511618733406067,0.7107829451560974,{'runtime': 458},0.7157999873161316,0.829556941986084,False,0.9,0.999,flipH_and_or_flipW,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
495,solar-sweep-503,751.754177570343,11732,1727597235.977383,30.0,0.734375,0.8014881014823914,11700,0.7161458134651184,0.8062028884887695,{'runtime': 750},0.6790000200271606,0.9181883931159972,False,0.9,0.999,flipH_and_or_flipW,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
496,apricot-sweep-502,403.03800320625305,7431,1727596990.6653311,19.0,0.6328125,0.9990707635879515,7410,0.6323117017745972,1.0349912643432615,{'runtime': 401},0.6111999750137329,1.1026263236999512,False,0.9,0.999,flipH_and_or_flipW,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
497,happy-sweep-501,305.2740409374237,4694,1727596466.4041278,12.0,0.5,1.2737573385238647,4680,0.5448117256164551,1.2860862016677856,{'runtime': 304},0.5343999862670898,1.3199152946472168,False,0.9,0.999,flipH_and_or_flipW,26,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
498,trim-sweep-500,1110.499233007431,17205,1727597094.874305,44.0,0.8125,0.5475261211395264,17160,0.871834933757782,0.36722415685653687,{'runtime': 1109},0.7401999831199646,0.8803785443305969,False,0.9,0.999,rot180,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
499,smart-sweep-499,300.03975772857666,5476,1727596574.9293008,14.0,0.7578125,0.7445449233055115,5460,0.7183493375778198,0.8053418397903442,{'runtime': 298},0.6820999979972839,0.9409026503562928,False,0.9,0.999,rot180,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
500,fiery-sweep-498,252.6898274421692,3911,1727595972.731331,10.0,0.640625,0.9794455766677856,3900,0.6548677682876587,1.0049833059310913,{'runtime': 251},0.6330000162124634,1.0718591213226318,False,0.9,0.999,rot180,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
501,polished-sweep-497,361.377596616745,5867,1727596144.5404055,15.0,0.625,0.9773884415626526,5850,0.6362780332565308,1.0341780185699463,{'runtime': 360},0.614300012588501,1.1035022735595703,False,0.9,0.999,rot180,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
502,rosy-sweep-496,263.7182095050812,5085,1727596263.6423404,13.0,0.6328125,1.1193336248397827,5070,0.5071514248847961,1.4434599876403809,{'runtime': 260},0.5058000087738037,1.479596734046936,False,0.9,0.999,rot180,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
503,dulcet-sweep-495,457.2015068531037,6649,1727595769.2021198,17.0,0.7734375,0.6063399314880371,6630,0.7880408763885498,0.6057211756706238,{'runtime': 456},0.7401000261306763,0.770407497882843,False,0.9,0.999,rot180_and_or_transpose,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
504,northern-sweep-494,487.0446572303772,8604,1727595985.0582712,22.0,0.796875,0.6151782870292664,8580,0.7631610631942749,0.674999475479126,{'runtime': 485},0.724399983882904,0.8185842037200928,False,0.9,0.999,rot180_and_or_transpose,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
505,hopeful-sweep-493,635.614084482193,9776,1727595702.7252884,25.0,0.75,0.7496106028556824,9750,0.6881009340286255,0.9075742363929749,{'runtime': 634},0.6553000211715698,1.0189532041549685,False,0.9,0.999,rot180_and_or_transpose,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
506,wobbly-sweep-492,283.07196855545044,5085,1727595484.4751806,13.0,0.6953125,0.8344113826751709,5070,0.6083333492279053,1.1268537044525146,{'runtime': 281},0.5891000032424927,1.1803276538848877,False,0.9,0.999,rot180_and_or_transpose,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
507,flowing-sweep-491,296.30635929107666,5476,1727595185.618513,14.0,0.5390625,1.268612265586853,5460,0.5625600814819336,1.2514463663101196,{'runtime': 295},0.5527999997138977,1.2960422039031982,False,0.9,0.999,rot180_and_or_transpose,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
508,crisp-sweep-490,636.721709728241,9776,1727595053.6014078,25.0,0.796875,0.5511748790740967,9750,0.7954727411270142,0.5764808058738708,{'runtime': 635},0.7548999786376953,0.7091662883758545,False,0.9,0.999,transpose,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
509,deft-sweep-489,985.1921927928925,15642,1727595295.7964168,40.0,0.859375,0.4827413856983185,15600,0.796714723110199,0.5794638395309448,{'runtime': 983},0.7441999912261963,0.7418238520622253,False,0.9,0.999,transpose,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
510,warm-sweep-488,269.0671877861023,5085,1727594877.422443,13.0,0.640625,0.9681100845336914,5070,0.6323918104171753,1.05681574344635,{'runtime': 267},0.6116999983787537,1.117770075798035,False,0.9,0.999,transpose,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
511,rosy-sweep-487,203.90743017196655,3129,1727594398.3880465,8.0,0.625,0.9635990858078004,3120,0.5675881505012512,1.2145917415618896,{'runtime': 202},0.553600013256073,1.2559095621109009,False,0.9,0.999,transpose,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
512,graceful-sweep-486,111.16310739517212,1957,1727594597.8543644,5.0,0.5546875,1.2438374757766724,1950,0.416446328163147,1.8381084203720093,{'runtime': 109},0.419299989938736,1.8408552408218384,False,0.9,0.999,transpose,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
513,feasible-sweep-485,305.48126745224,5085,1727594468.7805624,13.0,0.703125,0.8259943127632141,5070,0.742768406867981,0.7368679046630859,{'runtime': 304},0.7129999995231628,0.8368259072303772,False,0.9,0.999,flipH_and_or_flipW,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
514,tough-sweep-484,475.05947732925415,7040,1727594298.0810084,18.0,0.734375,0.687716007232666,7020,0.737379789352417,0.751363217830658,{'runtime': 473},0.6969000101089478,0.8799972534179688,False,0.9,0.999,flipH_and_or_flipW,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
515,atomic-sweep-483,487.8179786205292,7430,1727594180.2433755,19.0,0.703125,0.8645137548446655,7410,0.6542267799377441,0.9882156252861024,{'runtime': 486},0.6227999925613403,1.0796533823013306,False,0.9,0.999,flipH_and_or_flipW,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
516,fresh-sweep-482,338.77075147628784,6258,1727594147.8301604,16.0,0.671875,0.9451729655265808,6240,0.6186498403549194,1.1062171459197998,{'runtime': 337},0.6025000214576721,1.1750900745391846,False,0.9,0.999,flipH_and_or_flipW,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
517,wild-sweep-481,611.3976991176605,9777,1727593809.846043,25.0,0.53125,1.3373942375183103,9750,0.5511217713356018,1.2805274724960327,{'runtime': 610},0.5349000096321106,1.3330332040786743,False,0.9,0.999,flipH_and_or_flipW,25,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
518,sweet-sweep-480,713.7674651145935,10949,1727593680.053934,28.0,0.8125,0.564095675945282,10920,0.8224559426307678,0.5081090927124023,{'runtime': 712},0.7397000193595886,0.812964677810669,False,0.9,0.999,rot180,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
519,volcanic-sweep-479,508.75317430496216,9386,1727593794.3275902,24.0,0.6875,0.8711414337158203,9360,0.7460737228393555,0.7261975407600403,{'runtime': 506},0.6906999945640564,0.9361256957054138,False,0.9,0.999,rot180,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
520,clean-sweep-478,436.01041865348816,7039,1727592951.0152886,18.0,0.6796875,0.8671086430549622,7020,0.6843549609184265,0.8932987451553345,{'runtime': 434},0.6510000228881836,1.0029107332229614,False,0.9,0.999,rot180,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
521,fancy-sweep-477,769.3885686397552,12905,1727593182.9589655,33.0,0.671875,0.8558046221733093,12870,0.6778445243835449,0.9057227373123168,{'runtime': 768},0.6419000029563904,1.022669792175293,False,0.9,0.999,rot180,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
522,lemon-sweep-476,606.3434035778046,12123,1727593267.6957197,31.0,0.5625,1.2897521257400513,12090,0.6011217832565308,1.110097050666809,{'runtime': 605},0.5795000195503235,1.180800437927246,False,0.9,0.999,rot180,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
523,sleek-sweep-475,565.2016496658325,8212,1727592497.8500867,21.0,0.8046875,0.5033949017524719,8190,0.8028646111488342,0.559720516204834,{'runtime': 563},0.7472000122070312,0.7620665431022644,False,0.9,0.999,rot180_and_or_transpose,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
524,genial-sweep-474,386.6230978965759,6649,1727592642.6564598,17.0,0.8203125,0.5524952411651611,6630,0.7515424489974976,0.7210385203361511,{'runtime': 385},0.714900016784668,0.8518034219741821,False,0.9,0.999,rot180_and_or_transpose,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
525,crimson-sweep-473,458.0549187660218,7040,1727592394.9362178,18.0,0.671875,0.845080554485321,7020,0.6542668342590332,0.9675540328025818,{'runtime': 456},0.6290000081062317,1.0599651336669922,False,0.9,0.999,rot180_and_or_transpose,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
526,silvery-sweep-472,462.3178472518921,8604,1727592240.7743104,22.0,0.6484375,1.030815601348877,8580,0.6638221144676208,0.9577301740646362,{'runtime': 461},0.6401000022888184,1.0350213050842283,False,0.9,0.999,rot180_and_or_transpose,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
527,atomic-sweep-471,552.8688559532166,8603,1727591919.6513178,22.0,0.5859375,1.1131834983825684,8580,0.5914663672447205,1.153215765953064,{'runtime': 551},0.5730000138282776,1.216819167137146,False,0.9,0.999,rot180_and_or_transpose,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
528,upbeat-sweep-470,677.7654712200165,10559,1727591920.3543413,27.0,0.8359375,0.5125837922096252,10530,0.7921274304389954,0.5999770760536194,{'runtime': 676},0.7433000206947327,0.7597758173942566,False,0.9,0.999,transpose,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
529,frosty-sweep-469,418.44124817848206,7822,1727591762.8054972,20.0,0.7109375,0.8087806105613708,7800,0.7425881624221802,0.738500714302063,{'runtime': 417},0.7117000222206116,0.8496596813201904,False,0.9,0.999,transpose,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
530,earthy-sweep-468,439.3528666496277,7039,1727591350.7385476,18.0,0.6484375,1.0414608716964722,7020,0.6796674728393555,0.910143792629242,{'runtime': 438},0.652999997138977,0.9871546626091005,False,0.9,0.999,transpose,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
531,vital-sweep-467,592.5110664367676,9777,1727591226.3114994,25.0,0.6796875,0.880039393901825,9750,0.678205132484436,0.911554753780365,{'runtime': 591},0.6531999707221985,0.9831595420837402,False,0.9,0.999,transpose,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
532,lucky-sweep-466,446.398140668869,7430,1727590892.3419297,19.0,0.5859375,1.1889828443527222,7410,0.5724158883094788,1.2126916646957395,{'runtime': 445},0.5605999827384949,1.2509660720825195,False,0.9,0.999,transpose,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
533,rural-sweep-465,478.4325752258301,8213,1727591329.8420942,21.0,0.765625,0.632221519947052,8190,0.7786257863044739,0.6426522731781006,{'runtime': 477},0.732200026512146,0.8175197839736938,False,0.9,0.999,flipH_and_or_flipW,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
534,faithful-sweep-464,320.53514647483826,4694,1727590615.8422844,12.0,0.640625,0.9507234692573548,4680,0.6670072078704834,0.9845693111419678,{'runtime': 319},0.6333000063896179,1.092341661453247,False,0.9,0.999,flipH_and_or_flipW,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
535,fine-sweep-463,353.17190170288086,6258,1727590834.2183657,16.0,0.671875,0.8420162796974182,6240,0.6633012890815735,0.9514951109886168,{'runtime': 351},0.6323999762535095,1.0461828708648682,False,0.9,0.999,flipH_and_or_flipW,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
536,comfy-sweep-462,480.2983949184418,7430,1727590429.360824,19.0,0.6640625,1.0825412273406982,7410,0.6049078702926636,1.1259806156158447,{'runtime': 478},0.5879999995231628,1.1981823444366455,False,0.9,0.999,flipH_and_or_flipW,24,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
