,Name,_step,epoch,train_loss,_runtime,val_loss,_timestamp,val_accuracy,train_accuracy,trainer/global_step,test_loss,test_accuracy,_wandb,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels,sanity_check_equivariance
361,toasty-sweep-438,13632,58.0,0.135215163230896,484.76673650741577,0.09875261038541794,1722691180.3020794,0.9761618375778198,0.953125,13572,1.390210747718811,0.6664999723434448,{'runtime': 483},False,0.898439869484639,0.993066473733822,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.8189023683255337e-05,6,0.0002717252621507747,32,False
362,daily-sweep-437,8462,36.0,0.2662193179130554,396.731486082077,0.1683405190706253,1722691144.243834,0.9416399598121644,0.9140625,8424,1.1920026540756226,0.7063000202178955,{'runtime': 393},False,0.8297376757368428,0.9945341495820266,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.8419421802904945e-05,6,0.0006782878847028523,32,False
363,jumping-sweep-436,3997,17.0,0.6692951321601868,202.1486618518829,0.5134900212287903,1722690729.781071,0.8194778561592102,0.7890625,3978,0.9408010840415956,0.7044000029563904,{'runtime': 201},False,0.8886042177523109,0.9933371145881698,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.413659908516529e-05,6,0.0007039123004443172,32,False
364,amber-sweep-435,19507,83.0,0.07519249618053436,687.5985100269318,0.08186081051826477,1722690682.409512,0.9826388955116272,0.9921875,19422,1.496352195739746,0.6686999797821045,{'runtime': 686},False,0.8476193489954936,0.9924099607041068,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.6340139388899e-05,6,0.00015024089938317834,32,False
365,flowing-sweep-434,8227,35.0,0.2046634703874588,294.97788429260254,0.16274431347846985,1722689983.0466273,0.9441439509391784,0.953125,8190,1.1403270959854126,0.7218000292778015,{'runtime': 293},False,0.8470334242383881,0.9978829215507248,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.331828396804249e-05,6,0.0008976431241258403,32,False
366,true-sweep-433,15747,67.0,0.11140161752700806,763.478315114975,0.08339497447013855,1722690512.8311412,0.9793669581413268,0.96875,15678,1.5093969106674194,0.6723999977111816,{'runtime': 762},False,0.833808797098372,0.9983944382026828,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.962166949086456e-05,6,0.00024850159088946397,32,False
367,comfy-sweep-432,6582,28.0,0.3229351341724396,238.4333028793335,0.24028433859348297,1722689672.591774,0.9190705418586732,0.8671875,6552,1.0100212097167969,0.7160999774932861,{'runtime': 237},False,0.8668527585090219,0.9953539702947228,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.881619617723515e-05,6,0.0007014565249175459,32,False
368,solar-sweep-431,10107,43.0,0.16175375878810885,362.40781903266907,0.12975989282131195,1722689419.735953,0.95599627494812,0.9453125,10062,1.3068581819534302,0.715499997138977,{'runtime': 361},False,0.803938025955544,0.9906687383940588,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.675063302553663e-05,6,0.0007530237365770061,32,False
369,copper-sweep-430,5407,23.0,0.34132781624794006,197.36925601959229,0.31780165433883667,1722689043.078768,0.8840811848640442,0.859375,5382,1.0063647031784058,0.713699996471405,{'runtime': 196},False,0.8301892300898579,0.9987890079061962,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.225829605503471e-05,6,0.0008739907626054062,32,False
370,wobbly-sweep-429,8227,35.0,0.20696017146110535,296.58363485336304,0.1840319037437439,1722688833.551436,0.9343616366386414,0.9375,8190,1.1226695775985718,0.7145000100135803,{'runtime': 295},False,0.8293044149465412,0.996202537159576,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.503716003094981e-05,6,0.0007927707797661217,32,False
