,Name,_timestamp,num_polygons,test_accuracy,smoothness_penalty,expected_gradient_norm,fraction_polygons_counted,_wandb,test_loss,smoothness_squared_penalty_per_polygon,val_accuracy,smoothness_penalty_per_polygon,_step,val_loss,fraction_single_pixel_polygons,epoch,total_num_interpolations,train_accuracy,trainer/global_step,smoothness_squared_penalty,_runtime,train_loss,cpu,pool,group,aa-seed,aa_seed,augment,dropout,ablation,batch-norm,batch-size,batch_norm,batch_size,max-epochs,max_epochs,model_name,log-results,log_results,plot_polygons,model_save_dir,num-interpolations,num_interpolations,hidden-group-channels,hidden_group_channels,sanity_check_equivariance,patience
88,group=rot90-group-hc=34-bn=True-drop=0.0-pool=max-seed12,1705113097.8627374,258900,0.9355599880218506,7706.239677212638,3.921214012858073,0.01726,{'runtime': 1033},0.19978715479373932,0.0059847705312651555,0.9467630982398988,0.028883933916975125,460,0.20066489279270172,0.1745067029873246,45,15000000,0.9501953125,405,1577.1363442793484,1034.4381413459778,0.14986081421375275,False,max,rot90,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=34-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,34,34,False,5.0
89,group=rot90-group-hc=24-bn=True-drop=0.0-pool=max-seed12,1705112049.2088876,180076,0.9295200109481812,7321.698269782333,3.8725637600423175,0.012005066666666665,{'runtime': 933},0.22422492504119873,0.009534815414401102,0.9339612722396852,0.04033451500174811,360,0.23021230101585388,0.1487836616770239,35,15000000,0.9423828125,315,1662.158917079585,934.2151455879213,0.19779275357723236,False,max,rot90,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=24-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,24,24,False,5.0
90,group=D4-group-hc=96-bn=True-drop=0.0-pool=max-seed12,1705112010.0033696,1098960,0.9588000178337096,35221.062975913286,3.712290607885742,0.073264,{'runtime': 1438},0.12570661306381226,0.004464498957447107,0.9640924334526062,0.032387155753012674,190,0.13039788603782654,0.08294446336135818,18,15000000,0.9716796875,162,4672.279725233093,1439.7048106193542,0.10316934436559676,False,max,D4,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=96-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,96,96,False,
91,group=D4-group-hc=68-bn=True-drop=0.0-pool=max-seed12,1705111099.5641153,1777087,0.9618600010871888,15144.905240971597,3.689621665820313,0.11847246666666666,{'runtime': 1251},0.11776416003704072,0.0009408839655999048,0.9711177945137024,0.009527172795454054,350,0.11789244413375854,0.39853451351546526,34,15000000,0.974609375,306,1403.118436611654,1252.8173604011536,0.08004260808229446,False,max,D4,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=68-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,68,68,False,5.0
92,group=D4-group-hc=48-bn=True-drop=0.0-pool=max-seed12,1705110551.95157,911143,0.9413999915122986,45593.80628323555,3.22769918326823,0.06074286666666667,{'runtime': 1134},0.1805979460477829,0.007384941528929409,0.9486885666847228,0.05021964919798213,230,0.18358862400054932,0.06902144572567966,22,15000000,0.9482421875,198,6447.050863268785,1136.029314994812,0.1590835601091385,False,max,D4,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=48-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,48,48,False,
93,group=D4-group-hc=34-bn=True-drop=0.0-pool=max-seed12,1705109827.0223951,347569,0.9325199723243712,9856.689053163063,3.532985521240234,0.02317126666666667,{'runtime': 994},0.21859271824359897,0.004432294144893099,0.9416632056236268,0.027276951252586935,280,0.22286921739578247,0.1810858603642041,27,15000000,0.953125,243,1583.2086930480054,995.0503392219543,0.17254160344600675,False,max,D4,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=34-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,34,34,False,5.0
94,group=D4-group-hc=24-bn=True-drop=0.0-pool=max-seed12,1705109399.1627254,312165,0.9390000104904176,21546.20537301267,3.8743134341145833,0.020810999999999996,{'runtime': 982},0.19449618458747864,0.015849454953378972,0.943952977657318,0.0688589836673086,400,0.19949458539485931,0.04612931861072545,39,15000000,0.9453125,351,4945.567043262246,983.6534433364868,0.1631065160036087,False,max,D4,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=24-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,24,24,False,
95,group=trivial-group-hc=96-bn=True-drop=0.0-pool=max-seed12,1705108815.700652,1517471,0.920960009098053,8072.116980739869,3.4300268950358066,0.10116473333333334,{'runtime': 1494},0.23763127624988556,0.0008214507194956114,0.928913414478302,0.0057077444036507195,210,0.23847168684005737,0.4066915537700816,20,15000000,0.9345703125,180,1032.5692144724826,1495.644825220108,0.201648473739624,False,max,trivial,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=96-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,96,96,False,5.0
96,group=trivial-group-hc=68-bn=True-drop=0.0-pool=max-seed12,1705108397.1206188,946876,0.9378399848937988,31704.96681405604,3.852979758536784,0.06312506666666666,{'runtime': 1350},0.1902797818183899,0.005572991909722589,0.942495822906494,0.0338598820902651,440,0.1948428452014923,0.0726790941483236,43,15000000,0.953125,387,5110.337911056937,1352.1505517959597,0.14387284219264984,False,max,trivial,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=68-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,68,68,False,
97,group=trivial-group-hc=48-bn=True-drop=0.0-pool=max-seed12,1705107303.972061,741022,0.9131399989128112,7624.653523876812,3.356745359562175,0.049401466666666664,{'runtime': 1118},0.26855283975601196,0.0025198591355611276,0.9190778732299804,0.012127686739217405,250,0.267427533864975,0.31107962301244896,24,15000000,0.9189453125,216,1369.8125795770377,1119.3702738285065,0.2344554662704468,False,max,trivial,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=48-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,48,48,False,5.0
98,group=trivial-group-hc=34-bn=True-drop=0.0-pool=max-seed12,1705107024.1992807,730408,0.91702002286911,38677.148600280285,3.78499169042155,0.04869386666666666,{'runtime': 1092},0.2597086429595947,0.01208498655905477,0.9186615347862244,0.053249024468915794,360,0.2666294574737549,0.05885923107600886,35,15000000,0.9189453125,315,8760.169668927614,1093.323758840561,0.2490120381116867,False,max,trivial,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=34-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,34,34,False,
99,group=trivial-group-hc=24-bn=True-drop=0.0-pool=max-seed12,1705106165.6642008,215660,0.9063599705696106,7746.684952592943,4.776714525618489,0.014377333333333334,{'runtime': 957},0.29232412576675415,0.013262722775973191,0.9130412340164183,0.0352657218843596,490,0.29294654726982117,0.16990061532636488,48,15000000,0.9345703125,432,2866.4659602112147,958.2724146842957,0.21488824486732483,False,max,trivial,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=24-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,24,24,False,5.0
100,group=flipH-group-hc=96-bn=True-drop=0.0-pool=max-seed11,1705105909.9140177,1097093,0.9502599835395812,35774.277245253325,3.7326037694905594,0.07313953333333333,{'runtime': 1470},0.1503017693758011,0.006482953302573644,0.9574833512306212,0.03294301293065815,410,0.14470405876636505,0.08181001277185715,40,15000000,0.9638671875,360,6938.917936977465,1471.3722817897797,0.10643893480300903,False,max,flipH,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=96-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,96,96,False,
101,group=flipH-group-hc=68-bn=True-drop=0.0-pool=max-seed11,1705105192.1250725,1622029,0.9358599781990052,16938.508207959123,3.1705261259765622,0.10813526666666666,{'runtime': 1282},0.19593648612499237,0.001101252570650341,0.9427040219306946,0.011272706448089812,280,0.1967264711856842,0.3932818805287685,27,15000000,0.94921875,243,1511.159008184597,1283.872153520584,0.16790427267551422,False,max,flipH,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=68-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,68,68,False,5.0
102,group=flipH-group-hc=48-bn=True-drop=0.0-pool=max-seed11,1705104420.0677145,908877,0.9423199892044068,40513.99296203256,3.386549487223307,0.06059180000000001,{'runtime': 1128},0.1796971708536148,0.00589235186990078,0.9448376297950744,0.045120507016231715,360,0.18027245998382568,0.07009699655627623,35,15000000,0.9501953125,315,5307.358686021296,1129.160605430603,0.1521933674812317,False,max,flipH,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=48-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,48,48,False,
103,group=flipH-group-hc=34-bn=True-drop=0.0-pool=max-seed11,1705103891.8954897,323556,0.926639974117279,8233.656891007064,3.6171137415852863,0.0215704,{'runtime': 1071},0.22671054303646088,0.004858219072674485,0.9328163862228394,0.025027866019315892,430,0.2197768837213516,0.17714056147616883,42,15000000,0.9423828125,378,1526.9400892513725,1072.5994837284088,0.19339288771152496,False,max,flipH,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=34-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,34,34,False,5.0
104,group=flipH-group-hc=24-bn=True-drop=0.0-pool=max-seed11,1705103275.4488504,365454,0.9000800251960754,19596.990656566064,3.2205940481608075,0.024363600000000003,{'runtime': 900},0.31833288073539734,0.015204592330899913,0.9005516171455383,0.05335472712926932,270,0.31200742721557617,0.043625229857193165,26,15000000,0.875,234,5668.447268213603,901.4330163002014,0.3898519575595856,False,max,flipH,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=24-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,24,24,False,
105,group=rot90-group-hc=96-bn=True-drop=0.0-pool=max-seed11,1705102802.998438,2278668,0.9573000073432922,17734.835387390107,3.825823789322917,0.1519112,{'runtime': 1549},0.12983141839504242,0.0007204839105002887,0.9664342403411864,0.008170815592105071,310,0.1269703358411789,0.44481604271513975,30,15000000,0.9736328125,270,1445.7279079719156,1550.6360352039335,0.08497177809476852,False,max,rot90,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=96-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,96,96,False,5.0
106,group=rot90-group-hc=68-bn=True-drop=0.0-pool=max-seed11,1705102352.012212,1042158,0.9602800011634828,52713.87469932437,4.205196700732422,0.06947719999999999,{'runtime': 1368},0.12006483227014542,0.008741089760951372,0.9669025540351868,0.05099871019469702,420,0.1137857511639595,0.07863982657338266,41,15000000,0.970703125,369,8831.10743712401,1369.142060995102,0.08604230731725693,False,max,rot90,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=68-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,68,68,False,
107,group=rot90-group-hc=48-bn=True-drop=0.0-pool=max-seed11,1705101240.7078884,805525,0.950119972229004,11766.370768688736,3.201327981673177,0.05370166666666667,{'runtime': 1131},0.15698708593845367,0.001988423794443851,0.9543089270591736,0.016752475096612957,280,0.15149779617786407,0.3058483088210179,27,15000000,0.94921875,243,1298.1826493889205,1131.968641281128,0.13306201994419098,False,max,rot90,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=48-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,48,48,False,5.0
108,group=rot90-group-hc=34-bn=True-drop=0.0-pool=max-seed11,1705100965.045131,857637,0.9420199990272522,80993.93448445201,5.283156277994792,0.0571758,{'runtime': 1091},0.1796335726976395,0.024604929692978898,0.951602816581726,0.09463253250684728,540,0.17363709211349487,0.06900483023833513,53,15000000,0.9609375,477,21002.515070868656,1092.145509004593,0.1227504462003708,False,max,rot90,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=34-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,34,34,False,
109,group=rot90-group-hc=24-bn=True-drop=0.0-pool=max-seed11,1705100087.0536573,180707,0.9268400073051452,7683.084452996343,3.1894622304199216,0.012047133333333331,{'runtime': 930},0.2396925985813141,0.00752016890629616,0.9265716075897216,0.040659314535371,310,0.2351420372724533,0.13420200089081083,30,15000000,0.9111328125,270,1409.18640732907,931.080319404602,0.26388105750083923,False,max,rot90,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=24-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,24,24,False,5.0
110,group=D4-group-hc=96-bn=True-drop=0.0-pool=max-seed11,1705099849.4008613,1123510,0.9649800062179564,56264.94314414263,5.008719212719726,0.07490066666666666,{'runtime': 1516},0.10679489374160768,0.009112847983348826,0.9746565222740172,0.05056222576876181,380,0.10877857357263564,0.08645441470419861,37,15000000,0.9755859375,333,9999.37632381171,1517.3968801498413,0.06556352972984314,False,max,D4,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=96-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,96,96,False,
111,group=D4-group-hc=68-bn=True-drop=0.0-pool=max-seed11,1705099141.097939,1612777,0.9544000029563904,20633.949578064497,4.37565647726237,0.10751846666666665,{'runtime': 1254},0.13892199099063873,0.0016048811310516932,0.964196503162384,0.01364926352085472,320,0.1392199546098709,0.3876625275429098,31,15000000,0.9765625,279,2171.182094924792,1255.8520030975342,0.08130747824907303,False,max,D4,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=68-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,68,68,False,5.0
112,group=D4-group-hc=48-bn=True-drop=0.0-pool=max-seed11,1705098311.9969735,870424,0.9560199975967408,54841.59387075901,3.962437279264323,0.05802826666666666,{'runtime': 1207},0.13618013262748718,0.012297324411685042,0.9655495285987854,0.06279885980909046,410,0.13448913395404816,0.06739197758876674,40,15000000,0.9638671875,360,10779.372475461105,1208.237580537796,0.10010269284248352,False,max,D4,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=48-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,48,48,False,
113,group=D4-group-hc=34-bn=True-drop=0.0-pool=max-seed11,1705097869.6967275,394246,0.9463199973106384,11340.851120862731,4.745969520345052,0.026283066666666667,{'runtime': 1033},0.17366860806941986,0.007125786057741466,0.9476478099822998,0.029164276722518416,410,0.1773945838212967,0.19095038573430284,40,15000000,0.9404296875,360,2585.803682746155,1034.1495294570925,0.1827734261751175,False,max,D4,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=34-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,34,34,False,5.0
114,group=D4-group-hc=24-bn=True-drop=0.0-pool=max-seed11,1705097087.4121003,327272,0.9462000131607056,16802.118284472635,2.8742335317382812,0.021818133333333333,{'runtime': 1013},0.17561331391334534,0.009670790253360246,0.9485324621200562,0.05084546267036698,460,0.17207442224025726,0.04094153579847029,45,15000000,0.9541015625,405,3266.445249322387,1014.3326961994172,0.1601378619670868,False,max,D4,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=24-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,24,24,False,
115,group=trivial-group-hc=96-bn=True-drop=0.0-pool=max-seed11,1705096817.6599483,1843546,0.934719979763031,11642.783349354751,4.154306134391276,0.12290306666666669,{'runtime': 1516},0.1979748457670212,0.000969894549582099,0.9422876834869384,0.006764109657790773,340,0.18622171878814697,0.41517355144135976,33,15000000,0.9404296875,297,1523.684156475756,1517.7790694236755,0.17656555771827698,False,max,trivial,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=96-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,96,96,False,5.0
116,group=trivial-group-hc=68-bn=True-drop=0.0-pool=max-seed11,1705096057.85688,1002551,0.922640025615692,34354.58866734803,3.5992161427327467,0.06683673333333334,{'runtime': 1293},0.23087820410728457,0.004360119379731346,0.9286531805992126,0.03475908256736256,260,0.22329425811767575,0.07670674961708737,25,15000000,0.9189453125,225,4284.069903026335,1294.3505818843842,0.24867622554302216,False,max,trivial,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=68-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,68,68,False,
117,group=trivial-group-hc=48-bn=True-drop=0.0-pool=max-seed11,1705095283.0903568,900651,0.941100001335144,12025.593986243068,3.875194230664063,0.06004340000000001,{'runtime': 1188},0.1801363229751587,0.00241648708271798,0.945566177368164,0.015191120952513598,530,0.16612859070301056,0.3352963851266505,52,15000000,0.951171875,468,1795.939430534534,1189.498825788498,0.15800999104976654,False,max,trivial,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=48-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,48,48,False,5.0
118,group=trivial-group-hc=34-bn=True-drop=0.0-pool=max-seed11,1705094749.3028915,759204,0.9290800094604492,45177.30361814797,4.407173319238281,0.0506136,{'runtime': 1130},0.21710756421089172,0.0179138703385297,0.9308909177780152,0.05968520361191051,490,0.21584777534008023,0.06288782241271211,48,15000000,0.9248046875,432,13676.40512728074,1131.9089665412905,0.220574289560318,False,max,trivial,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=34-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,34,34,False,
119,group=trivial-group-hc=24-bn=True-drop=0.0-pool=max-seed11,1705094075.855527,174646,0.8834400177001953,5698.717285695471,3.1392646822998045,0.011643066666666669,{'runtime': 899},0.36148762702941895,0.006883869037717904,0.8919129967689514,0.03242973636826757,320,0.35389244556427,0.14709237944965148,31,15000000,0.884765625,279,1173.0353873832184,900.482165813446,0.35445234179496765,False,max,trivial,11,11,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=24-bn=True-drop=0.0-pool=max-seed11,True,True,False,,1500000,1500000,24,24,False,5.0
120,group=flipH-group-hc=96-bn=True-drop=0.0-pool=max-seed10,1705093597.1404903,1081239,0.9350200295448304,28236.678842961788,3.2799040619303383,0.0720826,{'runtime': 1408},0.19664868712425232,0.0031595828492221338,0.9452019333839417,0.026410577200614023,230,0.17728005349636078,0.08083591642376231,22,15000000,0.9453125,198,3319.9414734792663,1409.5013403892517,0.1608094573020935,False,max,flipH,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=96-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,96,96,False,
121,group=flipH-group-hc=68-bn=True-drop=0.0-pool=max-seed10,1705093156.674681,996989,0.9303600192070008,9091.443043145846,3.476392344213867,0.06646593333333334,{'runtime': 1277},0.2149145305156708,0.001721622402072586,0.94057035446167,0.011044724223098537,260,0.20102007687091827,0.3352648532682078,25,15000000,0.9521484375,225,1329.361477545221,1278.09458899498,0.16122205555438995,False,max,flipH,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=68-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,68,68,False,5.0
122,group=flipH-group-hc=48-bn=True-drop=0.0-pool=max-seed10,1705092167.298849,881203,0.9323599934577942,40352.16633348167,3.3917269500488283,0.05874686666666666,{'runtime': 1124},0.2111862450838089,0.007178987013670454,0.9396857023239136,0.04583838690114066,340,0.2003704011440277,0.0685883014141268,33,15000000,0.9375,297,6200.165395441698,1125.419308423996,0.177724227309227,False,max,flipH,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=48-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,48,48,False,
123,group=flipH-group-hc=34-bn=True-drop=0.0-pool=max-seed10,1705091862.028076,234551,0.9318199753761292,6579.583641188758,3.9335321408691417,0.015636733333333333,{'runtime': 1078},0.2137898951768875,0.008092983812591586,0.93843674659729,0.027748015334285593,460,0.2012621313333511,0.1734966734384577,45,15000000,0.9560546875,405,1870.9175687035493,1079.4546258449554,0.13914664089679718,False,max,flipH,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=34-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,34,34,False,5.0
124,group=flipH-group-hc=24-bn=True-drop=0.0-pool=max-seed10,1705091025.8780622,312115,0.8931800127029419,20699.47479465093,3.8512960399251304,0.020807666666666665,{'runtime': 926},0.3328169286251068,0.02078250776199569,0.9070045948028564,0.0659082515823985,360,0.31902649998664856,0.04094088495799462,35,15000000,0.927734375,315,6841.272595066938,927.9506652355194,0.24663299322128296,False,max,flipH,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=24-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,24,24,False,
125,group=rot90-group-hc=96-bn=True-drop=0.0-pool=max-seed10,1705090769.0167625,2332539,0.9618200063705444,21259.03727680072,4.848534164029948,0.15550260000000002,{'runtime': 1532},0.11824087053537367,0.001122923096557441,0.969712734222412,0.009494328698553416,340,0.10792287439107896,0.4453834262944973,33,15000000,0.9716796875,297,2214.8327515543933,1533.95712018013,0.08814651519060135,False,max,rot90,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=96-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,96,96,False,5.0
126,group=rot90-group-hc=68-bn=True-drop=0.0-pool=max-seed10,1705090078.5402656,979224,0.959779977798462,45204.88972866535,4.484646951765951,0.06528160000000002,{'runtime': 1360},0.1269778311252594,0.008676030543197582,0.9671107530593872,0.046771709564894515,410,0.1145477145910263,0.07700822099173725,40,15000000,0.9697265625,360,8421.060462776106,1361.9098255634308,0.08732786029577255,False,max,rot90,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=68-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,68,68,False,
127,group=rot90-group-hc=48-bn=True-drop=0.0-pool=max-seed10,1705089216.1503572,581916,0.9485599994659424,9873.401149410663,3.616550081966146,0.0387944,{'runtime': 1190},0.16285231709480286,0.0026953537523107347,0.9597731232643129,0.01863711263217309,390,0.1451469510793686,0.2936214388469062,38,15000000,0.9609375,342,1338.565386472515,1191.2888951301577,0.11437377333641052,False,max,rot90,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=48-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,48,48,False,5.0
128,group=rot90-group-hc=34-bn=True-drop=0.0-pool=max-seed10,1705088695.8556962,767474,0.9398599863052368,45672.72633457184,3.4439481048421223,0.05116493333333333,{'runtime': 1049},0.19102472066879272,0.008625969176652294,0.9478039145469666,0.0597368468911012,410,0.18036742508411407,0.06283829841931787,40,15000000,0.955078125,360,6608.333916856791,1050.7744872570038,0.1518275886774063,False,max,rot90,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=34-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,34,34,False,
129,group=rot90-group-hc=24-bn=True-drop=0.0-pool=max-seed10,1705088006.1444602,252740,0.9222999811172484,9743.536276060724,3.8541876270345057,0.016849333333333334,{'runtime': 944},0.2439352571964264,0.0072883891734962,0.9277685284614564,0.037871621938310514,370,0.22818894684314728,0.1627306291500805,36,15000000,0.931640625,324,1834.2139905310391,945.7822811603546,0.2124005556106567,False,max,rot90,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=24-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,24,24,False,5.0
130,group=D4-group-hc=96-bn=True-drop=0.0-pool=max-seed10,1705087625.574477,1045605,0.9543200135231018,33078.56442914903,3.9253145156331377,0.069707,{'runtime': 1456},0.1370534598827362,0.003970402142722182,0.9665383100509644,0.031912471962907155,250,0.12993861734867096,0.08095971840153991,24,15000000,0.9716796875,216,4200.220429231878,1457.1957569122314,0.07873688638210297,False,max,D4,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=96-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,96,96,False,
131,group=D4-group-hc=68-bn=True-drop=0.0-pool=max-seed10,1705087044.6599078,1110593,0.96152001619339,18365.58785768319,5.309726442740886,0.07403953333333332,{'runtime': 1287},0.12244696915149687,0.003910203150167463,0.9746044874191284,0.01839725676705607,520,0.11415816843509674,0.3460298606588511,51,15000000,0.98046875,459,3566.954883535427,1288.2768108844757,0.04701567441225052,False,max,D4,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=68-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,68,68,False,5.0
132,group=D4-group-hc=48-bn=True-drop=0.0-pool=max-seed10,1705086151.6835735,876522,0.9413400292396544,43724.61162403226,3.5680157221598305,0.05843480000000001,{'runtime': 1169},0.18180134892463684,0.008137682525954404,0.9537885189056396,0.0502968344593703,320,0.17399369180202484,0.06743003631315501,31,15000000,0.9619140625,279,7042.367081626784,1170.130383491516,0.11776554584503174,False,max,D4,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=48-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,48,48,False,
133,group=D4-group-hc=34-bn=True-drop=0.0-pool=max-seed10,1705085738.324336,356806,0.9401999711990356,6494.294158457589,3.2986930101643877,0.02378706666666667,{'runtime': 1045},0.184006929397583,0.003895736405639923,0.949104905128479,0.01853563252621916,340,0.17379921674728394,0.15676583917874978,33,15000000,0.94921875,297,1283.037653394552,1046.0746080875397,0.17015168070793152,False,max,D4,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=34-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,34,34,False,5.0
134,group=D4-group-hc=24-bn=True-drop=0.0-pool=max-seed10,1705084963.1833887,365727,0.9284600019454956,16045.186294569548,3.520022722819011,0.0243818,{'runtime': 964},0.2275388240814209,0.007820597885401641,0.9321919083595276,0.04388826565260868,330,0.2112955003976822,0.04278363760890792,32,15000000,0.9248046875,288,2841.806602432064,966.2036097049712,0.2314184010028839,False,max,D4,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=24-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,24,24,False,
135,group=trivial-group-hc=96-bn=True-drop=0.0-pool=max-seed10,1705084675.78795,1595761,0.9464399814605712,10239.807936271189,3.979485991170248,0.10638406666666668,{'runtime': 1572},0.16843681037425995,0.0008706196893970171,0.9536324143409728,0.006691331029095231,500,0.1517963856458664,0.4055528719735763,49,15000000,0.94921875,441,1288.3532839406453,1573.228775024414,0.13635069131851196,False,max,trivial,10,10,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=96-bn=True-drop=0.0-pool=max-seed10,True,True,False,,1500000,1500000,96,96,False,5.0
